purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
HONDA,ACCORD,2010,15001.0,0,1,200001+,M,Forties,JAPAN,General Internal Medicine Physicians,1
HONDA,CIVIC,2008,10001.0,0,1,80001 - 100000,F,Fifties,JAPAN,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1
HONDA,ACCORD,2010,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,Ship Engineers,1
HONDA,ACCORD,2008,15001.0,0,1,80001 - 100000,F,Sixties,JAPAN,"Computer Occupations, All Other",1
HONDA,ACCORD,2004,10001.0,1,1,60001 - 80000,F,Thirties,JAPAN,Aircraft Mechanics and Service Technicians,1
HONDA,CIVIC,2007,10001.0,1,1,80001 - 100000,M,Thirties,JAPAN,Detectives and Criminal Investigators,1
HONDA,CIVIC,2008,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Foresters,1
HONDA,CIVIC,2007,15001.0,0,1,60001 - 80000,M,Twenties,JAPAN,Microbiologists,1
HONDA,CIVIC,2007,10001.0,0,1,60001 - 80000,U,Twenties,JAPAN,Police and Sheriff's Patrol Officers,1
NISSAN,350Z,2003,15001.0,1,1,100001 - 120000,M,UnderTwenty,JAPAN,Training and Development Managers,1
PONTIAC,SOLSTICE,2008,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Miscellaneous Healthcare Diagnosing or Treating Practitioners,1
HONDA,CIVIC,2012,15001.0,0,1,100001 - 120000,M,Forties,JAPAN,"Economics Teachers, Postsecondary",1
HONDA,ACCORD,2006,10001.0,1,1,100001 - 120000,F,Forties,JAPAN,Software Developers and Software Quality Assurance Analysts and Testers,1
HONDA,ACCORD,2010,15001.0,1,1,60001 - 80000,F,Thirties,JAPAN,"Special Education Teachers, Kindergarten and Elementary School",1
HONDA,ACCORD,2010,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Ship Engineers,1
HONDA,ACCORD,2008,10001.0,1,1,60001 - 80000,M,Thirties,JAPAN,"Environmental Scientists and Specialists, Including Health",1
HONDA,CIVIC,2010,10001.0,0,1,80001 - 100000,M,Forties,JAPAN,Statisticians,1
HONDA,ACCORD,2011,20001.0,0,1,60001 - 80000,U,Fifties,JAPAN,Pile Driver Operators,1
HONDA,ACCORD,2009,10001.0,0,1,140001 - 160000,M,Forties,JAPAN,Architectural and Engineering Managers,1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,M,Twenties,JAPAN,"Recreation and Fitness Studies Teachers, Postsecondary",1
HONDA,ACCORD,2011,20001.0,1,1,80001 - 100000,M,Twenties,JAPAN,Operations Research Analysts,1
HONDA,ACCORD,2010,20001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Social and Community Service Managers,1
HONDA,ACCORD,2011,15001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Historians,1
CHEVROLET,SSR,2006,25001.0,1,1,140001 - 160000,M,Sixties,UNITED STATES,Computer and Information Systems Managers,1
HONDA,CIVIC,2008,10001.0,1,1,60001 - 80000,F,Twenties,JAPAN,Human Resources Workers,1
HONDA,CIVIC,2010,15001.0,1,1,60001 - 80000,F,Thirties,JAPAN,Soil and Plant Scientists,1
HYUNDAI,VELOSTER,2013,15001.0,0,1,80001 - 100000,M,Forties,SOUTH KOREA,"Geography Teachers, Postsecondary",1
HONDA,ACCORD,2011,20001.0,1,1,200001+,M,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
HONDA,CIVIC,2012,15001.0,1,1,60001 - 80000,F,Sixties,JAPAN,Stationary Engineers and Boiler Operators,1
HONDA,CIVIC,2011,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,Web Developers and Digital Interface Designers,1
HONDA,ACCORD,2006,10001.0,0,1,100001 - 120000,M,Thirties,JAPAN,Sales Engineers,1
HONDA,CIVIC,2012,15001.0,1,1,80001 - 100000,M,Twenties,JAPAN,"Social Sciences Teachers, Postsecondary",1
HONDA,ACCORD,2009,10001.0,1,1,140001 - 160000,M,Sixties,JAPAN,"Airline Pilots, Copilots, and Flight Engineers",1
NISSAN,350Z,2004,10001.0,1,1,60001 - 80000,F,Thirties,JAPAN,Occupational Health and Safety Specialists,1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,"Arts, Communications, History, and Humanities Teachers, Postsecondary",1
HONDA,ACCORD,2012,20001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Loan Officers,1
HONDA,CIVIC,2012,15001.0,0,1,80001 - 100000,F,Forties,JAPAN,"Computer Science Teachers, Postsecondary",1
HONDA,ACCORD,2007,10001.0,1,1,80001 - 100000,M,Forties,JAPAN,"Health Teachers, Postsecondary",1
HONDA,CIVIC,2008,10001.0,0,1,100001 - 120000,F,Forties,JAPAN,Aerospace Engineers,1
HONDA,ACCORD,2008,15001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Training and Development Specialists,1
HONDA,CIVIC,2009,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Orthotists and Prosthetists,1
HONDA,CIVIC,2010,10001.0,1,1,80001 - 100000,M,Forties,JAPAN,Computer Programmers,1
HONDA,ACCORD,2010,15001.0,0,1,80001 - 100000,F,Forties,JAPAN,Database Administrators and Architects,1
HONDA,ACCORD,2008,15001.0,1,1,60001 - 80000,M,Fifties,JAPAN,Budget Analysts,1
HONDA,CIVIC,2010,10001.0,0,1,80001 - 100000,M,Twenties,JAPAN,Environmental Engineers,1
DODGE,CHALLENGER,2010,20001.0,0,1,140001 - 160000,F,Thirties,UNITED STATES,"Dentists, General",1
HONDA,ACCORD,2010,15001.0,0,1,200001+,F,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
SCION,TC,2007,10001.0,0,1,60001 - 80000,U,Twenties,UNITED STATES,"Sales Representatives, Wholesale and Manufacturing",1
HONDA,ACCORD,2010,10001.0,1,1,140001 - 160000,U,Thirties,JAPAN,Computer and Information Systems Managers,1
HONDA,CIVIC,2010,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,"Special Education Teachers, All Other",1
HYUNDAI,VELOSTER,2012,15001.0,0,1,60001 - 80000,F,Thirties,SOUTH KOREA,Environmental Scientists and Geoscientists,1
HONDA,CIVIC,2007,10001.0,1,1,60001 - 80000,M,Twenties,JAPAN,"Postsecondary Teachers, All Other",1
PONTIAC,SOLSTICE,2007,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,"Special Education Teachers, Secondary School",1
HONDA,CIVIC,2010,10001.0,1,1,80001 - 100000,U,Sixties,JAPAN,"Education Administrators, All Other",1
HONDA,CIVIC,2010,10001.0,1,1,80001 - 100000,M,Twenties,JAPAN,Sociologists,1
NISSAN,350Z,2008,15001.0,0,1,200001+,M,Forties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
HONDA,CIVIC,2012,15001.0,1,1,80001 - 100000,M,Forties,JAPAN,"Physics Teachers, Postsecondary",1
HONDA,ACCORD,2010,15001.0,0,1,100001 - 120000,M,Forties,JAPAN,Human Resources Managers,1
HYUNDAI,VELOSTER,2012,15001.0,1,1,60001 - 80000,F,Twenties,SOUTH KOREA,Miscellaneous Plant and System Operators,1
HONDA,ACCORD,2008,10001.0,0,1,100001 - 120000,M,Fifties,JAPAN,"Engineering Teachers, Postsecondary",1
HONDA,ACCORD,2011,20001.0,0,1,200001+,M,Forties,JAPAN,General Internal Medicine Physicians,1
HONDA,CIVIC,2012,20001.0,1,1,60001 - 80000,F,Forties,JAPAN,Chemical Plant and System Operators,1
HONDA,CIVIC,2006,10001.0,1,1,60001 - 80000,F,Forties,JAPAN,Electrical and Electronic Engineering Technologists and Technicians,1
HONDA,ACCORD,2012,20001.0,1,1,180001 - 200000,F,Thirties,JAPAN,Chief Executives,1
PONTIAC,SOLSTICE,2008,10001.0,1,1,140001 - 160000,M,Sixties,UNITED STATES,Computer and Information Systems Managers,1
HONDA,ACCORD,2006,10001.0,1,1,140001 - 160000,M,Thirties,JAPAN,Dentists,1
HONDA,ACCORD,2010,15001.0,1,1,80001 - 100000,F,Forties,JAPAN,Psychologists,1
HONDA,ACCORD,2009,15001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Historians,1
HONDA,CIVIC,2012,15001.0,1,1,60001 - 80000,F,Twenties,JAPAN,Human Resources Specialists,1
PONTIAC,SOLSTICE,2008,15001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,"Power Plant Operators, Distributors, and Dispatchers",1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,F,Fifties,JAPAN,"English Language and Literature Teachers, Postsecondary",1
HONDA,CIVIC,2012,15001.0,0,1,60001 - 80000,M,Fifties,JAPAN,Agricultural and Food Scientists,1
HONDA,CIVIC,2011,15001.0,1,1,80001 - 100000,F,Thirties,JAPAN,"Architecture Teachers, Postsecondary",1
HONDA,CIVIC,2012,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Transportation Inspectors,1
HONDA,CIVIC,2007,10001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Line Installers and Repairers,1
HONDA,CIVIC,2011,15001.0,1,1,100001 - 120000,M,Twenties,JAPAN,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",1
NISSAN,350Z,2007,15001.0,1,1,180001 - 200000,M,Fifties,JAPAN,Chief Executives,1
HONDA,CIVIC,2011,10001.0,0,1,60001 - 80000,F,Thirties,JAPAN,"Secondary School Teachers, Except Special and Career/Technical Education",1
HONDA,CIVIC,2012,15001.0,1,1,80001 - 100000,M,Fifties,JAPAN,Agricultural Engineers,1
HONDA,ACCORD,2011,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,"English Language and Literature Teachers, Postsecondary",1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,F,Thirties,JAPAN,"Secondary School Teachers, Except Special and Career/Technical Education",1
HONDA,ACCORD,2010,20001.0,0,1,80001 - 100000,U,Fifties,JAPAN,Financial Examiners,1
HONDA,ACCORD,2008,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,"Career/Technical Education Teachers, Middle School",1
HONDA,ACCORD,2010,15001.0,1,1,80001 - 100000,F,Thirties,JAPAN,Engineers,1
HONDA,ACCORD,2009,15001.0,0,1,80001 - 100000,F,Thirties,JAPAN,Computer Occupations,1
HONDA,ACCORD,2005,10001.0,0,1,100001 - 120000,M,Thirties,JAPAN,Nurse Midwives,1
HONDA,ACCORD,2003,10001.0,1,1,60001 - 80000,M,Forties,JAPAN,Dental Hygienists,1
HONDA,ACCORD,2009,15001.0,1,1,80001 - 100000,M,Thirties,JAPAN,Air Traffic Controllers and Airfield Operations Specialists,1
HONDA,ACCORD,2009,15001.0,1,1,80001 - 100000,M,Twenties,JAPAN,Art Directors,1
HONDA,ACCORD,2009,15001.0,0,1,80001 - 100000,M,Forties,JAPAN,Personal Financial Advisors,1
HONDA,CIVIC,2010,10001.0,1,1,60001 - 80000,M,Fifties,JAPAN,Locomotive Engineers,1
HONDA,ACCORD,2004,10001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Miscellaneous Postsecondary Teachers,1
HONDA,ACCORD,2008,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,"Architecture Teachers, Postsecondary",1
HONDA,CIVIC,2012,15001.0,0,1,100001 - 120000,M,Twenties,JAPAN,Nuclear Engineers,1
HONDA,ACCORD,2008,15001.0,0,1,100001 - 120000,F,Fifties,JAPAN,"Software and Web Developers, Programmers, and Testers",1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,M,Forties,JAPAN,"English Language and Literature Teachers, Postsecondary",1
HONDA,ACCORD,2011,15001.0,1,1,60001 - 80000,M,Sixties,JAPAN,Chiropractors,1
DODGE,CHALLENGER,2010,20001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Public Relations Specialists,1
HONDA,ACCORD,2007,10001.0,0,1,60001 - 80000,M,Forties,JAPAN,Urban and Regional Planners,1
HONDA,CIVIC,2009,10001.0,1,1,60001 - 80000,F,Twenties,JAPAN,Human Resources Specialists,1
HONDA,CIVIC,2008,10001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Compliance Officers,1
HONDA,CIVIC,2008,10001.0,0,1,60001 - 80000,F,Forties,JAPAN,Ship Engineers,1
HONDA,ACCORD,2011,15001.0,0,1,60001 - 80000,U,Twenties,JAPAN,Emergency Management Directors,1
HONDA,CIVIC,2010,15001.0,1,1,80001 - 100000,M,Forties,JAPAN,"Industrial Engineers, Including Health and Safety",1
HONDA,ACCORD,2012,25001.0,1,1,100001 - 120000,M,Forties,JAPAN,Aerospace Engineers,1
HONDA,CIVIC,2012,15001.0,1,1,100001 - 120000,U,Forties,JAPAN,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",1
HONDA,ACCORD,2012,15001.0,0,1,80001 - 100000,F,Fifties,JAPAN,Physical Therapists,1
HONDA,ACCORD,2011,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,"Biological Scientists, All Other",1
PONTIAC,G5,2009,10001.0,1,1,80001 - 100000,U,Forties,UNITED STATES,Statisticians,1
LINCOLN,ZEPHYR,2006,10001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,"Insurance Appraisers, Auto Damage",1
CHRYSLER,300 C SRT,2006,20001.0,1,1,160001 - 180000,M,Forties,UNITED STATES,"Pediatricians, General",1
HONDA,ACCORD,2010,15001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Buyers and Purchasing Agents,1
HONDA,CIVIC,2011,10001.0,1,1,100001 - 120000,F,Thirties,JAPAN,Medical and Health Services Managers,1
HONDA,ACCORD,2012,20001.0,1,1,60001 - 80000,M,Forties,JAPAN,First-Line Supervisors of Production and Operating Workers,1
HONDA,CIVIC,2011,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Signal and Track Switch Repairers,1
HONDA,ACCORD,2009,10001.0,0,1,200001+,F,Sixties,JAPAN,Family Medicine Physicians,1
JAGUAR,XKR,2007,40001.0,1,1,200001+,M,Thirties,UNITED KINGDOM,General Internal Medicine Physicians,1
HONDA,ACCORD,2010,10001.0,1,1,60001 - 80000,F,Fifties,JAPAN,"First-Line Supervisors of Mechanics, Installers, and Repairers",1
HONDA,ACCORD,2008,15001.0,0,1,80001 - 100000,U,Twenties,JAPAN,Nuclear Technicians,1
HONDA,CIVIC,2010,10001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Business and Financial Operations Occupations,1
DODGE,CHALLENGER,2013,20001.0,0,1,100001 - 120000,M,Twenties,UNITED STATES,Training and Development Managers,1
HONDA,ACCORD,2011,15001.0,1,1,200001+,U,Forties,JAPAN,Family Medicine Physicians,1
HONDA,ACCORD,2011,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,"Surveyors, Cartographers, and Photogrammetrists",1
HONDA,ACCORD,2012,20001.0,0,1,60001 - 80000,F,Sixties,JAPAN,"Social Workers, All Other",1
HONDA,CIVIC,2012,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,Therapists,1
HONDA,ACCORD,2010,15001.0,1,1,60001 - 80000,M,Forties,JAPAN,First-Line Supervisors of Non-Retail Sales Workers,1
DODGE,CHALLENGER,2011,20001.0,1,1,140001 - 160000,F,Forties,UNITED STATES,"Dentists, All Other Specialists",1
HONDA,ACCORD,2012,15001.0,1,1,80001 - 100000,F,Fifties,JAPAN,Network and Computer Systems Administrators,1
DODGE,CHALLENGER,2010,20001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,"Education and Library Science Teachers, Postsecondary",1
PONTIAC,SOLSTICE,2006,15001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Actuaries,1
HONDA,ACCORD,2010,20001.0,1,1,160001 - 180000,F,Thirties,JAPAN,Nurse Anesthetists,1
HONDA,CIVIC,2011,15001.0,1,1,60001 - 80000,F,Fifties,JAPAN,Radiologic Technologists and Technicians,1
HONDA,ACCORD,2010,15001.0,0,1,100001 - 120000,M,Sixties,JAPAN,Sales Engineers,1
HYUNDAI,VELOSTER,2012,15001.0,1,1,80001 - 100000,M,Forties,SOUTH KOREA,"Political Science Teachers, Postsecondary",1
HONDA,ACCORD,2003,10001.0,1,1,100001 - 120000,F,Thirties,JAPAN,Sales Engineers,1
HONDA,ACCORD,2010,10001.0,1,1,60001 - 80000,U,Thirties,JAPAN,"Sales Representatives, Wholesale and Manufacturing",1
HONDA,CIVIC,2011,10001.0,0,1,200001+,F,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
HONDA,ACCORD,2010,15001.0,0,1,80001 - 100000,M,Forties,JAPAN,Psychologists,1
HONDA,ACCORD,2008,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Magnetic Resonance Imaging Technologists,1
HONDA,ACCORD,2007,15001.0,0,1,60001 - 80000,M,Forties,JAPAN,Supervisors of Production Workers,1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,U,Twenties,JAPAN,"Compensation, Benefits, and Job Analysis Specialists",1
HONDA,ACCORD,2006,10001.0,0,1,60001 - 80000,F,Forties,JAPAN,Training and Development Specialists,1
HONDA,CIVIC,2008,10001.0,0,1,60001 - 80000,U,Fifties,JAPAN,Miscellaneous Postsecondary Teachers,1
HONDA,ACCORD,2010,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,"Makeup Artists, Theatrical and Performance",1
HONDA,CIVIC,2003,5001.0,0,1,140001 - 160000,M,Fifties,JAPAN,"Dentists, All Other Specialists",1
NISSAN,350Z,2004,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Farm Labor Contractors,1
NISSAN,350Z,2006,20001.0,0,1,60001 - 80000,M,Forties,JAPAN,Logisticians,1
HONDA,CIVIC,2010,10001.0,0,1,200001+,M,Thirties,JAPAN,Family Medicine Physicians,1
CHRYSLER,CROSSFIRE,2004,15001.0,1,1,100001 - 120000,M,Fifties,UNITED STATES,Sales Engineers,1
HONDA,ACCORD,2009,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,"Special Education Teachers, Secondary School",1
HONDA,ACCORD,2010,15001.0,1,1,140001 - 160000,M,Fifties,JAPAN,Architectural and Engineering Managers,1
HONDA,CIVIC,2012,15001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Training and Development Specialists,1
HONDA,ACCORD,2013,20001.0,0,1,80001 - 100000,F,Fifties,JAPAN,Database and Network Administrators and Architects,1
PONTIAC,G5,2009,10001.0,0,1,60001 - 80000,F,Sixties,UNITED STATES,First-Line Supervisors of Construction Trades and Extraction Workers,1
HYUNDAI,VELOSTER,2012,15001.0,0,1,80001 - 100000,M,Forties,SOUTH KOREA,"Physical Sciences Teachers, Postsecondary",1
HONDA,ACCORD,2012,20001.0,1,1,140001 - 160000,M,Forties,JAPAN,Architectural and Engineering Managers,1
HONDA,ACCORD,2010,15001.0,1,1,80001 - 100000,F,Sixties,JAPAN,Radiation Therapists,1
HONDA,CIVIC,2009,15001.0,1,1,80001 - 100000,M,Thirties,JAPAN,Radiation Therapists,1
HONDA,CIVIC,2007,10001.0,0,1,60001 - 80000,M,Twenties,JAPAN,Budget Analysts,1
HONDA,ACCORD,2011,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Zoologists and Wildlife Biologists,1
NISSAN,350Z,2007,20001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Gambling Managers,1
HONDA,CIVIC,2012,15001.0,0,1,200001+,M,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
HONDA,CIVIC,2012,15001.0,0,1,200001+,M,Sixties,JAPAN,General Internal Medicine Physicians,1
HONDA,CIVIC,2012,20001.0,0,1,60001 - 80000,F,Fifties,JAPAN,"Agents and Business Managers of Artists, Performers, and Athletes",1
LEXUS,SC 430,2004,15001.0,0,1,100001 - 120000,M,Fifties,JAPAN,Computer Hardware Engineers,1
HONDA,ACCORD,2005,10001.0,0,1,100001 - 120000,F,Forties,JAPAN,Optometrists,1
HONDA,ACCORD,2006,15001.0,1,1,80001 - 100000,M,Fifties,JAPAN,Healthcare Diagnosing or Treating Practitioners,1
HONDA,CIVIC,2009,10001.0,1,1,80001 - 100000,M,Thirties,JAPAN,"Agricultural Sciences Teachers, Postsecondary",1
HONDA,ACCORD,2010,15001.0,0,1,180001 - 200000,F,Forties,JAPAN,Chief Executives,1
HONDA,ACCORD,2011,20001.0,0,1,60001 - 80000,F,Fifties,JAPAN,"Career/Technical Education Teachers, Secondary School",1
HONDA,ACCORD,2007,10001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Orthotists and Prosthetists,1
HONDA,ACCORD,2010,15001.0,0,1,80001 - 100000,F,Thirties,JAPAN,"Agricultural Sciences Teachers, Postsecondary",1
HONDA,ACCORD,2010,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Fashion Designers,1
HONDA,CIVIC,2004,10001.0,0,1,100001 - 120000,M,Fifties,JAPAN,"Software and Web Developers, Programmers, and Testers",1
HONDA,ACCORD,2009,20001.0,0,1,60001 - 80000,M,Forties,JAPAN,Computer Network Support Specialists,1
HONDA,CIVIC,2007,10001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Gambling Managers,1
NISSAN,350Z,2006,15001.0,0,1,60001 - 80000,M,Fifties,JAPAN,Audiologists,1
CHRYSLER,300 C SRT,2006,20001.0,0,1,60001 - 80000,M,Sixties,UNITED STATES,Credit Counselors and Loan Officers,1
NISSAN,350Z,2005,15001.0,1,1,60001 - 80000,F,Thirties,JAPAN,Fashion Designers,1
HONDA,ACCORD,2011,15001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Urban and Regional Planners,1
HONDA,CIVIC,2010,10001.0,0,1,200001+,M,Forties,JAPAN,General Internal Medicine Physicians,1
HONDA,ACCORD,2006,10001.0,1,1,80001 - 100000,M,Thirties,JAPAN,Computer Systems Analysts,1
