purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
CHEVROLET,CAPTIVA SPORT,2013,15001.0,0,0,40001 - 60000,M,Twenties,UNITED STATES,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",1
TOYOTA,YARIS,2008,5001.0,0,0,?,M,Fifties,JAPAN,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1
MITSUBISHI,ECLIPSE,2008,15001.0,0,0,?,F,Forties,JAPAN,Human Resources Specialists,1
VOLKSWAGEN,GTI,2008,15001.0,0,0,?,M,Twenties,GERMANY,Legislators,1
MITSUBISHI,ECLIPSE,2012,15001.0,0,0,80001 - 100000,F,Forties,JAPAN,"Physics Teachers, Postsecondary",1
KIA,SOUL,2011,10001.0,0,0,0 - 20000,U,Sixties,SOUTH KOREA,"Baggage Porters, Bellhops, and Concierges",1
VOLKSWAGEN,GTI,2011,15001.0,1,0,0 - 20000,M,Twenties,GERMANY,"Barbers, Hairdressers, Hairstylists and Cosmetologists",1
LEXUS,RX 330,2005,20001.0,0,0,?,F,Fifties,JAPAN,Transportation Inspectors,1
MAZDA,MAZDA2,2012,10001.0,0,0,20001 - 40000,F,Twenties,JAPAN,Driver/Sales Workers,1
KIA,SOUL,2013,15001.0,0,0,?,F,Forties,SOUTH KOREA,"Eligibility Interviewers, Government Programs",1
VOLKSWAGEN,GTI,2009,15001.0,0,0,200001+,M,Thirties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
MINI,COOPER,2008,10001.0,1,0,0 - 20000,F,Thirties,UNITED KINGDOM,"Hotel, Motel, and Resort Desk Clerks",1
TOYOTA,PRIUS,2010,15001.0,1,0,40001 - 60000,M,Twenties,JAPAN,"Meter Readers, Utilities",1
DODGE,CALIBER,2011,10001.0,1,0,60001 - 80000,U,Forties,UNITED STATES,"English Language and Literature Teachers, Postsecondary",1
MINI,COOPER,2010,15001.0,1,0,?,M,Forties,UNITED KINGDOM,"Mathematical Science Teachers, Postsecondary",1
TOYOTA,MATRIX,2010,10001.0,1,0,40001 - 60000,F,Thirties,JAPAN,Tool and Die Makers,1
TOYOTA,PRIUS,2010,15001.0,0,0,120001 - 140000,F,Forties,JAPAN,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",1
VOLKSWAGEN,RABBIT,2006,10001.0,0,0,?,U,Twenties,GERMANY,Dishwashers,1
NISSAN,CUBE,2011,10001.0,0,0,20001 - 40000,F,Forties,JAPAN,Fast Food and Counter Workers,1
JEEP,LIBERTY,2012,15001.0,1,0,?,M,Fifties,UNITED STATES,Tool and Die Makers,1
CHEVROLET,CAPTIVA SPORT,2013,20001.0,0,0,?,F,Thirties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
VOLKSWAGEN,GTI,2011,20001.0,1,0,0 - 20000,M,Thirties,GERMANY,Craft Artists,1
TOYOTA,PRIUS,2011,15001.0,0,0,0 - 20000,F,Sixties,JAPAN,"Cooks, Institution and Cafeteria",1
INFINITI,FX35,2008,20001.0,1,0,?,M,Thirties,JAPAN,Physical Therapists,1
JEEP,LIBERTY,2012,15001.0,0,0,0 - 20000,F,Twenties,UNITED STATES,Building and Grounds Cleaning and Maintenance Occupations,1
MINI,COOPER,2012,25001.0,1,0,120001 - 140000,M,Forties,UNITED KINGDOM,Natural Sciences Managers,1
TOYOTA,PRIUS,2010,15001.0,1,0,40001 - 60000,M,Forties,JAPAN,"Patternmakers, Metal and Plastic",1
MINI,COOPER,2012,15001.0,1,0,?,M,Forties,UNITED KINGDOM,"Biological Science Teachers, Postsecondary",1
JEEP,LIBERTY,2010,15001.0,0,0,?,M,Fifties,UNITED STATES,Health Practitioner Support Technologists and Technicians,1
SUBARU,OUTBACK,2010,20001.0,0,0,?,M,Thirties,JAPAN,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",1
TOYOTA,YARIS,2007,10001.0,0,0,0 - 20000,M,Fifties,JAPAN,Passenger Vehicle Drivers,1
MINI,COOPER,2007,15001.0,1,0,?,M,Forties,UNITED KINGDOM,Painters and Paperhangers,1
TOYOTA,MATRIX,2008,10001.0,1,0,40001 - 60000,M,Fifties,JAPAN,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",1
KIA,SOUL,2011,15001.0,0,0,?,F,Twenties,SOUTH KOREA,Air Traffic Controllers,1
JEEP,LIBERTY,2012,20001.0,1,0,?,F,Forties,UNITED STATES,Animal Breeders,1
BMW,128,2009,15001.0,0,0,?,M,Forties,GERMANY,"Dentists, All Other Specialists",1
KIA,SOUL,2013,15001.0,1,0,40001 - 60000,F,Twenties,SOUTH KOREA,Control and Valve Installers and Repairers,1
INFINITI,FX35,2012,35001.0,0,0,80001 - 100000,M,Fifties,JAPAN,Civil Engineers,1
MINI,COOPER,2011,15001.0,0,0,?,F,UnderTwenty,UNITED KINGDOM,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1
SUBARU,OUTBACK,2012,25001.0,0,0,0 - 20000,F,Fifties,JAPAN,"Baggage Porters, Bellhops, and Concierges",1
MINI,COOPER,2010,15001.0,0,0,?,U,Forties,UNITED KINGDOM,Cargo and Freight Agents,1
TOYOTA,YARIS,2012,10001.0,0,0,80001 - 100000,M,Thirties,JAPAN,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1
CHEVROLET,CAPTIVA SPORT,2012,15001.0,0,0,?,M,Thirties,UNITED STATES,Correctional Officers and Jailers,1
SUBARU,OUTBACK,2007,15001.0,0,0,?,M,Seventies,JAPAN,Animal Breeders,1
TOYOTA,YARIS,2011,10001.0,1,0,20001 - 40000,M,Forties,JAPAN,"Computer, Automated Teller, and Office Machine Repairers",1
TOYOTA,PRIUS,2010,15001.0,0,0,?,F,Eighties,JAPAN,Pest Control Workers,1
VOLVO,V50,2006,10001.0,0,0,?,M,Twenties,SWEDEN,Bailiffs,1
JEEP,LIBERTY,2012,15001.0,0,0,0 - 20000,M,Forties,UNITED STATES,"Packers and Packagers, Hand",1
VOLKSWAGEN,GTI,2012,20001.0,0,0,?,M,Twenties,GERMANY,Interpreters and Translators,1
TOYOTA,PRIUS,2007,15001.0,0,0,?,F,Thirties,JAPAN,Baggage Porters and Bellhops,1
VOLVO,C30,2008,15001.0,0,0,?,M,Thirties,SWEDEN,"Mixing and Blending Machine Setters, Operators, and Tenders",1
TOYOTA,YARIS,2012,15001.0,0,0,?,F,Sixties,JAPAN,Supervisors of Building and Grounds Cleaning and Maintenance Workers,1
TOYOTA,PRIUS,2013,20001.0,1,0,200001+,F,Thirties,JAPAN,Family Medicine Physicians,1
LEXUS,RX 330,2006,20001.0,1,0,?,F,Fifties,JAPAN,Commercial Divers,1
KIA,SOUL,2011,15001.0,1,0,?,F,Sixties,SOUTH KOREA,Bakers,1
JEEP,LIBERTY,2011,15001.0,0,0,200001+,M,Forties,UNITED STATES,Family Medicine Physicians,1
TOYOTA,PRIUS,2011,20001.0,0,0,?,M,Fifties,JAPAN,Cabinetmakers and Bench Carpenters,1
NISSAN,CUBE,2010,10001.0,0,0,80001 - 100000,M,Thirties,JAPAN,"Mining and Geological Engineers, Including Mining Safety Engineers",1
MITSUBISHI,ECLIPSE,2011,15001.0,1,0,?,U,Fifties,JAPAN,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",1
TOYOTA,PRIUS,2010,20001.0,1,0,?,M,Twenties,JAPAN,Travel Agents,1
TOYOTA,PRIUS,2007,15001.0,1,0,?,F,Thirties,JAPAN,Procurement Clerks,1
SUZUKI,SX4,2012,10001.0,1,0,20001 - 40000,F,Forties,JAPAN,Crossing Guards and Flaggers,1
TOYOTA,PRIUS,2011,20001.0,1,0,80001 - 100000,M,HundredPlus,JAPAN,"Health Teachers, Postsecondary",1
KIA,SOUL,2012,15001.0,0,0,40001 - 60000,M,Forties,SOUTH KOREA,Art and Design Workers,1
KIA,SOUL,2010,10001.0,1,0,?,M,Twenties,SOUTH KOREA,Occupational Health and Safety Specialists and Technicians,1
HONDA,FIT,2008,10001.0,0,0,?,F,Forties,JAPAN,"Helpers--Installation, Maintenance, and Repair Workers",1
MITSUBISHI,ECLIPSE,2007,10001.0,1,0,100001 - 120000,F,Thirties,JAPAN,Electrical and Electronics Engineers,1
CHEVROLET,CAPTIVA SPORT,2012,15001.0,1,0,?,F,Fifties,UNITED STATES,Animal Trainers,1
MINI,COOPER,2009,15001.0,0,0,80001 - 100000,F,Thirties,UNITED KINGDOM,"Business Teachers, Postsecondary",1
TOYOTA,PRIUS,2010,20001.0,0,0,?,M,Forties,JAPAN,"Postsecondary Teachers, All Other",1
TOYOTA,PRIUS,2012,20001.0,1,0,20001 - 40000,F,Thirties,JAPAN,Tour and Travel Guides,1
JEEP,LIBERTY,2012,15001.0,0,0,0 - 20000,F,Sixties,UNITED STATES,Sales and Related Occupations,1
INFINITI,FX35,2011,30001.0,0,0,?,M,Sixties,JAPAN,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1
TOYOTA,YARIS,2011,10001.0,0,0,?,F,Seventies,JAPAN,Industrial Engineers,1
VOLKSWAGEN,GOLF,2010,15001.0,0,0,60001 - 80000,M,Twenties,GERMANY,Foresters,1
TOYOTA,PRIUS,2013,30001.0,1,0,?,M,Twenties,JAPAN,Other Teachers and Instructors,1
TOYOTA,PRIUS,2010,15001.0,0,0,?,M,Twenties,JAPAN,Dispatchers,1
JEEP,LIBERTY,2010,15001.0,1,0,20001 - 40000,U,Thirties,UNITED STATES,Self-Enrichment Teachers,1
KIA,SOUL,2011,10001.0,0,0,?,F,Forties,SOUTH KOREA,Public Relations Specialists,1
NISSAN,CUBE,2010,10001.0,1,0,?,F,Twenties,JAPAN,"Aircraft Service Attendants and Transportation Workers, All Other",1
JEEP,LIBERTY,2008,10001.0,0,0,?,M,Sixties,UNITED STATES,"Physics Teachers, Postsecondary",1
HONDA,FIT,2010,10001.0,0,0,?,F,Seventies,JAPAN,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",1
INFINITI,FX35,2008,20001.0,0,0,?,U,Sixties,JAPAN,Supervisors of Building and Grounds Cleaning and Maintenance Workers,1
CHEVROLET,CAPTIVA SPORT,2013,15001.0,0,0,0 - 20000,U,Sixties,UNITED STATES,Shoe and Leather Workers,1
MINI,COOPER,2008,15001.0,1,0,?,M,Fifties,UNITED KINGDOM,"Rail Yard Engineers, Dinkey Operators, and Hostlers",1
TOYOTA,PRIUS,2011,15001.0,0,0,?,M,Thirties,JAPAN,"Environmental Science Teachers, Postsecondary",1
MINI,COOPER,2006,10001.0,1,0,40001 - 60000,M,Forties,UNITED KINGDOM,Surveying and Mapping Technicians,1
HONDA,CR-Z,2011,15001.0,0,0,?,F,Twenties,JAPAN,Receptionists and Information Clerks,1
JEEP,LIBERTY,2012,15001.0,1,0,0 - 20000,M,Forties,UNITED STATES,Waiters and Waitresses,1
JEEP,LIBERTY,2011,15001.0,1,0,80001 - 100000,M,Fifties,UNITED STATES,Atmospheric and Space Scientists,1
MAZDA,B2300,2006,5001.0,1,0,?,M,Sixties,JAPAN,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",1
INFINITI,FX35,2005,15001.0,0,0,20001 - 40000,U,Forties,JAPAN,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",1
JEEP,LIBERTY,2012,20001.0,0,0,0 - 20000,F,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",1
TOYOTA,PRIUS,2010,15001.0,0,0,?,F,Sixties,JAPAN,"Textile Cutting Machine Setters, Operators, and Tenders",1
MINI,COOPER,2010,15001.0,0,0,?,U,Twenties,UNITED KINGDOM,Dredge Operators,1
HONDA,FIT,2011,10001.0,0,0,?,M,Fifties,JAPAN,"Pressers, Textile, Garment, and Related Materials",1
VOLVO,C30,2011,15001.0,1,0,?,F,Twenties,SWEDEN,Couriers and Messengers,1
KIA,SPECTRA,2006,5001.0,0,0,40001 - 60000,U,UnderTwenty,SOUTH KOREA,Miscellaneous Media and Communication Workers,1
TOYOTA,PRIUS,2010,15001.0,1,0,?,M,Forties,JAPAN,Construction Trades Workers,1
MINI,COOPER,2007,15001.0,0,0,20001 - 40000,M,Fifties,UNITED KINGDOM,Woodworkers,1
MINI,COOPER,2010,20001.0,0,0,?,M,Forties,UNITED KINGDOM,"Hairdressers, Hairstylists, and Cosmetologists",1
MITSUBISHI,ECLIPSE,2012,15001.0,1,0,?,M,Forties,JAPAN,Food Batchmakers,1
JEEP,LIBERTY,2006,10001.0,0,0,?,M,Sixties,UNITED STATES,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,1
TOYOTA,PRIUS,2010,20001.0,1,0,?,F,Seventies,JAPAN,Psychiatric Aides,1
KIA,SOUL,2011,10001.0,1,0,?,M,Forties,SOUTH KOREA,Medical and Health Services Managers,1
NISSAN,CUBE,2009,10001.0,1,0,40001 - 60000,M,Twenties,JAPAN,"Human Resources Assistants, Except Payroll and Timekeeping",1
HONDA,FIT,2010,10001.0,1,0,?,M,Thirties,JAPAN,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1
LEXUS,RX 330,2004,20001.0,1,0,80001 - 100000,M,Thirties,JAPAN,"Medical Scientists, Except Epidemiologists",1
TOYOTA,YARIS,2009,10001.0,0,0,?,M,UnderTwenty,JAPAN,"Floor Layers, Except Carpet, Wood, and Hard Tiles",1
TOYOTA,PRIUS,2010,15001.0,1,0,?,M,Twenties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
JEEP,LIBERTY,2010,15001.0,0,0,?,M,Twenties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",1
MAZDA,MAZDA2,2012,10001.0,1,0,?,F,Fifties,JAPAN,Compliance Officers,1
TOYOTA,PRIUS,2010,15001.0,0,0,60001 - 80000,U,Thirties,JAPAN,Buyers and Purchasing Agents,1
TOYOTA,PRIUS,2011,15001.0,1,0,?,F,Fifties,JAPAN,"Psychology Teachers, Postsecondary",1
TOYOTA,MATRIX,2010,15001.0,1,0,0 - 20000,M,Seventies,JAPAN,Telemarketers,1
MINI,COOPER,2006,15001.0,0,0,?,U,Sixties,UNITED KINGDOM,Cargo and Freight Agents,1
JEEP,LIBERTY,2012,15001.0,0,0,?,M,Forties,UNITED STATES,Childcare Workers,1
KIA,SOUL,2010,15001.0,0,0,20001 - 40000,F,Forties,SOUTH KOREA,Childcare Workers,1
MINI,COOPER,2008,15001.0,0,0,60001 - 80000,M,Thirties,UNITED KINGDOM,"Agents and Business Managers of Artists, Performers, and Athletes",1
KIA,SOUL,2010,10001.0,0,0,80001 - 100000,M,Forties,SOUTH KOREA,Sociologists,1
MINI,COOPER,2006,10001.0,0,0,?,U,Twenties,UNITED KINGDOM,Other Food Preparation and Serving Related Workers,1
MITSUBISHI,ECLIPSE,2007,10001.0,0,0,0 - 20000,F,Fifties,JAPAN,Entertainment Attendants and Related Workers,1
JEEP,LIBERTY,2011,15001.0,0,0,?,F,Thirties,UNITED STATES,Social and Community Service Managers,1
TOYOTA,PRIUS,2011,25001.0,1,0,120001 - 140000,M,Fifties,JAPAN,"Judges, Magistrate Judges, and Magistrates",1
BMW,128,2010,20001.0,1,0,0 - 20000,M,Thirties,GERMANY,Gambling Change Persons and Booth Cashiers,1
SUBARU,OUTBACK,2011,20001.0,0,0,?,F,Fifties,JAPAN,Computer and Mathematical Occupations,1
MINI,COOPER,2011,20001.0,1,0,0 - 20000,F,Sixties,UNITED KINGDOM,Sewing Machine Operators,1
VOLKSWAGEN,GTI,2012,20001.0,1,0,0 - 20000,F,Twenties,GERMANY,"Ushers, Lobby Attendants, and Ticket Takers",1
KIA,SOUL,2012,15001.0,1,0,0 - 20000,F,Fifties,SOUTH KOREA,Cashiers,1
TOYOTA,PRIUS,2010,15001.0,1,0,?,U,Sixties,JAPAN,Computer and Information Systems Managers,1
VOLKSWAGEN,RABBIT,2007,10001.0,1,0,20001 - 40000,M,Thirties,GERMANY,Tree Trimmers and Pruners,1
MINI,COOPER,2011,15001.0,1,0,?,M,Fifties,UNITED KINGDOM,"Biological Science Teachers, Postsecondary",1
SUBARU,OUTBACK,2007,10001.0,0,0,?,M,Fifties,JAPAN,Packaging and Filling Machine Operators and Tenders,1
JEEP,LIBERTY,2008,15001.0,1,0,?,U,Sixties,UNITED STATES,Funeral Attendants,1
BMW,128,2012,25001.0,0,0,200001+,M,Fifties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
NISSAN,CUBE,2011,15001.0,0,0,?,F,Fifties,JAPAN,Computer Numerically Controlled Tool Operators and Programmers,1
INFINITI,FX35,2004,15001.0,1,0,60001 - 80000,M,Twenties,JAPAN,"First-Line Supervisors of Mechanics, Installers, and Repairers",1
VOLVO,C30,2009,15001.0,1,0,20001 - 40000,F,Fifties,SWEDEN,Dishwashers,1
TOYOTA,YARIS,2012,10001.0,1,0,20001 - 40000,M,Twenties,JAPAN,"Ushers, Lobby Attendants, and Ticket Takers",1
CHEVROLET,CAPTIVA SPORT,2012,15001.0,0,0,?,M,Sixties,UNITED STATES,Physician Assistants,1
KIA,SPECTRA,2009,10001.0,0,0,20001 - 40000,F,Sixties,SOUTH KOREA,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",1
CHEVROLET,CAPTIVA SPORT,2012,15001.0,1,0,?,M,Twenties,UNITED STATES,Roofers,1
KIA,SPECTRA,2009,10001.0,1,0,?,F,Sixties,SOUTH KOREA,Marketing Managers,1
JEEP,LIBERTY,2007,5001.0,1,0,40001 - 60000,F,Twenties,UNITED STATES,Set and Exhibit Designers,1
MINI,COOPER,2008,15001.0,1,0,?,M,Thirties,UNITED KINGDOM,Gambling Cage Workers,1
CHRYSLER,PT CRUISER,2010,15001.0,1,0,?,F,Fifties,UNITED STATES,Aircraft Mechanics and Service Technicians,1
CHEVROLET,CAPTIVA SPORT,2012,20001.0,0,0,?,M,Sixties,UNITED STATES,Postal Service Mail Carriers,1
HONDA,CR-Z,2011,15001.0,1,0,0 - 20000,M,Fifties,JAPAN,Residential Advisors,1
SUBARU,OUTBACK,2009,20001.0,0,0,80001 - 100000,F,Twenties,JAPAN,Geographers,1
MINI,COOPER,2012,20001.0,1,0,60001 - 80000,M,Forties,UNITED KINGDOM,Urban and Regional Planners,1
NISSAN,CUBE,2012,15001.0,1,0,?,F,Thirties,JAPAN,Machinists,1
TOYOTA,PRIUS,2008,10001.0,0,0,?,F,Forties,JAPAN,"Baggage Porters, Bellhops, and Concierges",1
JEEP,LIBERTY,2012,15001.0,1,0,20001 - 40000,F,Thirties,UNITED STATES,"Coil Winders, Tapers, and Finishers",1
CHEVROLET,CAPTIVA SPORT,2013,15001.0,0,0,0 - 20000,U,Forties,UNITED STATES,Retail Sales Workers,1
TOYOTA,PRIUS,2010,20001.0,1,0,?,M,Fifties,JAPAN,Physical Therapists,1
JEEP,LIBERTY,2012,15001.0,0,0,20001 - 40000,M,Fifties,UNITED STATES,Coaches and Scouts,1
MINI,COOPER,2009,15001.0,1,0,?,M,Sixties,UNITED KINGDOM,Occupational Therapy Assistants and Aides,1
TOYOTA,MATRIX,2007,10001.0,1,0,100001 - 120000,M,Fifties,JAPAN,"Judges, Magistrates, and Other Judicial Workers",1
LEXUS,CT 200H,2011,25001.0,0,0,?,F,Forties,JAPAN,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",1
JEEP,LIBERTY,2011,15001.0,1,0,?,M,Thirties,UNITED STATES,Landscaping and Groundskeeping Workers,1
TOYOTA,PRIUS,2010,20001.0,0,0,?,M,Sixties,JAPAN,Technical Writers,1
MAZDA,MAZDA2,2012,10001.0,0,0,?,F,Eighties,JAPAN,Miscellaneous Computer Occupations,1
KIA,RIO5,2009,10001.0,1,0,80001 - 100000,M,Twenties,SOUTH KOREA,Sociologists,1
MINI,COOPER,2010,15001.0,0,0,80001 - 100000,M,Fifties,UNITED KINGDOM,"Biological Scientists, All Other",1
MINI,COOPER,2008,10001.0,0,0,80001 - 100000,M,Forties,UNITED KINGDOM,"Environmental Science Teachers, Postsecondary",1
TOYOTA,PRIUS,2010,20001.0,0,0,?,M,Twenties,JAPAN,Occupational Therapy Assistants and Aides,1
INFINITI,FX50,2009,30001.0,1,0,?,M,Fifties,JAPAN,Miscellaneous Media and Communication Workers,1
TOYOTA,PRIUS,2009,15001.0,0,0,?,F,Fifties,JAPAN,Tour and Travel Guides,1
JEEP,LIBERTY,2006,10001.0,0,0,?,F,Thirties,UNITED STATES,Boilermakers,1
MINI,COOPER,2009,15001.0,0,0,?,M,Sixties,UNITED KINGDOM,"Textile, Apparel, and Furnishings Workers, All Other",1
HONDA,FIT,2011,15001.0,0,0,60001 - 80000,U,Forties,JAPAN,Signal and Track Switch Repairers,1
JEEP,LIBERTY,2007,10001.0,0,0,0 - 20000,F,Sixties,UNITED STATES,Shoe and Leather Workers,1
CHEVROLET,CAPTIVA SPORT,2013,20001.0,0,0,?,F,Sixties,UNITED STATES,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",1
TOYOTA,PRIUS,2010,15001.0,0,0,?,M,Thirties,JAPAN,Power Distributors and Dispatchers,1
CHEVROLET,CAPTIVA SPORT,2012,20001.0,1,0,20001 - 40000,F,Sixties,UNITED STATES,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1
JEEP,LIBERTY,2012,15001.0,1,0,?,M,Sixties,UNITED STATES,"Social Scientists and Related Workers, All Other",1
VOLKSWAGEN,GTI,2013,20001.0,1,0,40001 - 60000,M,Forties,GERMANY,"Career/Technical Education Teachers, Postsecondary",1
TOYOTA,PRIUS,2006,15001.0,0,0,?,F,Forties,JAPAN,Architectural and Engineering Managers,1
TOYOTA,YARIS,2010,10001.0,0,0,200001+,U,Forties,JAPAN,General Internal Medicine Physicians,1
TOYOTA,YARIS,2008,10001.0,0,0,20001 - 40000,F,Twenties,JAPAN,"Ushers, Lobby Attendants, and Ticket Takers",1
KIA,SOUL,2010,10001.0,0,0,40001 - 60000,F,Twenties,SOUTH KOREA,Medical Appliance Technicians,1
TOYOTA,PRIUS C,2013,20001.0,1,0,60001 - 80000,F,Forties,JAPAN,Epidemiologists,1
TOYOTA,PRIUS,2008,15001.0,0,0,20001 - 40000,F,Forties,JAPAN,Cashiers,1
