,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
102,FORD,FOCUS,2005,5001.0,1,1,100001 - 120000,F,Fifties,UNITED STATES,Actuaries,3
104,CHEVROLET,AVEO,2011,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Bicycle Repairers,3
107,FORD,FOCUS,2007,10001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Parts Salespersons,3
108,KIA,OPTIMA,2010,15001.0,0,1,0 - 20000,M,Fifties,SOUTH KOREA,"Hotel, Motel, and Resort Desk Clerks",3
113,CHEVROLET,IMPALA,2012,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Religious Workers,3
128,CHEVROLET,COBALT,2009,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Teaching Assistants,3
129,CHEVROLET,MALIBU,2009,10001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,Miscellaneous Food Processing Workers,3
148,CHEVROLET,MALIBU,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Electronic Equipment Installers and Repairers, Motor Vehicles",3
149,DODGE,AVENGER,2012,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",3
153,FORD,FOCUS,2012,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3
155,CHEVROLET,MALIBU,2010,15001.0,0,1,40001 - 60000,U,UnderTwenty,UNITED STATES,Legal Secretaries and Administrative Assistants,3
158,VOLKSWAGEN,JETTA,2012,15001.0,0,1,20001 - 40000,F,Twenties,GERMANY,Billing and Posting Clerks,3
159,DODGE,AVENGER,2012,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Animal Trainers,3
160,VOLKSWAGEN,JETTA,2011,10001.0,1,1,0 - 20000,U,UnderTwenty,GERMANY,Telemarketers,3
162,MERCURY,GRAND MARQUIS,2005,5001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Tank Car, Truck, and Ship Loaders",3
166,CHEVROLET,MALIBU,2010,10001.0,0,1,20001 - 40000,U,Fifties,UNITED STATES,Driver/Sales Workers,3
170,KIA,RIO,2009,10001.0,0,1,20001 - 40000,M,UnderTwenty,SOUTH KOREA,Miscellaneous Metal Workers and Plastic Workers,3
171,CADILLAC,CTS,2005,10001.0,0,0,20001 - 40000,M,Forties,UNITED STATES,Home Health and Personal Care Aides,3
177,CHEVROLET,IMPALA,2013,15001.0,0,1,60001 - 80000,F,Fifties,UNITED STATES,"Career/Technical Education Teachers, Secondary School",3
181,BMW,328,2007,15001.0,0,1,20001 - 40000,F,Thirties,GERMANY,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",3
189,CHEVROLET,MALIBU,2012,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",3
199,CHEVROLET,IMPALA,2010,10001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Psychiatric Aides,3
207,CHEVROLET,MALIBU,2010,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Couriers and Messengers,3
210,CHEVROLET,IMPALA,2011,10001.0,1,1,40001 - 60000,U,Fifties,UNITED STATES,Property Appraisers and Assessors,3
213,CHRYSLER,200,2012,15001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Sales and Related Occupations,3
214,BUICK,LACROSSE,2010,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Opticians, Dispensing",3
216,FORD,FOCUS,2008,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Dredge Operators,3
225,FORD,FOCUS,2012,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Statistical Assistants,3
227,CHEVROLET,MALIBU,2012,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Wind Turbine Service Technicians,3
231,BMW,328,2008,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Rail-Track Laying and Maintenance Equipment Operators,3
237,CHEVROLET,MALIBU,2012,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Building Cleaning Workers,3
239,FORD,FIESTA,2011,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Food and Beverage Serving Workers,3
246,CHEVROLET,MALIBU,2011,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Loan Interviewers and Clerks,3
250,CHEVROLET,AVEO,2011,10001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,First-Line Supervisors of Production and Operating Workers,3
252,DODGE,CHARGER,2008,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Gambling Surveillance Officers and Gambling Investigators,3
253,DODGE,AVENGER,2008,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Building Cleaning and Pest Control Workers,3
260,MERCURY,MILAN,2010,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Cutting and Slicing Machine Setters, Operators, and Tenders",3
265,CHEVROLET,IMPALA,2013,20001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,"Food Processing Workers, All Other",3
270,DODGE,DART,2013,10001.0,1,1,0 - 20000,F,UnderTwenty,UNITED STATES,Cashiers,3
271,DODGE,AVENGER,2013,10001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Ship and Boat Captains and Operators,3
273,DODGE,AVENGER,2010,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Textile Machine Setters, Operators, and Tenders",3
280,BMW,325,2006,15001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Locksmiths and Safe Repairers,3
281,DODGE,CHARGER,2011,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Tax Preparers,3
283,CHEVROLET,AVEO,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Tool Grinders, Filers, and Sharpeners",3
295,CHEVROLET,MALIBU,2010,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",3
311,CHRYSLER,200,2012,10001.0,0,1,60001 - 80000,F,Seventies,UNITED STATES,Boilermakers,3
318,FORD,FOCUS,2009,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Costume Attendants,3
326,CHEVROLET,IMPALA,2011,10001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,Architectural and Engineering Managers,3
331,FORD,FOCUS,2007,5001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Billing and Posting Clerks,3
336,BMW,328,2009,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Sailors and Marine Oilers,3
343,FORD,FOCUS,2010,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Helpers--Extraction Workers,3
345,CHEVROLET,MALIBU,2012,15001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Athletes and Sports Competitors,3
349,CHEVROLET,IMPALA,2013,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Library Assistants, Clerical",3
350,CHEVROLET,IMPALA,2012,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Urban and Regional Planners,3
356,CHEVROLET,MALIBU,2005,5001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Customer Service Representatives,3
367,CHEVROLET,IMPALA,2013,15001.0,0,1,100001 - 120000,F,Thirties,UNITED STATES,Nuclear Engineers,3
368,FORD,FOCUS,2011,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Cooks, All Other",3
370,DODGE,AVENGER,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3
374,CHEVROLET,COBALT,2010,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Laundry and Dry-Cleaning Workers,3
375,CHEVROLET,MALIBU,2012,15001.0,1,1,20001 - 40000,U,Thirties,UNITED STATES,Motion Picture Projectionists,3
376,FORD,FOCUS,2012,10001.0,1,1,100001 - 120000,M,Twenties,UNITED STATES,Sales Engineers,3
378,CHEVROLET,MALIBU,2012,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Reservation and Transportation Ticket Agents and Travel Clerks,3
381,DODGE,CHARGER,2007,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",3
384,DODGE,AVENGER,2011,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",3
393,VOLKSWAGEN,JETTA,2007,10001.0,0,1,40001 - 60000,U,Forties,GERMANY,Educational Instruction and Library Occupations,3
394,DODGE,AVENGER,2010,15001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Sociologists,3
395,CADILLAC,DTS,2006,10001.0,0,1,20001 - 40000,U,UnderTwenty,UNITED STATES,Maids and Housekeeping Cleaners,3
398,CHEVROLET,IMPALA,2012,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Data Entry Keyers,3
400,CHEVROLET,MALIBU,2012,15001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Construction Managers,3
409,DODGE,CHARGER,2008,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Cooks and Food Preparation Workers,3
412,CHEVROLET,IMPALA,2012,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Chemists and Materials Scientists,3
414,VOLVO,S40,2005,10001.0,0,1,40001 - 60000,F,Twenties,SWEDEN,"Meter Readers, Utilities",3
416,DODGE,AVENGER,2011,10001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,"Library Assistants, Clerical",3
426,CHEVROLET,MALIBU,2011,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Hoist and Winch Operators,3
429,DODGE,AVENGER,2013,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Grinding and Polishing Workers, Hand",3
431,CHEVROLET,COBALT,2006,5001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Helpers--Production Workers,3
435,DODGE,AVENGER,2011,10001.0,1,1,20001 - 40000,U,Thirties,UNITED STATES,Preschool and Kindergarten Teachers,3
444,CADILLAC,CTS,2010,20001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,Home Appliance Repairers,3
448,CHEVROLET,MALIBU,2011,10001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"Patternmakers, Metal and Plastic",3
450,CHEVROLET,MALIBU,2009,15001.0,1,1,120001 - 140000,M,Thirties,UNITED STATES,Astronomers and Physicists,3
453,FORD,FOCUS,2013,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",3
460,CADILLAC,CTS,2007,10001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",3
461,CHEVROLET,AVEO,2008,5001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3
463,KIA,OPTIMA,2012,15001.0,0,1,80001 - 100000,F,Forties,SOUTH KOREA,"Social Sciences Teachers, Postsecondary",3
465,CHEVROLET,IMPALA,2012,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Office and Administrative Support Occupations,3
468,MERCURY,MILAN,2006,10001.0,0,1,?,M,Eighties,UNITED STATES,Nuclear Engineers,3
476,CHEVROLET,MALIBU,2012,15001.0,1,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Cooks, Short Order",3
479,VOLKSWAGEN,JETTA,2009,10001.0,0,1,20001 - 40000,F,Forties,GERMANY,Residential Advisors,3
481,CHEVROLET,MALIBU,2011,10001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Paving, Surfacing, and Tamping Equipment Operators",3
484,CHRYSLER,200,2012,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Pourers and Casters, Metal",3
485,VOLKSWAGEN,JETTA,2010,15001.0,0,1,40001 - 60000,F,Twenties,GERMANY,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",3
488,CHEVROLET,IMPALA,2008,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Receptionists and Information Clerks,3
491,CHEVROLET,IMPALA,2013,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Miscellaneous Food Preparation and Serving Related Workers,3
495,CHEVROLET,MALIBU,2010,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3
496,DODGE,AVENGER,2012,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Substitute Teachers, Short-Term",3
504,CHEVROLET,MALIBU,2010,10001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Helpers--Carpenters,3
505,CHEVROLET,IMPALA,2011,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Nursing Assistants, Orderlies, and Psychiatric Aides",3
508,VOLKSWAGEN,JETTA,2006,10001.0,0,1,20001 - 40000,U,Twenties,GERMANY,"Textile Machine Setters, Operators, and Tenders",3
509,CHEVROLET,IMPALA,2011,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Fast Food and Counter Workers,3
511,CHEVROLET,IMPALA,2011,10001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,"Biological Scientists, All Other",3
514,FORD,FOCUS,2012,15001.0,1,1,200001+,M,Fifties,UNITED STATES,Family Medicine Physicians,3
548,DODGE,CHARGER,2010,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Forest Fire Inspectors and Prevention Specialists,3
551,VOLKSWAGEN,JETTA,2010,10001.0,0,1,100001 - 120000,M,Fifties,GERMANY,Physician Assistants,3
554,KIA,OPTIMA,2009,10001.0,0,1,40001 - 60000,F,Thirties,SOUTH KOREA,"Life, Physical, and Social Science Technicians",3
560,HYUNDAI,ACCENT,2013,10001.0,0,1,60001 - 80000,U,Twenties,SOUTH KOREA,"Sales Representatives, Wholesale and Manufacturing",3
567,MERCURY,GRAND MARQUIS,2004,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Entertainment Attendants and Related Workers,3
570,DODGE,CHARGER,2009,15001.0,0,1,40001 - 60000,U,Fifties,UNITED STATES,Forensic Science Technicians,3
571,CHEVROLET,MALIBU,2011,10001.0,0,0,0 - 20000,F,Twenties,UNITED STATES,Food Preparation and Serving Related Occupations,3
576,CHEVROLET,IMPALA,2007,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",3
586,BMW,328,2008,15001.0,0,1,40001 - 60000,F,Thirties,GERMANY,"News Analysts, Reporters, and Journalists",3
592,FORD,FOCUS,2012,15001.0,1,1,40001 - 60000,F,Sixties,UNITED STATES,"Tax Examiners, Collectors and Preparers, and Revenue Agents",3
593,BMW,328,2010,20001.0,1,1,20001 - 40000,F,Sixties,GERMANY,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",3
595,CHEVROLET,IMPALA,2012,15001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,Driver/Sales Workers and Truck Drivers,3
598,VOLKSWAGEN,JETTA,2010,10001.0,1,1,20001 - 40000,F,Twenties,GERMANY,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",3
607,BUICK,LACROSSE,2005,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Motion Picture Projectionists,3
613,CHEVROLET,IMPALA,2004,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Teaching Assistants,3
617,CHEVROLET,AVEO,2009,5001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Occupational Health and Safety Technicians,3
620,FORD,FOCUS,2010,10001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Insulation Workers,3
621,CHEVROLET,MALIBU,2011,10001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Mathematical Science Occupations,3
622,CHEVROLET,AVEO,2011,10001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Market Research Analysts and Marketing Specialists,3
625,CHEVROLET,MALIBU,2012,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Social Science Research Assistants,3
629,CHRYSLER,200,2011,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Miscellaneous Metal Workers and Plastic Workers,3
630,FORD,FOCUS,2013,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Sales Representatives, Services",3
636,FORD,FOCUS,2006,5001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3
637,MERCURY,GRAND MARQUIS,2008,15001.0,0,1,?,F,Seventies,UNITED STATES,Building and Grounds Cleaning and Maintenance Occupations,3
639,CHEVROLET,IMPALA,2011,15001.0,0,0,20001 - 40000,F,Forties,UNITED STATES,Health Practitioner Support Technologists and Technicians,3
641,LEXUS,GS 350,2007,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Structural Iron and Steel Workers,3
649,CHEVROLET,IMPALA,2012,10001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Occupational Therapy Assistants,3
658,MERCURY,GRAND MARQUIS,2006,10001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,Architectural and Engineering Managers,3
660,CHEVROLET,IMPALA,2008,10001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",3
669,CHEVROLET,IMPALA,2011,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,New Accounts Clerks,3
674,VOLKSWAGEN,JETTA,2009,10001.0,1,1,20001 - 40000,F,Twenties,GERMANY,"Food Servers, Nonrestaurant",3
676,VOLKSWAGEN,JETTA,2008,10001.0,1,1,20001 - 40000,M,Twenties,GERMANY,Medical Assistants,3
684,FORD,FOCUS,2010,10001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Paper Goods Machine Setters, Operators, and Tenders",3
687,FORD,FOCUS,2012,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Woodworkers, All Other",3
694,BMW,328,2007,15001.0,0,1,160001 - 180000,U,Forties,GERMANY,"Pediatricians, General",3
695,DODGE,AVENGER,2010,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,"Cement Masons, Concrete Finishers, and Terrazzo Workers",3
698,CHEVROLET,SONIC,2012,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Office and Administrative Support Workers, All Other",3
702,HYUNDAI,ACCENT,2011,10001.0,1,1,20001 - 40000,M,Forties,SOUTH KOREA,Sewing Machine Operators,3
704,BMW,645,2005,25001.0,0,1,140001 - 160000,M,Thirties,GERMANY,Architectural and Engineering Managers,3
708,VOLKSWAGEN,JETTA,2012,15001.0,1,1,20001 - 40000,M,Twenties,GERMANY,"Pourers and Casters, Metal",3
711,DODGE,AVENGER,2011,10001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Food Batchmakers,3
715,DODGE,AVENGER,2012,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Food Preparation and Serving Related Workers,3
720,BMW,328,2010,20001.0,0,1,60001 - 80000,M,Thirties,GERMANY,Registered Nurses,3
729,CHEVROLET,IMPALA,2011,10001.0,1,1,0 - 20000,F,Thirties,UNITED STATES,"Entertainment Attendants and Related Workers, All Other",3
734,CHEVROLET,MALIBU,2011,15001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3
741,VOLKSWAGEN,JETTA,2012,10001.0,0,1,20001 - 40000,U,Seventies,GERMANY,Miscellaneous Construction and Related Workers,3
742,CHEVROLET,AVEO,2011,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Rehabilitation Counselors,3
747,PONTIAC,G8,2009,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",3
753,DODGE,CHARGER,2008,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Bailiffs, Correctional Officers, and Jailers",3
754,CADILLAC,CTS,2010,20001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Logging Workers,3
757,BUICK,LACROSSE,2007,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Floor Layers, Except Carpet, Wood, and Hard Tiles",3
758,FORD,FOCUS,2010,10001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Financial Examiners,3
766,BMW,330,2003,15001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3
771,CADILLAC,CTS,2008,15001.0,1,1,200001+,M,Fifties,UNITED STATES,General Internal Medicine Physicians,3
772,CHRYSLER,200,2013,10001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Installation, Maintenance, and Repair Occupations",3
777,CHEVROLET,MALIBU,2008,10001.0,0,1,100001 - 120000,M,Twenties,UNITED STATES,Sales Engineers,3
783,VOLKSWAGEN,JETTA,2010,15001.0,1,1,20001 - 40000,M,Twenties,GERMANY,Dishwashers,3
787,CHEVROLET,AVEO,2010,10001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,"Helpers--Installation, Maintenance, and Repair Workers",3
790,DODGE,CHARGER,2007,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Bill and Account Collectors,3
792,DODGE,AVENGER,2012,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Layout Workers, Metal and Plastic",3
793,CHEVROLET,MALIBU,2011,10001.0,1,1,20001 - 40000,M,Sixties,UNITED STATES,Waiters and Waitresses,3
797,DODGE,AVENGER,2012,10001.0,0,1,80001 - 100000,U,Forties,UNITED STATES,Genetic Counselors,3
799,FORD,FIESTA,2012,10001.0,0,0,20001 - 40000,F,Twenties,UNITED STATES,Office and Administrative Support Occupations,3
816,CHEVROLET,MALIBU,2013,15001.0,0,1,40001 - 60000,U,Fifties,UNITED STATES,Paralegals and Legal Assistants,3
821,CHEVROLET,MALIBU,2012,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Broadcast Announcers and Radio Disc Jockeys,3
823,DODGE,AVENGER,2012,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Supervisors of Office and Administrative Support Workers,3
839,CHEVROLET,IMPALA,2012,10001.0,1,1,60001 - 80000,F,Fifties,UNITED STATES,Farm Labor Contractors,3
840,CHEVROLET,MALIBU,2012,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Directors, Religious Activities and Education",3
841,DODGE,AVENGER,2012,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Broadcast Announcers and Radio Disc Jockeys,3
843,CHEVROLET,IMPALA,2010,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Animal Caretakers,3
854,VOLKSWAGEN,JETTA,2011,10001.0,0,1,20001 - 40000,U,Twenties,GERMANY,"Inspectors, Testers, Sorters, Samplers, and Weighers",3
862,CHRYSLER,200,2012,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Shipping, Receiving, and Inventory Clerks",3
863,CHEVROLET,MALIBU,2012,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Cooks,3
873,VOLKSWAGEN,JETTA,2011,10001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Mental Health and Substance Abuse Social Workers,3
876,VOLKSWAGEN,JETTA,2010,15001.0,1,1,20001 - 40000,M,Thirties,GERMANY,"Sales and Related Workers, All Other",3
877,CADILLAC,DTS,2006,15001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Forest Fire Inspectors and Prevention Specialists,3
887,CHEVROLET,MALIBU,2011,15001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,"Crematory Operators and Personal Care and Service Workers, All Other",3
888,CHEVROLET,MALIBU,2012,15001.0,1,1,0 - 20000,F,Fifties,UNITED STATES,Crossing Guards and Flaggers,3
896,CHEVROLET,IMPALA,2011,15001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Occupational Therapy Aides,3
899,VOLKSWAGEN,JETTA,2006,10001.0,1,1,20001 - 40000,M,Twenties,GERMANY,"Maintenance and Repair Workers, General",3
900,CHEVROLET,MALIBU,2012,15001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Business Operations Specialists,3
901,VOLKSWAGEN,JETTA,2012,15001.0,0,1,60001 - 80000,M,Twenties,GERMANY,"History Teachers, Postsecondary",3
