purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
MINI,COOPER,2006,15001.0,0,1,60001 - 80000,M,Thirties,UNITED KINGDOM,Instructional Coordinators,0
TOYOTA,YARIS,2007,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,Upholsterers,0
MINI,COOPER,2005,10001.0,1,1,80001 - 100000,M,Forties,UNITED KINGDOM,Detectives and Criminal Investigators,0
JEEP,LIBERTY,2006,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Packaging and Filling Machine Operators and Tenders,0
JEEP,LIBERTY,2005,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Security and Fire Alarm Systems Installers,0
TOYOTA,PRIUS,2003,10001.0,0,0,?,F,Sixties,JAPAN,Police and Sheriff's Patrol Officers,0
TOYOTA,MATRIX,2005,10001.0,0,1,100001 - 120000,M,Thirties,JAPAN,"Psychologists, All Other",0
JEEP,LIBERTY,2007,10001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Parts Salespersons,0
SUBARU,OUTBACK,2006,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Riggers,0
JEEP,LIBERTY,2004,5001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Cooks, Restaurant",0
JEEP,LIBERTY,2006,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Religious Workers, All Other",0
LEXUS,RX 330,2004,10001.0,0,1,?,F,Fifties,JAPAN,"Dentists, All Other Specialists",0
LEXUS,RX 330,2005,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,"News Analysts, Reporters, and Journalists",0
TOYOTA,MATRIX,2009,10001.0,0,1,80001 - 100000,F,Thirties,JAPAN,Management Analysts,0
LEXUS,RX 330,2005,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Helpers--Electricians,0
TOYOTA,YARIS,2009,10001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Social and Community Service Managers,0
MINI,COOPER,2003,10001.0,0,1,20001 - 40000,F,Forties,UNITED KINGDOM,Parking Attendants,0
TOYOTA,YARIS,2008,10001.0,0,1,40001 - 60000,F,Fifties,JAPAN,Civil Engineering Technologists and Technicians,0
JEEP,LIBERTY,2003,10001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,Retail Sales Workers,0
TOYOTA,MATRIX,2006,10001.0,0,1,40001 - 60000,U,Thirties,JAPAN,Interpreters and Translators,0
INFINITI,FX35,2006,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,"Biological Scientists, All Other",0
MITSUBISHI,ECLIPSE,2003,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Production Workers, All Other",0
VOLKSWAGEN,GTI,2007,15001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Water and Wastewater Treatment Plant and System Operators,0
TOYOTA,YARIS,2007,10001.0,1,1,40001 - 60000,U,Forties,JAPAN,Reinforcing Iron and Rebar Workers,0
LEXUS,RX 330,2005,15001.0,1,1,80001 - 100000,F,Forties,JAPAN,Medical Scientists,0
LEXUS,RX 330,2004,15001.0,0,1,80001 - 100000,M,Twenties,JAPAN,Bioengineers and Biomedical Engineers,0
MINI,COOPER,2007,10001.0,0,1,200001+,M,Fifties,UNITED KINGDOM,General Internal Medicine Physicians,0
SUBARU,OUTBACK,2004,10001.0,0,0,?,F,Seventies,JAPAN,"Hotel, Motel, and Resort Desk Clerks",0
JEEP,LIBERTY,2003,5001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,Food Preparation Workers,0
TOYOTA,MATRIX,2007,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Agricultural Equipment Operators,0
LEXUS,RX 330,2004,15001.0,1,0,20001 - 40000,F,Forties,JAPAN,Billing and Posting Clerks,0
JEEP,LIBERTY,2006,10001.0,1,1,20001 - 40000,M,Seventies,UNITED STATES,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0
MITSUBISHI,ECLIPSE,2006,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Other Sales and Related Workers,0
MINI,COOPER,2006,10001.0,0,1,40001 - 60000,F,Twenties,UNITED KINGDOM,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0
TOYOTA,PRIUS,2005,5001.0,0,0,?,M,Thirties,JAPAN,Administrative Services and Facilities Managers,0
TOYOTA,PRIUS,2008,10001.0,0,1,80001 - 100000,M,Forties,JAPAN,Computer and Mathematical Occupations,0
JEEP,LIBERTY,2004,5001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,"Judges, Magistrates, and Other Judicial Workers",0
MITSUBISHI,ECLIPSE,2007,15001.0,1,1,40001 - 60000,M,Fifties,JAPAN,"Directors, Religious Activities and Education",0
TOYOTA,YARIS,2007,5001.0,0,1,80001 - 100000,F,Sixties,JAPAN,Operations Research Analysts,0
TOYOTA,MATRIX,2004,10001.0,1,1,0 - 20000,F,Thirties,JAPAN,Animal Care and Service Workers,0
MITSUBISHI,ECLIPSE,2008,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Printing Press Operators,0
TOYOTA,YARIS,2008,10001.0,1,1,20001 - 40000,M,Forties,JAPAN,Nursing Assistants,0
JEEP,LIBERTY,2002,5001.0,0,0,?,M,Unknown,UNITED STATES,Insurance Sales Agents,0
JEEP,LIBERTY,2005,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,First-Line Supervisors of Retail Sales Workers,0
JEEP,LIBERTY,2004,10001.0,1,0,0 - 20000,F,Twenties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0
TOYOTA,PRIUS,2006,15001.0,1,1,0 - 20000,F,Seventies,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0
MITSUBISHI,ECLIPSE,2007,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Paper Goods Machine Setters, Operators, and Tenders",0
TOYOTA,PRIUS,2007,10001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Aerospace Engineering and Operations Technologists and Technicians,0
TOYOTA,MATRIX,2007,10001.0,1,1,140001 - 160000,F,Sixties,JAPAN,Dentists,0
LEXUS,RX 330,2006,15001.0,0,1,40001 - 60000,U,Twenties,JAPAN,"Property, Real Estate, and Community Association Managers",0
MINI,COOPER,2005,10001.0,0,0,?,M,Twenties,UNITED KINGDOM,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0
SUBARU,OUTBACK,2005,15001.0,1,0,?,F,Seventies,JAPAN,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0
TOYOTA,YARIS,2008,10001.0,0,1,20001 - 40000,F,UnderTwenty,JAPAN,Construction Laborers,0
MITSUBISHI,ECLIPSE,2009,10001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Radio and Telecommunications Equipment Installers and Repairers,0
TOYOTA,YARIS,2007,10001.0,0,1,40001 - 60000,U,Twenties,JAPAN,Social Science Research Assistants,0
TOYOTA,PRIUS,2008,15001.0,0,1,40001 - 60000,F,Twenties,JAPAN,"Child, Family, and School Social Workers",0
TOYOTA,ECHO,2003,5001.0,1,0,?,U,Fifties,JAPAN,Pest Control Workers,0
JEEP,LIBERTY,2007,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",0
JEEP,LIBERTY,2006,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Medical Equipment Preparers,0
TOYOTA,YARIS,2009,10001.0,0,1,80001 - 100000,F,Thirties,JAPAN,Veterinarians,0
MINI,COOPER,2005,10001.0,1,0,0 - 20000,F,Thirties,UNITED KINGDOM,Crossing Guards and Flaggers,0
KIA,SPECTRA,2005,5001.0,0,1,20001 - 40000,F,Forties,SOUTH KOREA,"Installation, Maintenance, and Repair Workers, All Other",0
LEXUS,RX 330,2004,10001.0,0,0,?,F,Forties,JAPAN,Nurse Anesthetists,0
TOYOTA,YARIS,2007,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,"Molders, Shapers, and Casters, Except Metal and Plastic",0
LEXUS,RX 330,2004,15001.0,0,0,?,M,Fifties,JAPAN,Statistical Assistants,0
TOYOTA,MATRIX,2009,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Food Preparation and Serving Related Occupations,0
JEEP,LIBERTY,2005,10001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Private Detectives and Investigators,0
TOYOTA,PRIUS,2007,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Diagnostic Medical Sonographers,0
JEEP,LIBERTY,2007,10001.0,0,1,0 - 20000,M,Forties,UNITED STATES,Fast Food and Counter Workers,0
JEEP,LIBERTY,2005,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Cooks, Restaurant",0
LEXUS,RX 330,2005,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Motorboat Mechanics and Service Technicians,0
TOYOTA,PRIUS,2008,15001.0,0,1,80001 - 100000,M,Fifties,JAPAN,Bioengineers and Biomedical Engineers,0
LEXUS,RX 330,2006,15001.0,1,1,40001 - 60000,F,Fifties,JAPAN,Electricians,0
TOYOTA,YARIS,2008,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,"Hairdressers, Hairstylists, and Cosmetologists",0
TOYOTA,YARIS,2008,10001.0,0,1,20001 - 40000,M,Forties,JAPAN,"Locker Room, Coatroom, and Dressing Room Attendants",0
JEEP,LIBERTY,2006,10001.0,1,1,0 - 20000,M,Twenties,UNITED STATES,Home Health and Personal Care Aides,0
TOYOTA,MATRIX,2006,5001.0,1,1,100001 - 120000,M,Sixties,JAPAN,"Lawyers, Judges, and Related Workers",0
JEEP,LIBERTY,2003,5001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Photographers,0
MITSUBISHI,ECLIPSE,2008,10001.0,0,1,20001 - 40000,M,Forties,JAPAN,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0
MINI,COOPER,2006,15001.0,1,1,20001 - 40000,F,Twenties,UNITED KINGDOM,Bartenders,0
SUBARU,OUTBACK,2008,15001.0,0,1,40001 - 60000,F,Sixties,JAPAN,Clinical Laboratory Technologists and Technicians,0
JEEP,LIBERTY,2004,10001.0,0,1,0 - 20000,F,Forties,UNITED STATES,Bakers,0
TOYOTA,MATRIX,2005,5001.0,0,1,60001 - 80000,M,Thirties,JAPAN,First-Line Supervisors of Correctional Officers,0
JEEP,LIBERTY,2006,10001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Postsecondary Teachers,0
MINI,COOPER,2007,10001.0,0,1,40001 - 60000,M,Twenties,UNITED KINGDOM,Audio and Video Technicians,0
TOYOTA,PRIUS,2005,10001.0,1,0,20001 - 40000,F,Sixties,JAPAN,Reservation and Transportation Ticket Agents and Travel Clerks,0
TOYOTA,YARIS,2007,5001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"School Bus Monitors and Protective Service Workers, All Other",0
LEXUS,RX 330,2005,15001.0,1,1,20001 - 40000,M,Thirties,JAPAN,Secretaries and Administrative Assistants,0
JEEP,LIBERTY,2006,10001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Dancers and Choreographers,0
MINI,COOPER,2006,10001.0,1,1,0 - 20000,F,Fifties,UNITED KINGDOM,"Baggage Porters, Bellhops, and Concierges",0
MITSUBISHI,ECLIPSE,2009,10001.0,0,1,20001 - 40000,M,HundredPlus,JAPAN,Pipelayers,0
LEXUS,RX 330,2004,15001.0,0,1,160001 - 180000,M,Fifties,JAPAN,Nurse Anesthetists,0
MITSUBISHI,ECLIPSE,2007,10001.0,1,1,40001 - 60000,M,Forties,JAPAN,Electricians,0
MINI,COOPER,2007,15001.0,0,1,20001 - 40000,M,Forties,UNITED KINGDOM,"Barbers, Hairdressers, Hairstylists and Cosmetologists",0
MITSUBISHI,ECLIPSE,2006,10001.0,0,0,20001 - 40000,M,Forties,JAPAN,Miscellaneous Entertainment Attendants and Related Workers,0
TOYOTA,YARIS,2008,5001.0,0,1,40001 - 60000,U,Forties,JAPAN,"Media and Communication Workers, All Other",0
VOLKSWAGEN,GTI,2007,10001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",0
SUBARU,OUTBACK,2002,10001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Elementary School Teachers, Except Special Education",0
MINI,COOPER,2004,10001.0,0,1,80001 - 100000,F,Fifties,UNITED KINGDOM,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0
SUBARU,OUTBACK,2005,10001.0,1,1,60001 - 80000,F,Thirties,JAPAN,Chiropractors,0
TOYOTA,YARIS,2007,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Tailors, Dressmakers, and Custom Sewers",0
MINI,COOPER,2006,10001.0,0,1,40001 - 60000,M,Forties,UNITED KINGDOM,Dredge Operators,0
TOYOTA,PRIUS,2007,10001.0,0,1,40001 - 60000,M,Fifties,JAPAN,Social Science Research Assistants,0
MINI,COOPER,2005,10001.0,0,1,100001 - 120000,F,Forties,UNITED KINGDOM,Nuclear Engineers,0
INFINITI,FX35,2005,15001.0,1,1,20001 - 40000,F,Twenties,JAPAN,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0
TOYOTA,YARIS,2009,10001.0,0,1,20001 - 40000,U,Twenties,JAPAN,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0
TOYOTA,MATRIX,2003,5001.0,0,0,0 - 20000,U,Sixties,JAPAN,"Locker Room, Coatroom, and Dressing Room Attendants",0
MINI,COOPER,2007,10001.0,1,1,40001 - 60000,M,Fifties,UNITED KINGDOM,Paperhangers,0
LEXUS,RX 330,2006,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,"Painters, Construction and Maintenance",0
JEEP,LIBERTY,2005,10001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,"Tailors, Dressmakers, and Custom Sewers",0
TOYOTA,YARIS,2008,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0
MINI,COOPER,2005,15001.0,0,1,80001 - 100000,M,Forties,UNITED KINGDOM,"Engineers, All Other",0
MINI,COOPER,2006,15001.0,0,1,20001 - 40000,M,Fifties,UNITED KINGDOM,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0
TOYOTA,YARIS,2007,10001.0,0,1,0 - 20000,F,Seventies,JAPAN,Miscellaneous Entertainment Attendants and Related Workers,0
LEXUS,RX 330,2004,15001.0,1,1,0 - 20000,M,Fifties,JAPAN,Sales and Related Occupations,0
JEEP,LIBERTY,2005,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Industrial Engineering Technologists and Technicians,0
INFINITI,FX35,2004,10001.0,0,1,100001 - 120000,M,Fifties,JAPAN,"Electronics Engineers, Except Computer",0
JEEP,LIBERTY,2008,15001.0,0,1,80001 - 100000,F,Fifties,UNITED STATES,Civil Engineers,0
TOYOTA,MATRIX,2005,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,"Umpires, Referees, and Other Sports Officials",0
JEEP,LIBERTY,2004,5001.0,0,0,0 - 20000,M,Eighties,UNITED STATES,Counter and Rental Clerks,0
VOLKSWAGEN,GTI,2004,10001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Postal Service Mail Carriers,0
JEEP,LIBERTY,2006,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Merchandise Displayers and Window Trimmers,0
JEEP,LIBERTY,2003,10001.0,1,0,?,M,Forties,UNITED STATES,"Rock Splitters, Quarry",0
LEXUS,RX 330,2004,10001.0,1,1,40001 - 60000,U,Forties,JAPAN,Hoist and Winch Operators,0
JEEP,LIBERTY,2006,10001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",0
MINI,COOPER,2006,5001.0,1,1,60001 - 80000,M,Twenties,UNITED KINGDOM,Public Relations Specialists,0
JEEP,LIBERTY,2004,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Barbers, Hairdressers, Hairstylists and Cosmetologists",0
MITSUBISHI,ECLIPSE,2007,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,"Cutting and Slicing Machine Setters, Operators, and Tenders",0
JEEP,LIBERTY,2007,10001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,"Gambling Service Workers, All Other",0
TOYOTA,PRIUS,2007,15001.0,0,1,40001 - 60000,M,Twenties,JAPAN,First-Line Supervisors of Office and Administrative Support Workers,0
LEXUS,RX 330,2006,15001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Building Cleaning Workers,0
TOYOTA,PRIUS,2005,10001.0,0,1,140001 - 160000,M,Twenties,JAPAN,"Dentists, General",0
MINI,COOPER,2003,15001.0,1,0,?,F,Fifties,UNITED KINGDOM,Payroll and Timekeeping Clerks,0
TOYOTA,MATRIX,2009,10001.0,0,1,40001 - 60000,M,Fifties,JAPAN,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0
MITSUBISHI,ECLIPSE,2006,10001.0,0,1,0 - 20000,F,Seventies,JAPAN,"Graders and Sorters, Agricultural Products",0
TOYOTA,PRIUS,2006,10001.0,0,1,40001 - 60000,M,Sixties,JAPAN,"Insulation Workers, Floor, Ceiling, and Wall",0
TOYOTA,YARIS,2007,5001.0,1,1,0 - 20000,F,Thirties,JAPAN,Broadcast Announcers and Radio Disc Jockeys,0
TOYOTA,MATRIX,2010,10001.0,0,1,80001 - 100000,M,Sixties,JAPAN,Environmental Engineers,0
MITSUBISHI,ECLIPSE,2008,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Court, Municipal, and License Clerks",0
SUBARU,OUTBACK,2005,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Textile, Apparel, and Furnishings Workers",0
INFINITI,FX35,2005,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,"Education Teachers, Postsecondary",0
TOYOTA,MATRIX,2007,10001.0,0,1,100001 - 120000,F,Fifties,JAPAN,Electrical and Electronics Engineers,0
MITSUBISHI,ECLIPSE,2004,5001.0,0,0,?,M,Forties,JAPAN,Miscellaneous Legal Support Workers,0
LEXUS,RX 330,2004,15001.0,1,1,80001 - 100000,F,Thirties,JAPAN,Computer Programmers,0
MINI,COOPER,2005,10001.0,0,1,20001 - 40000,M,Twenties,UNITED KINGDOM,Security Guards and Gambling Surveillance Officers,0
LEXUS,RX 330,2004,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,Miscellaneous Computer Occupations,0
JEEP,LIBERTY,2005,5001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Tailors, Dressmakers, and Custom Sewers",0
JEEP,LIBERTY,2008,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,File Clerks,0
MINI,COOPER,2007,15001.0,0,1,40001 - 60000,M,Twenties,UNITED KINGDOM,Rail-Track Laying and Maintenance Equipment Operators,0
TOYOTA,PRIUS,2007,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Supervisors of Sales Workers,0
MINI,COOPER,2006,10001.0,1,1,120001 - 140000,F,Thirties,UNITED KINGDOM,Natural Sciences Managers,0
MITSUBISHI,ECLIPSE,2007,10001.0,1,1,40001 - 60000,U,Twenties,JAPAN,Judicial Law Clerks,0
JEEP,LIBERTY,2006,5001.0,0,1,80001 - 100000,U,Fifties,UNITED STATES,"Mining and Geological Engineers, Including Mining Safety Engineers",0
TOYOTA,YARIS,2007,5001.0,0,1,20001 - 40000,F,UnderTwenty,JAPAN,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0
TOYOTA,YARIS,2008,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Customer Service Representatives,0
TOYOTA,PRIUS,2007,15001.0,1,1,40001 - 60000,F,Thirties,JAPAN,Private Detectives and Investigators,0
JEEP,LIBERTY,2004,5001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Court Reporters and Simultaneous Captioners,0
JEEP,LIBERTY,2006,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Riggers,0
VOLVO,V50,2005,10001.0,1,1,0 - 20000,F,Eighties,SWEDEN,Floral Designers,0
LEXUS,RX 330,2005,15001.0,0,1,0 - 20000,F,Sixties,JAPAN,Telemarketers,0
TOYOTA,MATRIX,2009,10001.0,0,1,60001 - 80000,F,Thirties,JAPAN,Urban and Regional Planners,0
TOYOTA,PRIUS,2008,15001.0,0,1,80001 - 100000,F,Thirties,JAPAN,Marine Engineers and Naval Architects,0
JEEP,LIBERTY,2007,10001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Mechanical Engineers,0
MINI,COOPER,2006,10001.0,0,1,40001 - 60000,F,Thirties,UNITED KINGDOM,Medical Appliance Technicians,0
MINI,COOPER,2006,15001.0,0,1,60001 - 80000,F,Thirties,UNITED KINGDOM,Occupational Health and Safety Specialists and Technicians,0
MINI,COOPER,2005,10001.0,1,1,60001 - 80000,M,Forties,UNITED KINGDOM,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",0
INFINITI,FX35,2006,15001.0,0,1,40001 - 60000,U,Thirties,JAPAN,Tire Builders,0
TOYOTA,YARIS,2008,10001.0,0,1,40001 - 60000,F,Fifties,JAPAN,"Credit Authorizers, Checkers, and Clerks",0
