purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,F,Sixties,JAPAN,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",4
TOYOTA,YARIS,2009,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Helpers--Carpenters,4
SUBARU,OUTBACK,2011,20001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Funeral Attendants,4
TOYOTA,PRIUS,2010,15001.0,1,1,20001 - 40000,F,Twenties,JAPAN,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",4
NISSAN,CUBE,2010,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Postal Service Clerks,4
MITSUBISHI,ECLIPSE,2012,15001.0,1,1,20001 - 40000,F,Forties,JAPAN,"Switchboard Operators, Including Answering Service",4
JEEP,LIBERTY,2011,15001.0,1,1,40001 - 60000,F,Sixties,UNITED STATES,Postal Service Mail Carriers,4
TOYOTA,YARIS,2010,10001.0,1,1,40001 - 60000,F,Forties,JAPAN,Physical Therapist Assistants and Aides,4
TOYOTA,YARIS,2010,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Other Protective Service Workers,4
TOYOTA,PRIUS,2010,20001.0,1,1,40001 - 60000,M,Twenties,JAPAN,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4
TOYOTA,PRIUS C,2012,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4
JEEP,LIBERTY,2011,15001.0,0,1,40001 - 60000,F,Sixties,UNITED STATES,"Other Installation, Maintenance, and Repair Occupations",4
JEEP,LIBERTY,2012,15001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Tour and Travel Guides,4
JEEP,LIBERTY,2010,15001.0,1,1,0 - 20000,M,Twenties,UNITED STATES,Childcare Workers,4
JEEP,LIBERTY,2012,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Septic Tank Servicers and Sewer Pipe Cleaners,4
JEEP,LIBERTY,2009,15001.0,1,1,120001 - 140000,F,Twenties,UNITED STATES,Computer and Information Research Scientists,4
JEEP,LIBERTY,2011,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,4
JEEP,LIBERTY,2012,15001.0,0,1,120001 - 140000,M,Twenties,UNITED STATES,Petroleum Engineers,4
TOYOTA,PRIUS,2010,15001.0,1,1,20001 - 40000,F,Forties,JAPAN,"Barbers, Hairdressers, Hairstylists and Cosmetologists",4
SCION,IQ,2013,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Drafters,4
JEEP,LIBERTY,2012,15001.0,0,1,120001 - 140000,F,Forties,UNITED STATES,Sales Managers,4
TOYOTA,PRIUS,2010,20001.0,0,1,20001 - 40000,U,Thirties,JAPAN,Building and Grounds Cleaning and Maintenance Occupations,4
TOYOTA,YARIS,2011,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Farm Equipment Mechanics and Service Technicians,4
FORD,C-MAX,2013,25001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Retail Salespersons,4
TOYOTA,PRIUS,2010,15001.0,0,1,20001 - 40000,U,Thirties,JAPAN,Construction Laborers,4
TOYOTA,YARIS,2012,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Foundry Mold and Coremakers,4
LEXUS,CT 200H,2011,25001.0,1,1,40001 - 60000,M,Forties,JAPAN,Survey Researchers,4
JEEP,LIBERTY,2012,15001.0,0,1,40001 - 60000,U,Forties,UNITED STATES,"Installation, Maintenance, and Repair Occupations",4
JEEP,LIBERTY,2012,15001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Sewers, Hand",4
NISSAN,CUBE,2010,10001.0,1,1,40001 - 60000,F,Twenties,JAPAN,"Rail Transportation Workers, All Other",4
TOYOTA,PRIUS,2010,15001.0,1,1,20001 - 40000,F,Thirties,JAPAN,"Woodworkers, All Other",4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Supervisors of Food Preparation and Serving Workers,4
JEEP,LIBERTY,2011,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Funeral Attendants,4
JEEP,LIBERTY,2012,20001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Industrial Truck and Tractor Operators,4
NISSAN,VERSA NOTE,2014,15001.0,1,1,0 - 20000,F,Sixties,JAPAN,Broadcast Announcers and Radio Disc Jockeys,4
HONDA,FIT,2011,15001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Surveying and Mapping Technicians,4
TOYOTA,PRIUS,2010,20001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Firefighters,4
BMW,128,2011,20001.0,1,1,0 - 20000,F,Forties,GERMANY,Barbers,4
TOYOTA,PRIUS,2009,10001.0,1,1,40001 - 60000,F,Forties,JAPAN,Mechanical Engineering Technologists and Technicians,4
TOYOTA,PRIUS,2010,15001.0,0,1,0 - 20000,F,Sixties,JAPAN,Sewing Machine Operators,4
NISSAN,CUBE,2009,10001.0,1,1,40001 - 60000,M,Twenties,JAPAN,Athletes and Sports Competitors,4
TOYOTA,PRIUS,2009,15001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Teaching Assistants, Postsecondary",4
VOLKSWAGEN,GOLF,2011,15001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Survey Researchers,4
JEEP,LIBERTY,2012,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Sound Engineering Technicians,4
TOYOTA,MATRIX,2011,10001.0,0,1,20001 - 40000,F,Sixties,JAPAN,Motion Picture Projectionists,4
TOYOTA,PRIUS C,2013,15001.0,0,1,40001 - 60000,F,Fifties,JAPAN,"Brickmasons, Blockmasons, and Stonemasons",4
TOYOTA,PRIUS,2011,15001.0,1,1,120001 - 140000,F,Thirties,JAPAN,Compensation and Benefits Managers,4
TOYOTA,YARIS,2010,10001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Helpers--Roofers,4
JEEP,LIBERTY,2008,10001.0,1,1,0 - 20000,F,Eighties,UNITED STATES,Labor Relations Specialists,4
VOLKSWAGEN,GOLF,2012,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Meter Readers, Utilities",4
JEEP,LIBERTY,2012,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Baggage Porters and Bellhops,4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4
JEEP,LIBERTY,2011,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,"Radio, Cellular, and Tower Equipment Installers and Repairers",4
MITSUBISHI,ECLIPSE,2012,15001.0,0,1,80001 - 100000,F,Thirties,JAPAN,"Geography Teachers, Postsecondary",4
JEEP,LIBERTY,2011,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Fast Food and Counter Workers,4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",4
SUBARU,OUTBACK,2010,20001.0,1,1,40001 - 60000,F,Sixties,JAPAN,Hazardous Materials Removal Workers,4
JEEP,LIBERTY,2012,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,First-Line Supervisors of Sales Workers,4
MAZDA,MAZDA2,2012,10001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Loan Interviewers and Clerks,4
JEEP,LIBERTY,2012,15001.0,1,1,0 - 20000,F,Fifties,UNITED STATES,"Library Assistants, Clerical",4
NISSAN,CUBE,2011,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Timing Device Assemblers and Adjusters,4
TOYOTA,YARIS,2012,10001.0,1,1,20001 - 40000,F,Forties,JAPAN,Miscellaneous Office and Administrative Support Workers,4
TOYOTA,PRIUS,2012,15001.0,0,1,120001 - 140000,M,Thirties,JAPAN,Advertising and Promotions Managers,4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,U,Fifties,JAPAN,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",4
MITSUBISHI,ECLIPSE,2009,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Fundraisers,4
JEEP,LIBERTY,2011,15001.0,1,1,0 - 20000,F,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",4
HONDA,FIT,2012,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Automotive Glass Installers and Repairers,4
DODGE,MAGNUM SRT-8,2006,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Carpenters,4
LEXUS,CT 200H,2012,25001.0,1,1,20001 - 40000,U,Twenties,JAPAN,Concierges,4
TOYOTA,PRIUS,2010,20001.0,1,1,20001 - 40000,M,Forties,JAPAN,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4
JEEP,LIBERTY,2008,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Laundry and Dry-Cleaning Workers,4
CHEVROLET,CAPTIVA SPORT,2012,20001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,"Hairdressers, Hairstylists, and Cosmetologists",4
MITSUBISHI,ECLIPSE,2012,15001.0,1,1,40001 - 60000,M,Twenties,JAPAN,Travel Agents,4
JEEP,LIBERTY,2010,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Glaziers,4
JEEP,LIBERTY,2012,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Printing Workers,4
JEEP,LIBERTY,2012,15001.0,0,1,?,F,Seventies,UNITED STATES,Occupational Health and Safety Specialists and Technicians,4
CHEVROLET,CAPTIVA SPORT,2013,20001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,"Roof Bolters, Mining",4
TOYOTA,PRIUS PLUG IN HYBRID,2013,30001.0,0,1,40001 - 60000,F,Fifties,JAPAN,First-Line Supervisors of Retail Sales Workers,4
VOLKSWAGEN,GOLF,2013,30001.0,0,1,20001 - 40000,M,Thirties,GERMANY,Cabinetmakers and Bench Carpenters,4
TOYOTA,PRIUS,2010,15001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Dredge Operators,4
JEEP,LIBERTY,2012,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Electric Motor, Power Tool, and Related Repairers",4
VOLKSWAGEN,GTI,2010,15001.0,0,1,40001 - 60000,M,Sixties,GERMANY,Plasterers and Stucco Masons,4
TOYOTA,MATRIX,2009,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Electricians,4
TOYOTA,PRIUS,2010,15001.0,1,1,0 - 20000,F,Twenties,JAPAN,"Packers and Packagers, Hand",4
JEEP,LIBERTY,2011,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Receptionists and Information Clerks,4
JEEP,LIBERTY,2011,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
NISSAN,CUBE,2011,15001.0,1,1,40001 - 60000,F,HundredPlus,JAPAN,Licensed Practical and Licensed Vocational Nurses,4
JEEP,LIBERTY,2008,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",4
TOYOTA,YARIS,2010,10001.0,1,1,40001 - 60000,U,Twenties,JAPAN,"Radio, Cellular, and Tower Equipment Installers and Repairers",4
MITSUBISHI,ECLIPSE,2012,10001.0,1,1,40001 - 60000,F,Seventies,JAPAN,Bailiffs,4
TOYOTA,YARIS,2009,10001.0,1,1,0 - 20000,M,Sixties,JAPAN,"Textile, Apparel, and Furnishings Workers",4
TOYOTA,PRIUS V,2013,20001.0,0,1,40001 - 60000,M,Thirties,JAPAN,"Information and Record Clerks, All Other",4
MAZDA,MAZDA2,2011,10001.0,1,1,40001 - 60000,M,Forties,JAPAN,Health Technologists and Technicians,4
TOYOTA,PRIUS,2010,15001.0,0,1,40001 - 60000,U,Fifties,JAPAN,"Derrick Operators, Oil and Gas",4
TOYOTA,PRIUS,2010,15001.0,1,1,40001 - 60000,F,Twenties,JAPAN,"Archivists, Curators, and Museum Technicians",4
TOYOTA,PRIUS,2010,15001.0,0,1,120001 - 140000,M,Thirties,JAPAN,Computer and Information Research Scientists,4
SUBARU,OUTBACK,2008,15001.0,1,1,20001 - 40000,F,Sixties,JAPAN,Other Office and Administrative Support Workers,4
MITSUBISHI,ECLIPSE,2012,15001.0,0,1,20001 - 40000,U,Thirties,JAPAN,Food Preparation Workers,4
JEEP,LIBERTY,2011,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Material Moving Workers,4
CHEVROLET,VOLT,2012,25001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Industrial Truck and Tractor Operators,4
JEEP,LIBERTY,2008,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Laborers and Freight, Stock, and Material Movers, Hand",4
TOYOTA,PRIUS,2010,20001.0,1,1,40001 - 60000,M,Fifties,JAPAN,"Welders, Cutters, Solderers, and Brazers",4
JEEP,LIBERTY,2011,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,"Floor Layers, Except Carpet, Wood, and Hard Tiles",4
TOYOTA,PRIUS,2009,15001.0,0,1,20001 - 40000,U,Twenties,JAPAN,Passenger Attendants,4
BMW,128,2010,20001.0,1,1,20001 - 40000,F,Forties,GERMANY,Cleaners of Vehicles and Equipment,4
NISSAN,MURANO CROSS CABRIOLET,2011,30001.0,1,1,40001 - 60000,F,Forties,JAPAN,Legal Secretaries and Administrative Assistants,4
SUBARU,OUTBACK,2011,20001.0,1,1,0 - 20000,U,Sixties,JAPAN,Retail Sales Workers,4
TOYOTA,MATRIX,2010,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Packaging and Filling Machine Operators and Tenders,4
TOYOTA,PRIUS,2010,20001.0,0,1,40001 - 60000,U,Twenties,JAPAN,"Educational, Guidance, and Career Counselors and Advisors",4
TOYOTA,YARIS,2011,10001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Psychiatric Aides,4
NISSAN,VERSA NOTE,2014,15001.0,0,1,20001 - 40000,F,Forties,JAPAN,Gambling Services Workers,4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Preschool and Kindergarten Teachers,4
SUBARU,OUTBACK,2010,15001.0,0,1,0 - 20000,F,Seventies,JAPAN,Dietetic Technicians,4
VOLKSWAGEN,GTI,2008,15001.0,1,1,40001 - 60000,M,Twenties,GERMANY,Real Estate Brokers and Sales Agents,4
JEEP,LIBERTY,2010,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",4
MAZDA,MAZDA2,2012,10001.0,0,1,20001 - 40000,U,Twenties,JAPAN,Retail Salespersons,4
JEEP,LIBERTY,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Substitute Teachers, Short-Term",4
NISSAN,CUBE,2011,10001.0,0,1,20001 - 40000,F,Fifties,JAPAN,"Mixing and Blending Machine Setters, Operators, and Tenders",4
BMW,135,2010,30001.0,0,1,40001 - 60000,F,Thirties,GERMANY,Civil Engineering Technologists and Technicians,4
JEEP,LIBERTY,2012,20001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",4
SUBARU,OUTBACK,2012,20001.0,1,1,40001 - 60000,F,Thirties,JAPAN,Solar Photovoltaic Installers,4
JEEP,LIBERTY,2011,15001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,Sewing Machine Operators,4
JEEP,LIBERTY,2012,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",4
JEEP,LIBERTY,2010,15001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,"School Bus Monitors and Protective Service Workers, All Other",4
INFINITI,FX35,2012,30001.0,1,1,20001 - 40000,M,Thirties,JAPAN,"Logging Workers, All Other",4
TOYOTA,YARIS,2010,10001.0,0,1,0 - 20000,M,Twenties,JAPAN,Childcare Workers,4
CHEVROLET,CAPTIVA SPORT,2012,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Teaching Assistants, Postsecondary",4
TOYOTA,YARIS,2010,10001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Model Makers and Patternmakers, Metal and Plastic",4
NISSAN,CUBE,2009,10001.0,1,1,20001 - 40000,F,Fifties,JAPAN,Laborers and Material Movers,4
TOYOTA,PRIUS,2010,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Bailiffs, Correctional Officers, and Jailers",4
JEEP,LIBERTY,2011,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Proofreaders and Copy Markers,4
JEEP,LIBERTY,2012,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Miscellaneous Textile, Apparel, and Furnishings Workers",4
JEEP,LIBERTY,2012,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Tax Examiners, Collectors and Preparers, and Revenue Agents",4
TOYOTA,YARIS,2012,10001.0,1,1,40001 - 60000,F,Thirties,JAPAN,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",4
TOYOTA,MATRIX,2009,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Telephone Operators,4
TOYOTA,YARIS,2012,10001.0,1,1,40001 - 60000,F,Fifties,JAPAN,Dental Assistants,4
TOYOTA,PRIUS,2009,15001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Massage Therapists,4
HONDA,FIT,2012,10001.0,1,1,40001 - 60000,M,Sixties,JAPAN,Stonemasons,4
TOYOTA,YARIS,2010,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4
TOYOTA,PRIUS,2010,15001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Tire Builders,4
JEEP,LIBERTY,2012,15001.0,1,1,20001 - 40000,U,Thirties,UNITED STATES,"Textile, Apparel, and Furnishings Workers, All Other",4
MITSUBISHI,ECLIPSE,2011,10001.0,1,1,40001 - 60000,M,Fifties,JAPAN,"Morticians, Undertakers, and Funeral Arrangers",4
TOYOTA,PRIUS,2010,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,Roofers,4
TOYOTA,PRIUS C,2012,20001.0,1,1,40001 - 60000,M,Forties,JAPAN,"Morticians, Undertakers, and Funeral Arrangers",4
JEEP,LIBERTY,2012,15001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,Dishwashers,4
CHEVROLET,CAPTIVA SPORT,2013,20001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Bill and Account Collectors,4
TOYOTA,YARIS,2011,10001.0,1,1,20001 - 40000,F,Seventies,JAPAN,Tree Trimmers and Pruners,4
VOLKSWAGEN,GTI,2010,15001.0,0,1,0 - 20000,U,UnderTwenty,GERMANY,Animal Trainers,4
MAZDA,MAZDA2,2011,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,"Bookkeeping, Accounting, and Auditing Clerks",4
TOYOTA,PRIUS,2011,15001.0,1,1,0 - 20000,F,Sixties,JAPAN,"Educational Instruction and Library Workers, All Other",4
JEEP,LIBERTY,2012,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Machinists,4
SUBARU,OUTBACK,2010,20001.0,1,1,20001 - 40000,F,Thirties,JAPAN,"Opticians, Dispensing",4
JEEP,LIBERTY,2012,15001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,Medical Equipment Repairers,4
TOYOTA,YARIS,2012,10001.0,0,1,120001 - 140000,M,Fifties,JAPAN,Aircraft Pilots and Flight Engineers,4
MITSUBISHI,ECLIPSE,2012,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Building Cleaning Workers, All Other",4
VOLKSWAGEN,GTI,2010,20001.0,0,1,20001 - 40000,M,Twenties,GERMANY,Barbers,4
TOYOTA,YARIS,2009,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Roofers,4
JEEP,LIBERTY,2012,15001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,"Maintenance Workers, Machinery",4
JEEP,LIBERTY,2010,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Switchboard Operators, Including Answering Service",4
JEEP,LIBERTY,2011,15001.0,1,1,0 - 20000,M,Fifties,UNITED STATES,Gambling Cage Workers,4
TOYOTA,PRIUS,2012,20001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Jewelers and Precious Stone and Metal Workers,4
TOYOTA,YARIS,2012,10001.0,0,1,0 - 20000,F,Twenties,JAPAN,Cooks,4
TOYOTA,PRIUS,2010,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Tour and Travel Guides,4
TOYOTA,PRIUS,2010,15001.0,0,1,40001 - 60000,F,Sixties,JAPAN,Hoist and Winch Operators,4
TOYOTA,PRIUS,2010,10001.0,0,1,20001 - 40000,M,Sixties,JAPAN,Tellers,4
TOYOTA,PRIUS,2010,20001.0,1,1,0 - 20000,F,Seventies,JAPAN,Fast Food and Counter Workers,4
CHEVROLET,VOLT,2012,20001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Clergy,4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,U,Thirties,JAPAN,Miscellaneous Construction and Related Workers,4
TOYOTA,YARIS,2010,10001.0,1,1,0 - 20000,F,Seventies,JAPAN,"Athletes, Coaches, Umpires, and Related Workers",4
MAZDA,MAZDA2,2011,10001.0,1,1,40001 - 60000,U,Twenties,JAPAN,Wind Turbine Service Technicians,4
TOYOTA,PRIUS,2010,15001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Residential Advisors,4
JEEP,LIBERTY,2011,15001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,"Gambling Service Workers, All Other",4
TOYOTA,PRIUS,2010,15001.0,0,1,80001 - 100000,F,Twenties,JAPAN,Information Security Analysts,4
JEEP,LIBERTY,2012,15001.0,1,1,20001 - 40000,M,Sixties,UNITED STATES,Automotive and Watercraft Service Attendants,4
TOYOTA,MATRIX,2010,10001.0,1,1,20001 - 40000,F,Fifties,JAPAN,Bakers,4
TOYOTA,YARIS,2011,10001.0,0,1,40001 - 60000,U,Thirties,JAPAN,Engine and Other Machine Assemblers,4
INFINITI,FX35,2007,20001.0,1,1,40001 - 60000,M,Forties,JAPAN,Lodging Managers,4
MITSUBISHI,ECLIPSE,2012,15001.0,1,1,40001 - 60000,F,Fifties,JAPAN,Flight Attendants,4
INFINITI,FX35,2010,25001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Engine and Other Machine Assemblers,4
JEEP,LIBERTY,2012,20001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,Jewelers and Precious Stone and Metal Workers,4
JEEP,LIBERTY,2012,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Building Cleaning Workers,4
VOLKSWAGEN,GTI,2011,20001.0,1,1,20001 - 40000,M,Twenties,GERMANY,Home Health and Personal Care Aides,4
TOYOTA,PRIUS,2010,15001.0,1,1,40001 - 60000,M,Forties,JAPAN,Sailors and Marine Oilers,4
SUBARU,OUTBACK,2010,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Meeting, Convention, and Event Planners",4
TOYOTA,PRIUS C,2012,15001.0,1,1,40001 - 60000,M,Thirties,JAPAN,"Miscellaneous First-Line Supervisors, Protective Service Workers",4
MAZDA,MAZDA2,2012,10001.0,0,1,40001 - 60000,M,Fifties,JAPAN,Motorboat Mechanics and Service Technicians,4
TOYOTA,YARIS,2012,10001.0,0,1,20001 - 40000,U,Twenties,JAPAN,Home Health and Personal Care Aides,4
TOYOTA,PRIUS V,2012,25001.0,0,1,40001 - 60000,U,Twenties,JAPAN,"Welders, Cutters, Solderers, and Brazers",4
VOLKSWAGEN,GTI,2008,15001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Biological Technicians,4
MITSUBISHI,ECLIPSE,2012,15001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Chemical Equipment Operators and Tenders,4
JEEP,LIBERTY,2009,15001.0,1,1,20001 - 40000,M,Sixties,UNITED STATES,Upholsterers,4
BMW,135,2009,30001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Electricians,4
JEEP,LIBERTY,2009,10001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Recreation and Fitness Workers,4
SUBARU,OUTBACK,2012,20001.0,0,1,40001 - 60000,F,Twenties,JAPAN,"Media and Communication Workers, All Other",4
TOYOTA,PRIUS,2010,15001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Miscellaneous Legal Support Workers,4
TOYOTA,YARIS,2011,10001.0,1,1,40001 - 60000,F,Thirties,JAPAN,Biological Technicians,4
INFINITI,FX35,2012,30001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Automotive Technicians and Repairers,4
