,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
352,MITSUBISHI,LANCER,2013,30001.0,0,0,?,M,Twenties,JAPAN,Watch and Clock Repairers,2
357,VOLKSWAGEN,JETTA,2012,15001.0,1,0,20001 - 40000,M,Twenties,GERMANY,Baggage Porters and Bellhops,2
362,LINCOLN,MKS,2009,20001.0,0,0,?,M,Fifties,UNITED STATES,Life Scientists,2
364,CHEVROLET,IMPALA,2008,10001.0,0,0,0 - 20000,M,Twenties,UNITED STATES,"Cooks, Fast Food",2
372,BUICK,LUCERNE,2010,15001.0,0,0,?,M,Sixties,UNITED STATES,Photographers,2
373,HYUNDAI,SONATA,2011,20001.0,0,0,?,M,Forties,SOUTH KOREA,"Shipping, Receiving, and Inventory Clerks",2
377,DODGE,CHARGER,2012,20001.0,1,0,40001 - 60000,F,Twenties,UNITED STATES,"Meeting, Convention, and Event Planners",2
379,CHRYSLER,300,2006,15001.0,0,0,20001 - 40000,M,Forties,UNITED STATES,"Preschool Teachers, Except Special Education",2
389,HONDA,INSIGHT,2010,15001.0,1,0,40001 - 60000,M,Thirties,JAPAN,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2
392,FORD,FOCUS,2009,10001.0,0,0,?,F,Seventies,UNITED STATES,Elevator and Escalator Installers and Repairers,2
418,CHEVROLET,MALIBU,2012,15001.0,0,0,?,U,Twenties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
420,TOYOTA,COROLLA,2013,15001.0,1,0,?,M,Fifties,JAPAN,Buyers and Purchasing Agents,2
421,NISSAN,SENTRA,2011,10001.0,0,0,?,F,Thirties,JAPAN,"Rail Transportation Workers, All Other",2
427,HYUNDAI,SONATA,2011,15001.0,1,0,60001 - 80000,F,Twenties,SOUTH KOREA,Occupational Health and Safety Specialists and Technicians,2
434,NISSAN,ALTIMA,2010,15001.0,0,0,?,M,Fifties,JAPAN,Surgical Technologists,2
439,LINCOLN,MKZ,2011,20001.0,0,0,?,M,Thirties,UNITED STATES,Physical Therapist Assistants and Aides,2
443,LINCOLN,TOWN CAR,2011,20001.0,0,0,?,M,Forties,UNITED STATES,"Control and Valve Installers and Repairers, Except Mechanical Door",2
446,LEXUS,ES 350,2009,15001.0,0,0,?,M,Fifties,JAPAN,Family Medicine Physicians,2
451,CHEVROLET,AVEO,2011,10001.0,0,0,?,F,Fifties,UNITED STATES,Craft Artists,2
452,SUBARU,IMPREZA,2012,20001.0,1,0,?,M,UnderTwenty,JAPAN,"Cooks, Fast Food",2
464,INFINITI,G37,2009,30001.0,0,0,?,F,Forties,JAPAN,Supervisors of Food Preparation and Serving Workers,2
470,NISSAN,ALTIMA,2014,25001.0,1,0,?,M,Seventies,JAPAN,Nurse Anesthetists,2
471,KIA,OPTIMA,2013,15001.0,0,0,?,M,Forties,SOUTH KOREA,General Internal Medicine Physicians,2
492,AUDI,A4,2009,20001.0,0,0,0 - 20000,F,Sixties,GERMANY,Tour and Travel Guides,2
497,CHEVROLET,COBALT,2009,10001.0,0,0,0 - 20000,F,Thirties,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",2
499,BMW,328,2009,25001.0,0,0,?,F,Thirties,GERMANY,Social Science Research Assistants,2
500,FORD,CROWN VICTORIA,2011,10001.0,0,0,?,M,Sixties,UNITED STATES,Statistical Assistants,2
503,HONDA,ACCORD CROSSTOUR,2011,20001.0,0,0,80001 - 100000,M,Fifties,JAPAN,Agricultural Engineers,2
506,NISSAN,VERSA,2012,10001.0,0,0,?,F,Twenties,JAPAN,Floral Designers,2
523,BMW,328,2011,20001.0,1,0,160001 - 180000,M,Fifties,GERMANY,Nurse Anesthetists,2
535,NISSAN,MAXIMA,2011,20001.0,1,0,?,M,Twenties,JAPAN,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",2
542,LEXUS,LS 430,2005,20001.0,0,0,?,F,Sixties,JAPAN,"Maintenance Workers, Machinery",2
545,LEXUS,GX 470,2008,25001.0,0,0,?,U,Forties,JAPAN,Cashiers,2
552,TOYOTA,CAMRY,2012,15001.0,1,0,40001 - 60000,M,Twenties,JAPAN,Property Appraisers and Assessors,2
555,FORD,THUNDERBIRD,2005,20001.0,1,0,?,M,Sixties,UNITED STATES,Bill and Account Collectors,2
556,VOLKSWAGEN,JETTA,2011,10001.0,0,0,20001 - 40000,M,Twenties,GERMANY,"Roustabouts, Oil and Gas",2
562,TOYOTA,CAMRY,2010,15001.0,1,0,?,M,Sixties,JAPAN,Environmental Science and Geoscience Technicians,2
563,CADILLAC,CTS,2009,20001.0,0,0,60001 - 80000,M,Twenties,UNITED STATES,Audiologists,2
564,LEXUS,IS 250,2007,10001.0,1,0,0 - 20000,M,Forties,JAPAN,Sewing Machine Operators,2
572,MAZDA,MAZDA6,2005,10001.0,0,0,?,M,Thirties,JAPAN,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2
573,MAZDA,MAZDA6,2012,15001.0,1,0,40001 - 60000,M,Twenties,JAPAN,Forest Fire Inspectors and Prevention Specialists,2
580,BUICK,REGAL,2011,15001.0,1,0,?,M,Fifties,UNITED STATES,Animal Breeders,2
581,TOYOTA,CAMRY,2003,5001.0,0,0,?,F,Thirties,JAPAN,Small Engine Mechanics,2
585,ACURA,TSX,2006,15001.0,1,0,0 - 20000,M,Fifties,JAPAN,"Meat, Poultry, and Fish Cutters and Trimmers",2
600,HONDA,ACCORD CROSSTOUR,2010,20001.0,0,0,40001 - 60000,F,Forties,JAPAN,Audio and Video Technicians,2
604,BMW,535,2010,30001.0,1,0,?,M,Sixties,GERMANY,Miscellaneous Rail Transportation Workers,2
614,HYUNDAI,ELANTRA,2009,15001.0,0,0,?,M,Eighties,SOUTH KOREA,Information Security Analysts,2
616,MAZDA,MAZDA3,2012,15001.0,0,0,40001 - 60000,F,Fifties,JAPAN,Clergy,2
619,CHEVROLET,SONIC,2012,10001.0,0,0,?,F,Thirties,UNITED STATES,Roofers,2
633,NISSAN,SENTRA,2013,15001.0,1,0,?,F,Eighties,JAPAN,Air Traffic Controllers,2
642,CHEVROLET,MALIBU,2011,10001.0,1,0,100001 - 120000,F,Thirties,UNITED STATES,Computer Hardware Engineers,2
661,FORD,FOCUS,2012,15001.0,1,0,0 - 20000,F,Forties,UNITED STATES,Maids and Housekeeping Cleaners,2
664,LEXUS,GX 470,2006,15001.0,1,0,60001 - 80000,M,Thirties,JAPAN,Market Research Analysts and Marketing Specialists,2
679,BMW,M3,2005,20001.0,1,0,?,M,Twenties,GERMANY,Legislators,2
680,TOYOTA,COROLLA,2009,10001.0,0,0,?,U,Twenties,JAPAN,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2
681,TOYOTA,CAMRY,2011,20001.0,0,0,?,M,Sixties,JAPAN,Computer Occupations,2
686,NISSAN,ALTIMA,2009,10001.0,0,0,?,M,Fifties,JAPAN,Magnetic Resonance Imaging Technologists,2
699,CHRYSLER,300,2012,20001.0,1,0,?,M,Thirties,UNITED STATES,Labor Relations Specialists,2
701,NISSAN,SENTRA,2012,15001.0,0,0,?,F,Thirties,JAPAN,Computer and Information Systems Managers,2
709,BMW,335,2007,20001.0,1,0,?,U,Twenties,GERMANY,Occupational Therapy Aides,2
710,CHEVROLET,IMPALA,2013,15001.0,1,0,100001 - 120000,M,Forties,UNITED STATES,Mathematicians,2
712,BUICK,LESABRE,2004,5001.0,0,0,?,F,Seventies,UNITED STATES,"Arbitrators, Mediators, and Conciliators",2
718,NISSAN,ALTIMA,2011,20001.0,0,0,60001 - 80000,M,Thirties,JAPAN,Special Effects Artists and Animators,2
722,HYUNDAI,SONATA,2010,15001.0,0,0,?,M,Eighties,SOUTH KOREA,"Economics Teachers, Postsecondary",2
728,HYUNDAI,ELANTRA,2010,10001.0,0,0,0 - 20000,M,Fifties,SOUTH KOREA,Labor Relations Specialists,2
733,CHEVROLET,AVEO,2011,10001.0,1,0,?,M,Sixties,UNITED STATES,Automotive Technicians and Repairers,2
735,NISSAN,VERSA,2010,10001.0,0,0,?,M,Forties,JAPAN,"Designers, All Other",2
736,BMW,328,2011,25001.0,1,0,?,M,Fifties,GERMANY,Architecture and Engineering Occupations,2
737,LEXUS,IS 350,2007,15001.0,0,0,?,M,Fifties,JAPAN,Roofers,2
744,SATURN,ION,2003,5001.0,1,0,?,M,Seventies,UNITED STATES,First-Line Supervisors of Transportation and Material Moving Workers,2
760,MAZDA,MAZDA6,2009,10001.0,0,0,?,M,Twenties,JAPAN,Purchasing Managers,2
762,BMW,M3,2008,35001.0,1,0,40001 - 60000,U,Twenties,GERMANY,"Therapists, All Other",2
769,LEXUS,LX 470,2003,20001.0,1,0,160001 - 180000,M,Forties,JAPAN,Nurse Anesthetists,2
770,MAZDA,MAZDA3,2010,10001.0,0,0,0 - 20000,F,Fifties,JAPAN,Dining Room and Cafeteria Attendants and Bartender Helpers,2
774,HYUNDAI,GENESIS,2011,15001.0,0,0,?,M,Forties,SOUTH KOREA,Marketing Managers,2
778,CHEVROLET,MALIBU,2012,10001.0,0,0,60001 - 80000,M,Thirties,UNITED STATES,Emergency Management Directors,2
785,TOYOTA,CAMRY,2011,15001.0,0,0,?,M,Sixties,JAPAN,Carpet Installers,2
786,MITSUBISHI,GALANT,2010,10001.0,0,0,40001 - 60000,U,Twenties,JAPAN,Wellhead Pumpers,2
788,DODGE,CHARGER,2012,20001.0,0,0,?,M,Fifties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2
795,MAZDA,MAZDA3,2011,10001.0,1,0,40001 - 60000,U,Twenties,JAPAN,"Meter Readers, Utilities",2
802,MAZDA,MAZDA3,2010,15001.0,1,0,?,M,Forties,JAPAN,Court Reporters and Simultaneous Captioners,2
805,CADILLAC,CTS,2010,25001.0,1,0,0 - 20000,F,Sixties,UNITED STATES,Cashiers,2
809,NISSAN,MAXIMA,2010,15001.0,1,0,60001 - 80000,M,Twenties,JAPAN,Emergency Management Directors,2
824,MERCEDES-BENZ,CLK55 AMG,2005,15001.0,1,0,0 - 20000,M,Twenties,GERMANY,Pharmacy Aides,2
838,BUICK,LESABRE,2005,10001.0,1,0,0 - 20000,F,Fifties,UNITED STATES,Maids and Housekeeping Cleaners,2
846,FORD,FOCUS,2012,10001.0,0,0,?,M,Twenties,UNITED STATES,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2
855,HYUNDAI,SONATA,2012,15001.0,1,0,40001 - 60000,M,Twenties,SOUTH KOREA,Sheet Metal Workers,2
860,NISSAN,ALTIMA,2008,15001.0,1,0,40001 - 60000,F,Thirties,JAPAN,Forensic Science Technicians,2
864,TOYOTA,CAMRY,2010,15001.0,0,0,?,U,Thirties,JAPAN,Rehabilitation Counselors,2
869,LEXUS,ES 330,2005,10001.0,0,0,0 - 20000,M,Seventies,JAPAN,Laborers and Material Movers,2
871,INFINITI,G35,2006,15001.0,0,0,0 - 20000,M,Fifties,JAPAN,Motion Picture Projectionists,2
872,TOYOTA,COROLLA,2010,10001.0,0,0,?,U,Twenties,JAPAN,"Media and Communication Workers, All Other",2
886,NISSAN,MAXIMA,2010,20001.0,0,0,60001 - 80000,M,Thirties,JAPAN,Public Relations Specialists,2
897,TOYOTA,COROLLA,2012,10001.0,0,0,?,F,Sixties,JAPAN,Computer Systems Analysts,2
903,DODGE,AVENGER,2012,15001.0,0,0,?,M,UnderTwenty,UNITED STATES,Massage Therapists,2
904,NISSAN,ALTIMA,2012,15001.0,0,0,0 - 20000,F,Sixties,JAPAN,Physical Therapist Aides,2
907,CHRYSLER,SEBRING,2004,5001.0,0,0,40001 - 60000,F,Fifties,UNITED STATES,Private Detectives and Investigators,2
915,NISSAN,ALTIMA,2010,20001.0,1,0,?,M,Forties,JAPAN,"Pressers, Textile, Garment, and Related Materials",2
918,TOYOTA,COROLLA,2014,15001.0,0,0,?,M,Fifties,JAPAN,"Health Teachers, Postsecondary",2
929,KIA,OPTIMA,2012,20001.0,1,0,?,M,Sixties,SOUTH KOREA,"Mobile Heavy Equipment Mechanics, Except Engines",2
932,PONTIAC,G6,2009,10001.0,0,0,100001 - 120000,F,Twenties,UNITED STATES,"Law Teachers, Postsecondary",2
934,VOLKSWAGEN,JETTA,2011,15001.0,1,0,40001 - 60000,M,Thirties,GERMANY,Supervisors of Office and Administrative Support Workers,2
938,HONDA,ACCORD CROSSTOUR,2012,20001.0,0,0,60001 - 80000,F,Forties,JAPAN,Transportation Inspectors,2
948,FORD,FOCUS,2012,10001.0,0,0,0 - 20000,M,Forties,UNITED STATES,"Library Assistants, Clerical",2
949,TOYOTA,AVALON,2012,20001.0,1,0,?,F,Eighties,JAPAN,Recreation Workers,2
950,HYUNDAI,ACCENT,2012,10001.0,1,0,?,M,Forties,SOUTH KOREA,Mechanical Engineers,2
955,CHEVROLET,MALIBU,2010,10001.0,1,0,0 - 20000,M,Thirties,UNITED STATES,Photographers,2
962,BMW,330,2006,15001.0,1,0,20001 - 40000,M,Thirties,GERMANY,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2
964,HYUNDAI,GENESIS,2010,15001.0,1,0,60001 - 80000,U,Forties,SOUTH KOREA,Biological Scientists,2
969,DODGE,CHARGER,2010,15001.0,0,0,?,F,Thirties,UNITED STATES,Insurance Sales Agents,2
970,NISSAN,ALTIMA,2010,15001.0,0,0,?,F,Thirties,JAPAN,Chemists and Materials Scientists,2
985,HYUNDAI,SONATA,2008,10001.0,0,0,?,F,Fifties,SOUTH KOREA,Nuclear Technicians,2
986,FORD,FUSION,2013,20001.0,0,0,40001 - 60000,M,Fifties,UNITED STATES,Licensed Practical and Licensed Vocational Nurses,2
990,BMW,328,2011,20001.0,0,0,?,U,Twenties,GERMANY,Designers,2
992,BMW,325,2006,15001.0,0,0,0 - 20000,M,Seventies,GERMANY,"Substitute Teachers, Short-Term",2
999,MAZDA,MAZDA6,2014,20001.0,1,0,?,M,Twenties,JAPAN,Computer Occupations,2
1000,NISSAN,SENTRA,2012,10001.0,1,0,?,F,Eighties,JAPAN,Surveying and Mapping Technicians,2
1009,JAGUAR,X-TYPE,2005,10001.0,1,0,60001 - 80000,M,Forties,UNITED KINGDOM,Postmasters and Mail Superintendents,2
1015,BUICK,LACROSSE,2011,20001.0,0,0,?,M,Fifties,UNITED STATES,Machinists,2
1017,NISSAN,ALTIMA,2012,15001.0,1,0,?,F,Seventies,JAPAN,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2
1018,VOLKSWAGEN,JETTA,2011,20001.0,1,0,60001 - 80000,F,Fifties,GERMANY,Market Research Analysts and Marketing Specialists,2
1021,FORD,FUSION HYBRID,2011,15001.0,0,0,100001 - 120000,M,Forties,UNITED STATES,Medical and Health Services Managers,2
1026,HONDA,ACCORD CROSSTOUR,2010,20001.0,1,0,100001 - 120000,F,Thirties,JAPAN,Optometrists,2
1030,TOYOTA,CAMRY,2011,15001.0,1,0,?,M,Sixties,JAPAN,Motorboat Operators,2
1037,CADILLAC,DTS,2010,25001.0,0,0,140001 - 160000,U,Forties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",2
1043,LEXUS,ES 350,2011,25001.0,1,0,?,F,Fifties,JAPAN,Paralegals and Legal Assistants,2
1049,INFINITI,G37,2010,20001.0,0,0,?,F,Twenties,JAPAN,Management Analysts,2
1053,VOLKSWAGEN,PASSAT,2007,10001.0,1,0,40001 - 60000,M,Twenties,GERMANY,"Cement Masons, Concrete Finishers, and Terrazzo Workers",2
1056,FORD,TAURUS,2010,15001.0,0,0,?,M,Seventies,UNITED STATES,Business Operations Specialists,2
1057,TOYOTA,AVALON,2008,20001.0,1,0,?,M,Sixties,JAPAN,Nurse Midwives,2
1073,CHRYSLER,200,2011,15001.0,0,0,?,F,Twenties,UNITED STATES,Food Service Managers,2
1076,CHEVROLET,IMPALA,2007,10001.0,1,0,?,M,Sixties,UNITED STATES,Miscellaneous Entertainment Attendants and Related Workers,2
1079,NISSAN,VERSA,2012,10001.0,1,0,40001 - 60000,F,Fifties,JAPAN,Proofreaders and Copy Markers,2
1085,CHEVROLET,SONIC,2013,10001.0,0,0,?,F,Sixties,UNITED STATES,Radiation Therapists,2
1092,BUICK,REGAL,2011,20001.0,1,0,40001 - 60000,M,Fifties,UNITED STATES,"Maintenance Workers, Machinery",2
1097,INFINITI,G37,2010,20001.0,1,0,100001 - 120000,M,Forties,JAPAN,Software Developers and Software Quality Assurance Analysts and Testers,2
1098,TOYOTA,COROLLA,2012,10001.0,1,0,60001 - 80000,M,Fifties,JAPAN,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",2
1102,NISSAN,ALTIMA,2013,20001.0,0,0,?,M,Thirties,JAPAN,Food Preparation Workers,2
1104,MAZDA,MAZDA3,2011,10001.0,0,0,?,M,Fifties,JAPAN,"Paving, Surfacing, and Tamping Equipment Operators",2
1108,TOYOTA,COROLLA,2010,10001.0,1,0,?,M,Fifties,JAPAN,Broadcast Announcers and Radio Disc Jockeys,2
1115,NISSAN,SENTRA,2007,10001.0,0,0,?,M,Forties,JAPAN,Desktop Publishers,2
1124,HYUNDAI,SONATA,2006,5001.0,1,0,40001 - 60000,F,Thirties,SOUTH KOREA,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",2
1128,BMW,330,2006,20001.0,0,0,40001 - 60000,F,Sixties,GERMANY,Sheet Metal Workers,2
1130,TOYOTA,COROLLA,2010,5001.0,0,0,20001 - 40000,M,Fifties,JAPAN,Billing and Posting Clerks,2
1132,TOYOTA,COROLLA,2010,10001.0,1,0,?,F,Twenties,JAPAN,File Clerks,2
1135,CHEVROLET,IMPALA,2008,10001.0,1,0,?,F,Twenties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
1151,KIA,FORTE,2011,10001.0,0,0,?,F,Forties,SOUTH KOREA,"Dentists, General",2
1157,ACURA,TSX,2012,25001.0,0,0,?,F,Fifties,JAPAN,"Cooks, Short Order",2
1165,TOYOTA,COROLLA,2010,10001.0,0,0,?,F,Seventies,JAPAN,Transportation Inspectors,2
1176,HYUNDAI,GENESIS,2012,20001.0,1,0,?,F,Forties,SOUTH KOREA,Procurement Clerks,2
1185,TOYOTA,CAMRY,2008,10001.0,1,0,?,F,Fifties,JAPAN,Computer and Information Systems Managers,2
1186,KIA,RIO,2012,10001.0,0,0,?,F,Sixties,SOUTH KOREA,"Agricultural Workers, All Other",2
1191,TOYOTA,CAMRY,2011,15001.0,0,0,40001 - 60000,M,Thirties,JAPAN,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",2
1195,BMW,328,2011,30001.0,0,0,?,M,Unknown,GERMANY,Interior Designers,2
1201,LINCOLN,MKS,2013,30001.0,1,0,?,M,Seventies,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,2
1203,FORD,FOCUS,2012,15001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,Bakers,2
1214,VOLKSWAGEN,JETTA,2012,10001.0,0,0,?,M,Twenties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",2
