purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
TOYOTA,SEQUOIA,2006,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Rail Transportation Workers, All Other",3
ACURA,MDX,2006,15001.0,0,1,80001 - 100000,U,Thirties,JAPAN,"Computer Science Teachers, Postsecondary",3
HONDA,ELEMENT,2003,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,"Radio, Cellular, and Tower Equipment Installers and Repairers",3
TOYOTA,4RUNNER,2006,15001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Brokerage Clerks,3
DODGE,DURANGO,2006,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Environmental Scientists and Geoscientists,3
LEXUS,RX 400H,2006,20001.0,0,1,60001 - 80000,M,Thirties,JAPAN,"Social Workers, All Other",3
BMW,X3,2005,15001.0,0,0,?,F,Forties,GERMANY,Billing and Posting Clerks,3
HONDA,PILOT,2005,10001.0,0,1,40001 - 60000,M,Fifties,JAPAN,Flight Attendants,3
NISSAN,MURANO,2004,10001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Urban and Regional Planners,3
NISSAN,ARMADA,2007,20001.0,0,1,60001 - 80000,F,Forties,JAPAN,Nuclear Medicine Technologists,3
FORD,EXPLORER,2007,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Religious Workers,3
HONDA,PILOT,2007,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Furniture Finishers,3
FORD,EXPLORER,2004,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3
FORD,EXPLORER SPORT TRAC,2007,15001.0,1,1,20001 - 40000,U,Thirties,UNITED STATES,Parking Attendants,3
FORD,EXPLORER SPORT TRAC,2008,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Miscellaneous Engineers,3
CHRYSLER,ASPEN,2007,15001.0,0,1,200001+,M,Twenties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
PONTIAC,TORRENT,2006,10001.0,0,1,?,F,Thirties,UNITED STATES,Supervisors of Sales Workers,3
TOYOTA,SEQUOIA,2004,10001.0,0,1,80001 - 100000,F,Thirties,JAPAN,"Geography Teachers, Postsecondary",3
FORD,EDGE,2008,15001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Bailiffs,3
CHEVROLET,TAHOE,2007,20001.0,1,1,0 - 20000,U,Sixties,UNITED STATES,Fast Food and Counter Workers,3
MAZDA,CX-7,2007,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Sheet Metal Workers,3
CHEVROLET,SUBURBAN 1500,2003,10001.0,1,0,80001 - 100000,F,Forties,UNITED STATES,Operations Research Analysts,3
SATURN,VUE,2008,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Gambling Change Persons and Booth Cashiers,3
HONDA,PILOT,2005,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Secondary School Teachers,3
BMW,X5,2004,15001.0,1,1,200001+,M,Fifties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
SATURN,VUE,2004,5001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Gambling Services Workers,3
JEEP,COMPASS,2007,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",3
MAZDA,CX-7,2008,10001.0,1,1,60001 - 80000,M,Twenties,JAPAN,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",3
FORD,EXCURSION,2005,15001.0,0,1,200001+,M,Unknown,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
FORD,EXPLORER,2006,10001.0,0,1,?,M,Fifties,UNITED STATES,Farm and Home Management Educators,3
JEEP,COMMANDER,2006,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Packaging and Filling Machine Operators and Tenders,3
HONDA,CR-V,2003,10001.0,0,0,?,F,Seventies,JAPAN,"Artists and Related Workers, All Other",3
FORD,ESCAPE,2008,10001.0,1,1,40001 - 60000,U,Fifties,UNITED STATES,Computer Numerically Controlled Tool Programmers,3
TOYOTA,RAV4,2005,10001.0,1,1,40001 - 60000,M,Fifties,JAPAN,Biological Technicians,3
JEEP,GRAND CHEROKEE,2004,10001.0,0,1,60001 - 80000,M,Sixties,UNITED STATES,Special Effects Artists and Animators,3
FORD,EXPEDITION,2005,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Shoe and Leather Workers,3
HONDA,PILOT,2008,15001.0,0,1,0 - 20000,U,Twenties,JAPAN,"Food Preparation and Serving Related Workers, All Other",3
CADILLAC,SRX,2006,15001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,"Transportation, Storage, and Distribution Managers",3
CHEVROLET,HHR,2007,5001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",3
CHRYSLER,ASPEN,2008,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Model Makers, Metal and Plastic",3
MAZDA,CX-7,2007,10001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Other Teachers and Instructors,3
NISSAN,PATHFINDER,2005,15001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Pharmacy Technicians,3
TOYOTA,SEQUOIA,2007,20001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Ship and Boat Captains and Operators,3
ISUZU,RODEO,2002,5001.0,1,1,20001 - 40000,F,Fifties,JAPAN,Couriers and Messengers,3
GMC,YUKON,2005,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Food Service Managers,3
NISSAN,MURANO,2006,10001.0,1,1,20001 - 40000,F,Sixties,JAPAN,Preschool and Kindergarten Teachers,3
TOYOTA,SEQUOIA,2005,10001.0,1,1,60001 - 80000,M,Forties,JAPAN,First-Line Supervisors of Construction Trades and Extraction Workers,3
FORD,EXPLORER,2006,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Butchers and Other Meat, Poultry, and Fish Processing Workers",3
DODGE,NITRO,2007,10001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Occupational Therapists,3
CHEVROLET,TRAILBLAZER,2006,5001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,Medical Transcriptionists,3
HONDA,PILOT,2007,15001.0,0,1,60001 - 80000,M,Twenties,JAPAN,"Art, Drama, and Music Teachers, Postsecondary",3
FORD,EXPLORER,2005,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Radiologic Technologists and Technicians,3
FORD,ESCAPE,2007,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Human Resources Assistants, Except Payroll and Timekeeping",3
TOYOTA,LAND CRUISER,2004,15001.0,1,1,60001 - 80000,M,Forties,JAPAN,Ship Engineers,3
TOYOTA,4RUNNER,2007,10001.0,0,1,200001+,M,Forties,JAPAN,Family Medicine Physicians,3
FORD,ESCAPE,2005,10001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Logisticians,3
VOLVO,XC70,2007,10001.0,0,1,0 - 20000,U,Sixties,SWEDEN,"Gambling Service Workers, All Other",3
GMC,ENVOY XL,2004,10001.0,0,1,80001 - 100000,M,Sixties,UNITED STATES,Education and Childcare Administrators,3
NISSAN,MURANO,2005,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Small Engine Mechanics,3
GMC,YUKON,2003,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Tour and Travel Guides,3
TOYOTA,HIGHLANDER,2005,15001.0,0,1,80001 - 100000,U,Unknown,JAPAN,Statisticians,3
MERCURY,MOUNTAINEER,2007,15001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Gas Compressor and Gas Pumping Station Operators,3
CHEVROLET,TAHOE,2005,15001.0,1,1,140001 - 160000,M,Fifties,UNITED STATES,Dentists,3
JEEP,GRAND CHEROKEE,2006,10001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,Photographic Process Workers and Processing Machine Operators,3
JEEP,PATRIOT,2008,10001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Operations Research Analysts,3
FORD,EXPLORER,2005,10001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,"Psychologists, All Other",3
FORD,ESCAPE,2006,10001.0,0,0,?,F,Twenties,UNITED STATES,Telemarketers,3
HONDA,ELEMENT,2007,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,Electrical Engineers,3
FORD,EXPLORER,2008,15001.0,0,1,160001 - 180000,M,Thirties,UNITED STATES,Nurse Anesthetists,3
TOYOTA,HIGHLANDER,2003,10001.0,1,1,40001 - 60000,F,Forties,JAPAN,Miscellaneous Rail Transportation Workers,3
TOYOTA,HIGHLANDER,2007,10001.0,0,1,40001 - 60000,F,Fifties,JAPAN,"Plant and System Operators, All Other",3
HONDA,ELEMENT,2005,10001.0,0,1,0 - 20000,U,UnderTwenty,JAPAN,"Graders and Sorters, Agricultural Products",3
TOYOTA,RAV4,2006,10001.0,0,1,80001 - 100000,M,Forties,JAPAN,Materials Scientists,3
FORD,EXPLORER,2007,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Legal Support Workers,3
FORD,ESCAPE HYBRID,2005,10001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Claims Adjusters, Appraisers, Examiners, and Investigators",3
CHEVROLET,HHR,2009,10001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,"Sociology Teachers, Postsecondary",3
PONTIAC,TORRENT,2008,10001.0,0,1,80001 - 100000,U,Thirties,UNITED STATES,Civil Engineers,3
BMW,X3,2007,20001.0,0,1,120001 - 140000,M,Thirties,GERMANY,Purchasing Managers,3
CHEVROLET,SUBURBAN 1500,2007,20001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,Other Teachers and Instructors,3
GMC,ENVOY,2006,10001.0,0,0,60001 - 80000,F,Thirties,UNITED STATES,Electrical and Electronic Engineering Technologists and Technicians,3
HONDA,CR-V,2005,15001.0,0,0,?,M,Twenties,JAPAN,Broadcast Announcers and Radio Disc Jockeys,3
TOYOTA,4RUNNER,2003,15001.0,0,1,100001 - 120000,M,Thirties,JAPAN,Nuclear Engineers,3
CHEVROLET,EQUINOX,2006,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Landscaping and Groundskeeping Workers,3
CHEVROLET,TRAILBLAZER,2005,5001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Other Office and Administrative Support Workers,3
INFINITI,EX35,2008,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,Plasterers and Stucco Masons,3
FORD,EXPEDITION,2005,15001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Mechanical Engineers,3
CHEVROLET,SUBURBAN 1500,2004,10001.0,1,1,120001 - 140000,M,Fifties,UNITED STATES,Petroleum Engineers,3
SATURN,VUE,2006,10001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Personal Care and Service Occupations,3
CHEVROLET,TAHOE,2004,10001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,Management Analysts,3
FORD,EXPLORER,2007,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Chemical Technicians,3
CHEVROLET,TRAILBLAZER,2007,10001.0,0,1,80001 - 100000,U,Fifties,UNITED STATES,Management Analysts,3
HONDA,CR-V,2007,10001.0,0,1,40001 - 60000,F,Forties,JAPAN,First-Line Supervisors of Office and Administrative Support Workers,3
MERCURY,MOUNTAINEER,2005,10001.0,1,1,80001 - 100000,M,Sixties,UNITED STATES,Social Scientists and Related Workers,3
HUMMER,H3,2006,15001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Hydrologists,3
NISSAN,ARMADA,2005,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,Security and Fire Alarm Systems Installers,3
CHEVROLET,HHR,2006,10001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Sales and Related Occupations,3
FORD,EDGE,2007,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Helpers--Extraction Workers,3
HONDA,PILOT,2003,10001.0,0,1,80001 - 100000,F,Forties,JAPAN,Veterinarians,3
TOYOTA,4RUNNER,2005,15001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Tellers,3
JEEP,GRAND CHEROKEE,2005,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3
JEEP,GRAND CHEROKEE,2007,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Gambling Managers,3
TOYOTA,4RUNNER,2006,10001.0,0,1,20001 - 40000,M,Fifties,JAPAN,Miscellaneous Assemblers and Fabricators,3
NISSAN,XTERRA,2005,10001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Audiologists,3
HUMMER,H2,2005,20001.0,0,1,200001+,M,Twenties,UNITED STATES,Family Medicine Physicians,3
FORD,EDGE,2007,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Educational, Guidance, and Career Counselors and Advisors",3
CHEVROLET,TAHOE,2007,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Aircraft Mechanics and Service Technicians,3
TOYOTA,RAV4,2007,15001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Gambling Cage Workers,3
CHEVROLET,TAHOE,2006,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Firefighters,3
NISSAN,MURANO,2006,15001.0,1,1,60001 - 80000,M,Twenties,JAPAN,Training and Development Specialists,3
JEEP,GRAND CHEROKEE,2006,10001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,Miscellaneous Entertainment Attendants and Related Workers,3
MITSUBISHI,ENDEAVOR,2006,10001.0,0,1,20001 - 40000,U,Twenties,JAPAN,Counter and Rental Clerks and Parts Salespersons,3
TOYOTA,FJ CRUISER,2007,20001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Production Workers, All Other",3
CHEVROLET,EQUINOX,2008,10001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,Jewelers and Precious Stone and Metal Workers,3
MAZDA,TRIBUTE,2004,10001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Real Estate Brokers,3
GMC,ENVOY,2006,10001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"Meeting, Convention, and Event Planners",3
CHEVROLET,TRAILBLAZER,2004,10001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Surveyors,3
FORD,ESCAPE,2002,5001.0,0,0,?,M,Twenties,UNITED STATES,First-Line Supervisors of Food Preparation and Serving Workers,3
ACURA,MDX,2004,10001.0,0,1,80001 - 100000,M,Forties,JAPAN,Miscellaneous Social Scientists and Related Workers,3
CADILLAC,SRX,2008,15001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Public Relations Specialists,3
TOYOTA,HIGHLANDER,2004,10001.0,0,1,40001 - 60000,M,Forties,JAPAN,Carpenters,3
TOYOTA,RAV4,2003,10001.0,0,1,160001 - 180000,M,Fifties,JAPAN,Nurse Anesthetists,3
FORD,EXPLORER,2008,15001.0,1,1,80001 - 100000,U,Twenties,UNITED STATES,"Mining and Geological Engineers, Including Mining Safety Engineers",3
CHEVROLET,EQUINOX,2006,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Maids and Housekeeping Cleaners,3
CHEVROLET,TRAILBLAZER,2003,5001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Counselors, All Other",3
MAZDA,CX-7,2007,15001.0,0,1,140001 - 160000,F,Fifties,JAPAN,"Airline Pilots, Copilots, and Flight Engineers",3
NISSAN,MURANO,2005,10001.0,1,1,20001 - 40000,F,Thirties,JAPAN,"Tailors, Dressmakers, and Custom Sewers",3
CHEVROLET,TRAILBLAZER,2006,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Agricultural Workers,3
NISSAN,PATHFINDER,2003,10001.0,1,1,160001 - 180000,M,Fifties,JAPAN,Nurse Anesthetists,3
NISSAN,PATHFINDER,2006,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3
HONDA,CR-V,2006,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Athletes, Coaches, Umpires, and Related Workers",3
FORD,EXPLORER SPORT TRAC,2004,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Receptionists and Information Clerks,3
TOYOTA,HIGHLANDER,2006,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Forensic Science Technicians,3
NISSAN,PATHFINDER,2006,10001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Meter Readers, Utilities",3
PORSCHE,CAYENNE,2005,10001.0,0,0,?,M,Forties,GERMANY,Tapers,3
LINCOLN,AVIATOR,2003,10001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Counter and Rental Clerks,3
MAZDA,TRIBUTE,2008,10001.0,0,1,20001 - 40000,M,Sixties,JAPAN,Data Entry Keyers,3
CHEVROLET,TAHOE,2005,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Medical Equipment Preparers,3
HONDA,PILOT,2006,15001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Tax Preparers,3
CHEVROLET,HHR,2008,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",3
BUICK,RENDEZVOUS,2006,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Financial Clerks,3
TOYOTA,4RUNNER,2007,15001.0,0,1,60001 - 80000,M,Forties,JAPAN,Transit and Railroad Police,3
DODGE,DURANGO,2007,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Miscellaneous Healthcare Diagnosing or Treating Practitioners,3
MAZDA,TRIBUTE,2006,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Desktop Publishers,3
GMC,ENVOY,2002,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Audiologists,3
LINCOLN,MKX,2007,20001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Furniture Finishers,3
HUMMER,H3,2006,15001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,"Biological Scientists, All Other",3
FORD,EXPLORER SPORT TRAC,2007,10001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,Laborers and Material Movers,3
HONDA,PILOT,2006,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3
SATURN,VUE,2007,10001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,Shoe and Leather Workers and Repairers,3
HONDA,CR-V,2007,10001.0,1,1,?,M,Forties,JAPAN,Rail-Track Laying and Maintenance Equipment Operators,3
HONDA,CR-V,2003,15001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Historians,3
SUZUKI,XL-7,2006,10001.0,0,1,20001 - 40000,M,Fifties,JAPAN,"Inspectors, Testers, Sorters, Samplers, and Weighers",3
HONDA,CR-V,2007,15001.0,0,1,80001 - 100000,M,Sixties,JAPAN,Air Traffic Controllers and Airfield Operations Specialists,3
LEXUS,RX 300,2003,10001.0,0,0,0 - 20000,M,Forties,JAPAN,Tour and Travel Guides,3
VOLKSWAGEN,TOUAREG,2007,15001.0,0,1,40001 - 60000,F,Twenties,GERMANY,Machinists,3
FORD,EXPLORER,2002,5001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3
NISSAN,MURANO,2007,15001.0,0,1,20001 - 40000,F,Sixties,JAPAN,Photographic Process Workers and Processing Machine Operators,3
TOYOTA,4RUNNER,2006,15001.0,0,1,40001 - 60000,M,Twenties,JAPAN,"Industrial Machinery Installation, Repair, and Maintenance Workers",3
CHEVROLET,TAHOE,2007,20001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Miscellaneous Social Scientists and Related Workers,3
HONDA,CR-V,2008,15001.0,0,1,80001 - 100000,U,Forties,JAPAN,Nuclear Technicians,3
BUICK,RAINIER,2004,5001.0,0,0,0 - 20000,M,Twenties,UNITED STATES,Cashiers,3
FORD,EXPLORER,2006,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Supervisors of Building and Grounds Cleaning and Maintenance Workers,3
TOYOTA,HIGHLANDER,2004,15001.0,0,0,80001 - 100000,M,Thirties,JAPAN,Occupational Therapists,3
