purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
CHEVROLET,SILVERADO 1500,2005,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Special Education Teachers,0
CHEVROLET,SILVERADO 1500,2009,20001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Wind Turbine Service Technicians,0
CHEVROLET,SILVERADO 1500,2011,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,"Elementary School Teachers, Except Special Education",0
CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,0 - 20000,U,Twenties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",0
CHEVROLET,SILVERADO 1500,2012,25001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Gambling Dealers,0
GMC,SIERRA 1500,2008,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Home Appliance Repairers,0
CHEVROLET,SILVERADO 1500,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Office Machine Operators, Except Computer",0
CHEVROLET,AVALANCHE 1500,2008,25001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Computer and Information Research Scientists,0
CHEVROLET,SILVERADO 1500,2006,15001.0,0,0,0 - 20000,M,Thirties,UNITED STATES,Shoe and Leather Workers and Repairers,0
CHEVROLET,SILVERADO 1500,2012,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Fire Inspectors and Investigators,0
GMC,SIERRA 1500,2011,20001.0,1,0,?,M,Sixties,UNITED STATES,Costume Attendants,0
GMC,SIERRA 1500,2004,10001.0,0,1,20001 - 40000,M,Unknown,UNITED STATES,"Food Servers, Nonrestaurant",0
CHEVROLET,SILVERADO 1500,2011,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Aircraft Service Attendants and Transportation Workers, All Other",0
CHEVROLET,SILVERADO 1500,2007,10001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",0
CHEVROLET,SILVERADO 1500,2009,15001.0,1,1,60001 - 80000,U,Twenties,UNITED STATES,Pile Driver Operators,0
CHEVROLET,AVALANCHE 1500,2002,10001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Gas Compressor and Gas Pumping Station Operators,0
CHEVROLET,SILVERADO 1500,2009,25001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,Water Transportation Workers,0
CHEVROLET,SILVERADO 2500,2006,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Library Science Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Models,0
CHEVROLET,SILVERADO 1500,2003,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Public Safety Telecommunicators,0
CHEVROLET,SILVERADO 1500,2013,25001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Septic Tank Servicers and Sewer Pipe Cleaners,0
CHEVROLET,SILVERADO 1500,2011,15001.0,1,0,?,U,Fifties,UNITED STATES,Purchasing Managers,0
CHEVROLET,SILVERADO 1500,2012,15001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Personal Care and Service Occupations,0
GMC,SIERRA 1500,2007,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Dietitians and Nutritionists,0
CHEVROLET,SILVERADO 1500,2011,25001.0,1,0,?,M,UnderTwenty,UNITED STATES,"Nursing Assistants, Orderlies, and Psychiatric Aides",0
CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Tailors, Dressmakers, and Sewers",0
CHEVROLET,SILVERADO 1500,2012,25001.0,0,0,40001 - 60000,F,Forties,UNITED STATES,"Cement Masons, Concrete Finishers, and Terrazzo Workers",0
CHEVROLET,SILVERADO 1500,2013,20001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,"Chemistry Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2007,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Brickmasons and Blockmasons,0
CHEVROLET,AVALANCHE 1500,2007,20001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,Demonstrators and Product Promoters,0
GMC,SIERRA 1500,2012,25001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Customer Service Representatives,0
CHEVROLET,AVALANCHE 1500,2009,25001.0,0,1,80001 - 100000,F,Sixties,UNITED STATES,Information Security Analysts,0
CHEVROLET,SILVERADO 1500,2004,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Set and Exhibit Designers,0
CHEVROLET,SILVERADO 1500,2010,15001.0,1,1,140001 - 160000,M,Twenties,UNITED STATES,Architectural and Engineering Managers,0
CHEVROLET,SILVERADO 1500,2007,20001.0,0,0,60001 - 80000,M,UnderTwenty,UNITED STATES,"Recreation and Fitness Studies Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2005,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Interviewers, Except Eligibility and Loan",0
CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Computer and Mathematical Occupations,0
CHEVROLET,SILVERADO 1500,2011,20001.0,0,0,?,M,Fifties,UNITED STATES,"Computer, Automated Teller, and Office Machine Repairers",0
CHEVROLET,SILVERADO 1500,2005,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Licensed Practical and Licensed Vocational Nurses,0
CHEVROLET,SILVERADO 1500,2004,15001.0,1,1,100001 - 120000,M,Twenties,UNITED STATES,"Psychologists, All Other",0
CHEVROLET,AVALANCHE 1500,2007,20001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Eligibility Interviewers, Government Programs",0
CHEVROLET,SILVERADO 1500,2008,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Other Construction and Related Workers,0
CHEVROLET,SILVERADO 1500,2008,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Models, Demonstrators, and Product Promoters",0
CHEVROLET,SILVERADO 1500,2007,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Ship Engineers,0
GMC,SIERRA 1500,2008,25001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Computer Hardware Engineers,0
GMC,SIERRA 1500,2010,15001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,Sheet Metal Workers,0
GMC,CANYON,2009,20001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Other Healthcare Support Occupations,0
GMC,SIERRA 1500,2011,25001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,Nurse Anesthetists,0
GMC,SIERRA 1500,2007,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Agricultural and Food Science Technicians,0
CHEVROLET,SILVERADO 1500,2006,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Dispatchers,0
CHEVROLET,SILVERADO 1500,2010,20001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0
CHEVROLET,SILVERADO 1500,2008,25001.0,0,1,120001 - 140000,M,Forties,UNITED STATES,Podiatrists,0
CHEVROLET,AVALANCHE 1500,2004,15001.0,0,0,40001 - 60000,M,Fifties,UNITED STATES,Correctional Officers and Jailers,0
GMC,SIERRA 1500,2010,25001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Forest Fire Inspectors and Prevention Specialists,0
GMC,SIERRA 1500,2006,10001.0,1,0,60001 - 80000,F,Fifties,UNITED STATES,Air Transportation Workers,0
CHEVROLET,SILVERADO 1500,2012,25001.0,1,0,80001 - 100000,M,Twenties,UNITED STATES,"Education Administrators, All Other",0
CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Crane and Tower Operators,0
CHEVROLET,AVALANCHE 1500,2005,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,Miscellaneous Communications Equipment Operators,0
CHEVROLET,AVALANCHE 1500,2010,30001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Licensed Practical and Licensed Vocational Nurses,0
CHEVROLET,SILVERADO 1500,2009,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,"Legal Support Workers, All Other",0
CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Cutting and Slicing Machine Setters, Operators, and Tenders",0
CHEVROLET,AVALANCHE 1500,2008,15001.0,1,1,0 - 20000,M,Fifties,UNITED STATES,Retail Sales Workers,0
GMC,SIERRA 1500,2009,15001.0,1,1,40001 - 60000,U,Twenties,UNITED STATES,Glaziers,0
CHEVROLET,SILVERADO 1500,2011,30001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Models, Demonstrators, and Product Promoters",0
CHEVROLET,SILVERADO 1500,2002,10001.0,1,1,80001 - 100000,F,Sixties,UNITED STATES,Sociologists,0
CHEVROLET,SILVERADO 1500,2005,10001.0,0,1,120001 - 140000,M,Thirties,UNITED STATES,Computer and Information Research Scientists,0
CHEVROLET,AVALANCHE 1500,2011,30001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Prepress Technicians and Workers,0
GMC,SIERRA 1500,2005,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,First-Line Supervisors of Sales Workers,0
CHEVROLET,SILVERADO 1500,2007,15001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Flight Attendants,0
GMC,SIERRA 1500,2006,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Computer Numerically Controlled Tool Operators,0
CHEVROLET,SILVERADO 1500,2006,10001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Agricultural Inspectors,0
CHEVROLET,SILVERADO 1500,2007,5001.0,1,0,60001 - 80000,M,Twenties,UNITED STATES,"History Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2010,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Fiberglass Laminators and Fabricators,0
CHEVROLET,SILVERADO 1500,2006,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Customer Service Representatives,0
GMC,SIERRA 1500,2013,20001.0,1,0,?,F,Sixties,UNITED STATES,Biological Technicians,0
CHEVROLET,SILVERADO 1500,2013,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Therapists,0
CHEVROLET,SILVERADO 2500,2009,20001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,Nurse Anesthetists,0
GMC,SIERRA 1500,2011,25001.0,1,1,20001 - 40000,M,Seventies,UNITED STATES,Textile Bleaching and Dyeing Machine Operators and Tenders,0
CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Supervisors of Personal Care and Service Workers,0
CHEVROLET,SILVERADO 1500,2010,20001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Packaging and Filling Machine Operators and Tenders,0
GMC,SIERRA 1500,2011,15001.0,0,0,120001 - 140000,M,Forties,UNITED STATES,Operations Specialties Managers,0
CHEVROLET,SILVERADO 1500,2010,25001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Agricultural Inspectors,0
CHEVROLET,SILVERADO 1500,2009,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Tellers,0
GMC,SIERRA 1500,2012,15001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Industrial Production Managers,0
CHEVROLET,SILVERADO 1500,2008,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Crossing Guards and Flaggers,0
CHEVROLET,SILVERADO 1500,2011,25001.0,0,1,120001 - 140000,M,Twenties,UNITED STATES,Pharmacists,0
CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Legal Occupations,0
CHEVROLET,SILVERADO 1500,2009,15001.0,0,1,40001 - 60000,F,Seventies,UNITED STATES,"Special Education Teachers, Preschool",0
CHEVROLET,AVALANCHE 1500,2008,25001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Medical Equipment Repairers,0
CHEVROLET,SILVERADO 1500,2007,10001.0,0,1,200001+,M,Fifties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",0
CHEVROLET,SILVERADO 1500,2011,15001.0,0,0,60001 - 80000,M,Thirties,UNITED STATES,Accountants and Auditors,0
GMC,SIERRA 1500,2011,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Food Service Managers,0
GMC,SIERRA 1500,2008,15001.0,0,1,?,F,Forties,UNITED STATES,Nurse Anesthetists,0
CHEVROLET,SILVERADO 1500,2013,25001.0,0,1,?,M,Twenties,UNITED STATES,Surveyors,0
GMC,SIERRA 1500,2003,10001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,"Education and Library Science Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2011,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"English Language and Literature Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2011,25001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Manicurists and Pedicurists,0
GMC,SIERRA 1500,2012,25001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Religious Workers,0
CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,120001 - 140000,M,Forties,UNITED STATES,Advertising and Promotions Managers,0
GMC,SIERRA 1500,2010,15001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,File Clerks,0
CHEVROLET,SILVERADO 1500,2003,10001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Computer Occupations,0
CHEVROLET,SILVERADO 1500,2012,20001.0,1,0,?,M,Fifties,UNITED STATES,Broadcast Announcers and Radio Disc Jockeys,0
CHEVROLET,SILVERADO 1500,2011,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Computer User Support Specialists,0
GMC,SIERRA 1500,2009,20001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Sales Engineers,0
GMC,SIERRA 1500,2008,20001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Other Food Preparation and Serving Related Workers,0
CHEVROLET,SILVERADO 1500,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Food Processing Workers, All Other",0
CHEVROLET,SILVERADO 1500,2005,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,First-Line Supervisors of Sales Workers,0
CHEVROLET,SILVERADO 1500,2012,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Underground Mining Machine Operators and Extraction Workers, All Other",0
CHEVROLET,SILVERADO 1500,2008,20001.0,0,1,200001+,M,Sixties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",0
GMC,SIERRA 1500,2008,20001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Credit Counselors,0
CHEVROLET,SILVERADO 1500,2013,20001.0,0,0,0 - 20000,F,Sixties,UNITED STATES,Occupational Therapy Aides,0
CHEVROLET,SILVERADO 1500,2006,5001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Forest and Conservation Workers,0
CHEVROLET,SILVERADO 1500,2009,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Miscellaneous Religious Workers,0
GMC,SIERRA 1500,2004,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Funeral Home Managers,0
CHEVROLET,AVALANCHE 1500,2007,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Buyers and Purchasing Agents,0
CHEVROLET,SILVERADO 1500,2007,15001.0,1,1,0 - 20000,F,Fifties,UNITED STATES,Funeral Attendants,0
CHEVROLET,AVALANCHE 1500,2009,20001.0,1,1,80001 - 100000,U,Thirties,UNITED STATES,Marine Engineers and Naval Architects,0
CHEVROLET,SILVERADO 1500,2013,25001.0,1,0,?,M,Forties,UNITED STATES,Proofreaders and Copy Markers,0
GMC,SIERRA 1500,2012,35001.0,1,0,40001 - 60000,M,Forties,UNITED STATES,"Dispatchers, Except Police, Fire, and Ambulance",0
CHEVROLET,SILVERADO 1500,2009,20001.0,0,0,60001 - 80000,M,Forties,UNITED STATES,Locomotive Engineers and Operators,0
CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Career/Technical Education Teachers, Postsecondary",0
CHEVROLET,AVALANCHE 1500,2007,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Real Estate Brokers,0
CHEVROLET,SILVERADO 1500,2008,15001.0,0,0,?,M,Unknown,UNITED STATES,Miscellaneous Assemblers and Fabricators,0
CHEVROLET,SILVERADO 1500,2010,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Service Unit Operators, Oil and Gas",0
CHEVROLET,SILVERADO 1500,2010,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Engine and Other Machine Assemblers,0
CHEVROLET,AVALANCHE 1500,2010,25001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Transportation and Material Moving Occupations,0
CHEVROLET,SILVERADO 1500,2011,20001.0,0,0,?,M,Thirties,UNITED STATES,Court Reporters and Simultaneous Captioners,0
CHEVROLET,SILVERADO 1500,2012,20001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Civil Engineers,0
CHEVROLET,SILVERADO 1500,2009,25001.0,1,0,?,M,Sixties,UNITED STATES,Airfield Operations Specialists,0
CHEVROLET,SILVERADO 1500,2007,20001.0,1,1,40001 - 60000,U,Forties,UNITED STATES,Firefighting and Prevention Workers,0
GMC,SIERRA 1500,2011,25001.0,0,1,140001 - 160000,M,Unknown,UNITED STATES,Architectural and Engineering Managers,0
GMC,SIERRA 1500,2007,15001.0,0,0,?,M,Fifties,UNITED STATES,Materials Engineers,0
CHEVROLET,SILVERADO 1500,2006,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Other Educational Instruction and Library Occupations,0
GMC,SIERRA 1500,2005,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,"Patternmakers, Wood",0
CHEVROLET,SILVERADO 1500,2007,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Architects, Surveyors, and Cartographers",0
CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Paperhangers,0
GMC,SIERRA 1500,2009,15001.0,0,0,20001 - 40000,F,Fifties,UNITED STATES,"Interviewers, Except Eligibility and Loan",0
CHEVROLET,SILVERADO 1500,2012,25001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,"Mining and Geological Engineers, Including Mining Safety Engineers",0
GMC,SIERRA 1500,2007,20001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2011,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Loan Interviewers and Clerks,0
CHEVROLET,SILVERADO 1500,2004,10001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Underground Mining Machine Operators and Extraction Workers, All Other",0
CHEVROLET,SILVERADO 1500,2008,15001.0,1,1,60001 - 80000,M,HundredPlus,UNITED STATES,Writers and Editors,0
CHEVROLET,SILVERADO 1500,2005,15001.0,1,0,?,M,Forties,UNITED STATES,Computer Occupations,0
GMC,SIERRA 1500,2010,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Education and Library Science Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2006,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",0
GMC,SIERRA 1500,2009,20001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0
CHEVROLET,AVALANCHE 1500,2004,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0
GMC,CANYON,2012,15001.0,0,1,40001 - 60000,M,Seventies,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,0
CHEVROLET,SILVERADO 1500,2010,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Credit Counselors,0
CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Executive Secretaries and Executive Administrative Assistants,0
GMC,SONOMA,2003,10001.0,0,1,60001 - 80000,M,Sixties,UNITED STATES,Instructional Coordinators,0
CHEVROLET,AVALANCHE 1500,2007,25001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,"Agents and Business Managers of Artists, Performers, and Athletes",0
CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Career/Technical Education Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2009,15001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,"Coin, Vending, and Amusement Machine Servicers and Repairers",0
CHEVROLET,SILVERADO 1500,2004,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Parts Salespersons,0
GMC,SIERRA 1500,2011,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Bus Drivers, Transit and Intercity",0
CHEVROLET,SILVERADO 1500,2006,15001.0,1,0,?,M,Sixties,UNITED STATES,"Arts, Communications, History, and Humanities Teachers, Postsecondary",0
CHEVROLET,SILVERADO 1500,2011,20001.0,0,1,0 - 20000,M,Thirties,UNITED STATES,Building and Grounds Cleaning and Maintenance Occupations,0
CHEVROLET,AVALANCHE 1500,2008,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Bus and Truck Mechanics and Diesel Engine Specialists,0
CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0
CHEVROLET,SILVERADO 1500,2007,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Real Estate Sales Agents,0
CHEVROLET,SILVERADO 1500,2013,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Mental Health and Substance Abuse Social Workers,0
CHEVROLET,SILVERADO 1500,2009,15001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Computer Support Specialists,0
CHEVROLET,SILVERADO 1500,2010,20001.0,0,0,?,M,Forties,UNITED STATES,Animal Breeders,0
CHEVROLET,SILVERADO 1500,2007,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Funeral Attendants,0
CHEVROLET,SILVERADO 1500,2008,20001.0,1,1,140001 - 160000,M,Forties,UNITED STATES,"Dentists, All Other Specialists",0
CHEVROLET,SILVERADO 1500,2011,25001.0,0,0,0 - 20000,F,Thirties,UNITED STATES,Food Preparation Workers,0
GMC,SIERRA 1500,2008,15001.0,0,0,40001 - 60000,M,Forties,UNITED STATES,Farm and Home Management Educators,0
CHEVROLET,SILVERADO 1500,2008,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Driver/Sales Workers and Truck Drivers,0
CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,Ophthalmic Medical Technicians,0
CHEVROLET,SILVERADO 1500,2001,5001.0,1,0,?,M,Twenties,UNITED STATES,Instructional Coordinators,0
CHEVROLET,AVALANCHE 1500,2005,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Construction Equipment Operators,0
GMC,SIERRA 1500,2010,30001.0,0,1,200001+,M,Seventies,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",0
CHEVROLET,SILVERADO 1500,2012,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Real Estate Sales Agents,0
GMC,SIERRA 1500,2006,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",0
CHEVROLET,SILVERADO 1500,2006,10001.0,0,0,60001 - 80000,M,Sixties,UNITED STATES,Chiropractors,0
CHEVROLET,SILVERADO 1500,2013,25001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,Furniture Finishers,0
CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Supervisors of Transportation and Material Moving Workers,0
CHEVROLET,SILVERADO 1500 HD,2006,15001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,First-Line Supervisors of Law Enforcement Workers,0
CHEVROLET,AVALANCHE 1500,2011,25001.0,1,0,?,U,Seventies,UNITED STATES,Dental Assistants,0
CHEVROLET,SILVERADO 1500,2008,20001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,"Graders and Sorters, Agricultural Products",0
CHEVROLET,SILVERADO 1500,2011,25001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,"Pediatricians, General",0
CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Retail Salespersons,0
CHEVROLET,SILVERADO 1500,2007,15001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Agents and Business Managers of Artists, Performers, and Athletes",0
CHEVROLET,SILVERADO 1500,2006,15001.0,1,1,0 - 20000,F,Seventies,UNITED STATES,Dishwashers,0
CHEVROLET,AVALANCHE 1500,2009,20001.0,0,0,?,M,Forties,UNITED STATES,"Tailors, Dressmakers, and Sewers",0
LINCOLN,MARK LT,2007,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Insurance Sales Agents,0
CHEVROLET,AVALANCHE 1500,2012,30001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,"Entertainment Attendants and Related Workers, All Other",0
