purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
FORD,FIESTA,2012,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Logging Equipment Operators,1
INFINITI,M45,2006,15001.0,1,1,80001 - 100000,F,Forties,JAPAN,Power Plant Operators,1
MERCURY,MILAN,2010,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Cutting and Slicing Machine Setters, Operators, and Tenders",1
TOYOTA,CAMRY,2011,15001.0,1,1,160001 - 180000,M,Fifties,JAPAN,Nurse Anesthetists,1
TOYOTA,COROLLA,2005,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,"Rail Transportation Workers, All Other",1
LEXUS,IS 350,2012,35001.0,1,1,40001 - 60000,F,Forties,JAPAN,Bus and Truck Mechanics and Diesel Engine Specialists,1
TOYOTA,COROLLA,2011,15001.0,1,1,20001 - 40000,F,Fifties,JAPAN,Timing Device Assemblers and Adjusters,1
FORD,FUSION,2011,10001.0,0,1,40001 - 60000,U,Forties,UNITED STATES,Chemical Technicians,1
TOYOTA,AVALON,2006,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,"Eligibility Interviewers, Government Programs",1
TOYOTA,COROLLA,2013,15001.0,1,1,40001 - 60000,M,Fifties,JAPAN,Procurement Clerks,1
TOYOTA,CAMRY,2008,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,"Postsecondary Teachers, All Other",1
TOYOTA,CAMRY,2010,15001.0,1,1,20001 - 40000,M,Thirties,JAPAN,Counter and Rental Clerks,1
TOYOTA,COROLLA,2007,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Computer User Support Specialists,1
INFINITI,G35,2005,10001.0,0,1,40001 - 60000,U,Twenties,JAPAN,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1
ACURA,TL,2005,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,1
FORD,FOCUS,2009,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Costume Attendants,1
INFINITI,G35,2006,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,"Office Machine Operators, Except Computer",1
TOYOTA,CAMRY,2010,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,Statisticians,1
LEXUS,IS 250,2010,25001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Other Construction and Related Workers,1
FORD,FOCUS,2007,5001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Billing and Posting Clerks,1
ACURA,TSX,2010,20001.0,1,1,40001 - 60000,M,Twenties,JAPAN,"Floor Layers, Except Carpet, Wood, and Hard Tiles",1
FORD,FOCUS,2010,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Helpers--Extraction Workers,1
INFINITI,G37,2009,20001.0,1,1,0 - 20000,U,Thirties,JAPAN,"Cooks, Short Order",1
TOYOTA,AVALON,2005,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",1
INFINITI,M37,2011,30001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Insurance Sales Agents,1
TOYOTA,COROLLA,2010,10001.0,1,1,120001 - 140000,M,Forties,JAPAN,Pharmacists,1
ACURA,TSX,2011,20001.0,1,1,40001 - 60000,M,Twenties,JAPAN,Traffic Technicians,1
TOYOTA,CAMRY,2008,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1
INFINITI,G37,2010,25001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Clergy,1
LEXUS,IS 350,2006,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,Forest Fire Inspectors and Prevention Specialists,1
FORD,FOCUS,2011,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Cooks, All Other",1
TOYOTA,CAMRY,2011,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",1
INFINITI,G35,2007,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Tellers,1
BUICK,CENTURY,2002,5001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Helpers--Production Workers,1
FORD,FUSION HYBRID,2010,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Mobile Heavy Equipment Mechanics, Except Engines",1
TOYOTA,COROLLA,2013,15001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Other Sales and Related Workers,1
INFINITI,G35,2008,20001.0,0,1,0 - 20000,F,Seventies,JAPAN,Building and Grounds Cleaning and Maintenance Occupations,1
VOLVO,S40,2005,10001.0,0,1,40001 - 60000,F,Twenties,SWEDEN,"Meter Readers, Utilities",1
FORD,FUSION,2010,15001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,Parking Attendants,1
FORD,FUSION,2011,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Other Food Preparation and Serving Related Workers,1
TOYOTA,CAMRY,2007,10001.0,0,1,100001 - 120000,M,Fifties,JAPAN,Public Relations and Fundraising Managers,1
MITSUBISHI,LANCER,2011,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,"Sales and Related Workers, All Other",1
LEXUS,IS 250,2008,20001.0,1,1,40001 - 60000,F,Fifties,JAPAN,"Paving, Surfacing, and Tamping Equipment Operators",1
TOYOTA,CAMRY,2010,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",1
ACURA,TL,2008,15001.0,0,1,40001 - 60000,U,Thirties,JAPAN,Watch and Clock Repairers,1
TOYOTA,COROLLA,2010,10001.0,1,1,20001 - 40000,U,Twenties,JAPAN,Tour and Travel Guides,1
MERCURY,MILAN,2006,10001.0,0,1,?,M,Eighties,UNITED STATES,Nuclear Engineers,1
TOYOTA,CAMRY,2013,20001.0,1,1,40001 - 60000,M,Forties,JAPAN,Health Technologists and Technicians,1
INFINITI,G37,2009,20001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Fabric and Apparel Patternmakers,1
TOYOTA,CAMRY,2011,15001.0,0,1,80001 - 100000,M,Twenties,JAPAN,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",1
TOYOTA,CAMRY,2012,20001.0,0,1,40001 - 60000,M,Fifties,JAPAN,Costume Attendants,1
TOYOTA,COROLLA,2009,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,"Mixing and Blending Machine Setters, Operators, and Tenders",1
FORD,FUSION,2011,10001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,"Library Assistants, Clerical",1
TOYOTA,COROLLA,2007,5001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Correspondence Clerks,1
FORD,FUSION,2010,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Interpreters and Translators,1
SUBARU,LEGACY,2012,20001.0,1,1,40001 - 60000,M,Thirties,JAPAN,Computer User Support Specialists,1
TOYOTA,CAMRY,2010,15001.0,1,1,80001 - 100000,U,Forties,JAPAN,Engineers,1
FORD,FUSION,2011,15001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",1
FORD,FUSION,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Animal Trainers,1
INFINITI,I35,2002,10001.0,1,1,40001 - 60000,F,Thirties,JAPAN,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",1
INFINITI,G37,2011,20001.0,0,1,80001 - 100000,F,Forties,JAPAN,Materials Engineers,1
TOYOTA,CAMRY,2010,15001.0,1,1,40001 - 60000,F,Forties,JAPAN,Supervisors of Office and Administrative Support Workers,1
TOYOTA,CAMRY,2009,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,Amusement and Recreation Attendants,1
INFINITI,G37,2012,25001.0,1,1,40001 - 60000,U,Twenties,JAPAN,Probation Officers and Correctional Treatment Specialists,1
TOYOTA,CAMRY,2005,10001.0,0,1,20001 - 40000,U,Twenties,JAPAN,"Miscellaneous Installation, Maintenance, and Repair Workers",1
MERCURY,GRAND MARQUIS,2004,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Entertainment Attendants and Related Workers,1
TOYOTA,CAMRY,2007,10001.0,0,1,60001 - 80000,F,Sixties,JAPAN,Occupational Therapy Assistants,1
LEXUS,ES 300,2002,10001.0,0,1,?,U,Twenties,JAPAN,Chiropractors,1
TOYOTA,CAMRY,2007,10001.0,1,1,40001 - 60000,F,Fifties,JAPAN,"Paving, Surfacing, and Tamping Equipment Operators",1
BUICK,LUCERNE,2006,10001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,"Agricultural Sciences Teachers, Postsecondary",1
SUBARU,IMPREZA,2011,15001.0,1,1,60001 - 80000,F,Thirties,JAPAN,Agricultural and Food Scientists,1
FORD,FOCUS,2012,15001.0,1,1,40001 - 60000,F,Sixties,UNITED STATES,"Tax Examiners, Collectors and Preparers, and Revenue Agents",1
BUICK,LACROSSE,2005,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Motion Picture Projectionists,1
MITSUBISHI,LANCER,2010,25001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Medical Secretaries and Administrative Assistants,1
FORD,FOCUS,2010,10001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Insulation Workers,1
INFINITI,G37,2011,20001.0,1,1,160001 - 180000,M,Fifties,JAPAN,Nurse Anesthetists,1
FORD,FOCUS,2013,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Sales Representatives, Services",1
FORD,FOCUS,2006,5001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1
MERCURY,GRAND MARQUIS,2008,15001.0,0,1,?,F,Seventies,UNITED STATES,Building and Grounds Cleaning and Maintenance Occupations,1
LEXUS,GS 350,2007,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Structural Iron and Steel Workers,1
MITSUBISHI,GALANT,2012,10001.0,1,1,40001 - 60000,F,Thirties,JAPAN,Structural Metal Fabricators and Fitters,1
LEXUS,ES 350,2007,15001.0,1,1,40001 - 60000,U,Forties,JAPAN,Crane and Tower Operators,1
TOYOTA,COROLLA,2010,15001.0,1,1,20001 - 40000,F,Thirties,JAPAN,"School Bus Monitors and Protective Service Workers, All Other",1
TOYOTA,CAMRY,2009,15001.0,1,1,40001 - 60000,F,Thirties,JAPAN,"Rail Yard Engineers, Dinkey Operators, and Hostlers",1
SUBARU,IMPREZA,2010,20001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Preschool and Kindergarten Teachers,1
MERCURY,GRAND MARQUIS,2006,10001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,Architectural and Engineering Managers,1
TOYOTA,CAMRY,2011,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,Demonstrators and Product Promoters,1
TOYOTA,AVALON,2008,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,"Engineering Technologists and Technicians, Except Drafters",1
TOYOTA,CAMRY,2002,10001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Health Education Specialists,1
FORD,FOCUS,2010,10001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Paper Goods Machine Setters, Operators, and Tenders",1
FORD,FOCUS,2012,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Woodworkers, All Other",1
FORD,TAURUS,2006,5001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Food Preparation and Serving Related Workers, All Other",1
FORD,FUSION,2011,15001.0,0,1,120001 - 140000,F,Thirties,UNITED STATES,Pharmacists,1
TOYOTA,COROLLA,2007,10001.0,0,1,60001 - 80000,M,Fifties,JAPAN,"Special Education Teachers, All Other",1
TOYOTA,CAMRY HYBRID,2012,20001.0,0,1,20001 - 40000,F,Fifties,JAPAN,"Court, Municipal, and License Clerks",1
FORD,FUSION,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Entertainment Attendants and Related Workers,1
FORD,FUSION,2012,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Motion Picture Projectionists,1
TOYOTA,COROLLA,2010,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Clergy,1
LEXUS,IS 350,2008,20001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Farm and Home Management Educators,1
BUICK,LACROSSE,2007,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Floor Layers, Except Carpet, Wood, and Hard Tiles",1
FORD,FOCUS,2010,10001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Financial Examiners,1
MAZDA,MAZDA3,2004,10001.0,1,1,40001 - 60000,M,Twenties,JAPAN,Glaziers,1
NISSAN,MAXIMA,2002,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,"Rock Splitters, Quarry",1
TOYOTA,CAMRY,2011,15001.0,1,1,40001 - 60000,F,Fifties,JAPAN,"Production, Planning, and Expediting Clerks",1
FORD,FUSION,2012,10001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Assemblers and Fabricators,1
FORD,FIESTA,2012,10001.0,1,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Sales and Related Workers, All Other",1
TOYOTA,CAMRY,2010,15001.0,0,1,20001 - 40000,M,Thirties,JAPAN,"Painting, Coating, and Decorating Workers",1
TOYOTA,COROLLA,2012,15001.0,1,1,20001 - 40000,M,Twenties,JAPAN,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",1
FORD,FUSION,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Grinding and Polishing Workers, Hand",1
LEXUS,ES 350,2010,25001.0,1,1,0 - 20000,F,Seventies,JAPAN,"Cooks, Short Order",1
TOYOTA,COROLLA,2011,10001.0,1,1,80001 - 100000,M,Forties,JAPAN,"Power Plant Operators, Distributors, and Dispatchers",1
TOYOTA,COROLLA,2009,10001.0,0,1,80001 - 100000,M,Twenties,JAPAN,Computer Systems Analysts,1
LEXUS,ES 350,2007,10001.0,1,1,200001+,F,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
TOYOTA,COROLLA,2004,10001.0,0,1,40001 - 60000,M,Forties,JAPAN,Transportation Security Screeners,1
TOYOTA,CAMRY,2009,15001.0,0,1,60001 - 80000,U,Twenties,JAPAN,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",1
TOYOTA,COROLLA,2011,10001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Choreographers,1
INFINITI,G37,2012,25001.0,0,1,40001 - 60000,U,Forties,JAPAN,"Model Makers and Patternmakers, Metal and Plastic",1
ACURA,TL,2010,25001.0,1,1,40001 - 60000,U,Twenties,JAPAN,"Directors, Religious Activities and Education",1
TOYOTA,CAMRY,2010,15001.0,0,1,80001 - 100000,M,UnderTwenty,JAPAN,Materials Scientists,1
INFINITI,M35,2007,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,Biochemists and Biophysicists,1
TOYOTA,COROLLA,2010,10001.0,0,1,0 - 20000,F,Twenties,JAPAN,Other Transportation Workers,1
LEXUS,GS 300,2006,15001.0,0,1,200001+,U,Twenties,JAPAN,General Internal Medicine Physicians,1
LEXUS,ES 350,2008,20001.0,0,1,40001 - 60000,U,Twenties,JAPAN,Supervisors of Personal Care and Service Workers,1
TOYOTA,CAMRY,2011,15001.0,0,1,20001 - 40000,F,Sixties,JAPAN,Adhesive Bonding Machine Operators and Tenders,1
TOYOTA,COROLLA,2010,10001.0,0,1,20001 - 40000,F,Fifties,JAPAN,"Farming, Fishing, and Forestry Occupations",1
LEXUS,IS 250,2012,30001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Cooling and Freezing Equipment Operators and Tenders,1
TOYOTA,COROLLA,2010,15001.0,0,1,40001 - 60000,M,Twenties,JAPAN,"Miscellaneous First-Line Supervisors, Protective Service Workers",1
LEXUS,ES 350,2007,20001.0,0,1,20001 - 40000,U,Forties,JAPAN,Miscellaneous Construction and Related Workers,1
TOYOTA,CAMRY,2011,15001.0,0,1,80001 - 100000,M,Thirties,JAPAN,Database Administrators and Architects,1
ACURA,TL,2006,15001.0,1,1,60001 - 80000,M,Thirties,JAPAN,Commercial and Industrial Designers,1
TOYOTA,COROLLA,2013,15001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Advertising Sales Agents,1
BUICK,VERANO,2012,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Materials Engineers,1
TOYOTA,CAMRY HYBRID,2007,15001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Conveyor Operators and Tenders,1
TOYOTA,CAMRY,2011,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Office Clerks, General",1
TOYOTA,COROLLA,2010,10001.0,1,1,40001 - 60000,F,Forties,JAPAN,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",1
SUBARU,IMPREZA,2003,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Preschool and Kindergarten Teachers,1
FORD,FOCUS,2012,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Laundry and Dry-Cleaning Workers,1
TOYOTA,CAMRY,2011,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Gambling Service Workers, All Other",1
MERCURY,MILAN,2008,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Entertainment Attendants and Related Workers, All Other",1
FORD,FUSION,2012,15001.0,1,1,0 - 20000,F,Forties,UNITED STATES,Personal Appearance Workers,1
TOYOTA,CAMRY HYBRID,2013,20001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Textile Bleaching and Dyeing Machine Operators and Tenders,1
FORD,FUSION,2011,15001.0,1,1,20001 - 40000,F,Seventies,UNITED STATES,"Helpers, Construction Trades, All Other",1
LEXUS,IS 250,2009,20001.0,0,1,80001 - 100000,U,Thirties,JAPAN,"Data Scientists and Mathematical Science Occupations, All Other",1
BUICK,LUCERNE,2007,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Library Technicians,1
INFINITI,G35,2007,20001.0,1,1,0 - 20000,M,Sixties,JAPAN,"Motor Vehicle Operators, All Other",1
MERCURY,SABLE,2008,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Model Makers, Wood",1
TOYOTA,CAMRY,2012,15001.0,1,1,80001 - 100000,M,Twenties,JAPAN,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",1
LEXUS,IS 250,2007,20001.0,1,1,80001 - 100000,M,Forties,JAPAN,Detectives and Criminal Investigators,1
TOYOTA,CAMRY,2007,15001.0,0,1,40001 - 60000,U,Thirties,JAPAN,Exercise Physiologists,1
TOYOTA,COROLLA,2009,10001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Fiberglass Laminators and Fabricators,1
LEXUS,GS 350,2010,30001.0,0,1,20001 - 40000,U,Twenties,JAPAN,Orderlies,1
TOYOTA,AVALON,2005,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",1
TOYOTA,CAMRY,2009,15001.0,1,1,60001 - 80000,M,Fifties,JAPAN,Gas Plant Operators,1
FORD,FIESTA,2011,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Nursing Assistants,1
FORD,FOCUS,2012,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Painters and Paperhangers,1
ACURA,TSX,2006,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Word Processors and Typists,1
TOYOTA,CAMRY,2008,10001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Dredge Operators,1
FORD,FOCUS,2006,5001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,1
FORD,FUSION HYBRID,2010,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",1
FORD,FUSION,2008,10001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"Installation, Maintenance, and Repair Occupations",1
ACURA,TL,2009,25001.0,0,1,80001 - 100000,M,Thirties,JAPAN,"Geography Teachers, Postsecondary",1
TOYOTA,COROLLA,2013,15001.0,1,1,20001 - 40000,U,Twenties,JAPAN,"Tailors, Dressmakers, and Sewers",1
FORD,FOCUS,2013,15001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",1
FORD,FIESTA,2011,10001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,Cooks,1
TOYOTA,CAMRY,2010,15001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Other Protective Service Workers,1
FORD,FOCUS,2008,10001.0,0,1,80001 - 100000,U,Forties,UNITED STATES,"Architecture Teachers, Postsecondary",1
BUICK,LACROSSE,2010,15001.0,1,1,20001 - 40000,U,Forties,UNITED STATES,"Grounds Maintenance Workers, All Other",1
TOYOTA,COROLLA,2006,10001.0,1,1,40001 - 60000,F,Forties,JAPAN,Solar Photovoltaic Installers,1
TOYOTA,COROLLA,2008,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Hairdressers, Hairstylists, and Cosmetologists",1
MERCURY,MILAN,2010,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1
ACURA,RL,2007,10001.0,0,1,80001 - 100000,U,HundredPlus,JAPAN,"Education Administrators, All Other",1
BUICK,LACROSSE,2005,10001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Semiconductor Processing Technicians,1
FORD,FIESTA,2012,10001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,"Office Clerks, General",1
TOYOTA,COROLLA,2011,10001.0,0,1,20001 - 40000,U,Thirties,JAPAN,"Helpers, Construction Trades, All Other",1
