,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
201,FORD,F150,2010,20001.0,0,0,60001 - 80000,M,Thirties,UNITED STATES,"Agents and Business Managers of Artists, Performers, and Athletes",2
205,FORD,F150,2012,25001.0,0,0,80001 - 100000,M,Forties,UNITED STATES,"Architects, Except Landscape and Naval",2
206,CHEVROLET,SILVERADO 2500,2012,35001.0,1,0,?,M,Forties,UNITED STATES,Family Medicine Physicians,2
209,FORD,RANGER,2011,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,"Family and Consumer Sciences Teachers, Postsecondary",2
212,CHEVROLET,SILVERADO 1500,2007,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Brickmasons and Blockmasons,2
213,CHEVROLET,SILVERADO 2500,2007,25001.0,1,0,140001 - 160000,M,Sixties,UNITED STATES,Computer and Information Systems Managers,2
214,FORD,F150,2011,20001.0,1,0,?,M,Sixties,UNITED STATES,"Butchers and Other Meat, Poultry, and Fish Processing Workers",2
222,FORD,F150,2013,25001.0,1,0,?,M,Sixties,UNITED STATES,Sewing Machine Operators,2
226,FORD,F150,2011,30001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Human Resources Managers,2
236,GMC,SIERRA 1500,2012,25001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Customer Service Representatives,2
239,FORD,F250,2010,35001.0,1,1,200001+,M,Thirties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
262,CHEVROLET,SILVERADO 1500,2011,20001.0,0,0,?,M,Fifties,UNITED STATES,"Computer, Automated Teller, and Office Machine Repairers",2
270,FORD,F250,2012,45001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,Dentists,2
271,FORD,F150,2010,15001.0,0,0,?,M,Thirties,UNITED STATES,Editors,2
281,GMC,SIERRA 1500,2008,25001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Computer Hardware Engineers,2
284,FORD,F150,2010,20001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",2
288,GMC,SIERRA 1500,2011,25001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,Nurse Anesthetists,2
292,CHEVROLET,SILVERADO 1500,2010,20001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2
295,TOYOTA,TUNDRA,2014,40001.0,1,0,?,M,Forties,JAPAN,Automotive Service Technicians and Mechanics,2
298,FORD,F150,2011,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Industrial Machinery Mechanics,2
300,FORD,F150,2013,25001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Line Installers and Repairers,2
307,FORD,F150,2012,30001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Environmental Engineers,2
312,GMC,SIERRA 3500,2011,40001.0,0,1,60001 - 80000,M,Sixties,UNITED STATES,Urban and Regional Planners,2
315,FORD,F150,2010,25001.0,1,0,40001 - 60000,M,Forties,UNITED STATES,Aircraft Cargo Handling Supervisors,2
317,CHEVROLET,SILVERADO 1500,2012,25001.0,1,0,80001 - 100000,M,Twenties,UNITED STATES,"Education Administrators, All Other",2
318,FORD,F150,2011,15001.0,0,0,?,M,Forties,UNITED STATES,"Electronics Engineers, Except Computer",2
322,FORD,F150,2008,25001.0,1,1,200001+,M,Forties,UNITED STATES,Family Medicine Physicians,2
333,CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Crane and Tower Operators,2
336,FORD,F150,2011,35001.0,1,0,80001 - 100000,M,Forties,UNITED STATES,Bioengineers and Biomedical Engineers,2
345,FORD,F150,2013,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Structural Metal Fabricators and Fitters,2
346,CHEVROLET,AVALANCHE 1500,2010,30001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Licensed Practical and Licensed Vocational Nurses,2
347,CHEVROLET,SILVERADO 1500,2013,30001.0,1,0,80001 - 100000,M,Twenties,UNITED STATES,Electrical Engineers,2
350,FORD,F150,2010,30001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Bailiffs,2
351,FORD,F150,2011,20001.0,0,0,?,M,Fifties,UNITED STATES,Counter and Rental Clerks and Parts Salespersons,2
357,FORD,F150,2012,25001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Hoist and Winch Operators,2
362,FORD,F150,2011,30001.0,0,1,180001 - 200000,M,Twenties,UNITED STATES,Chief Executives,2
372,CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Cutting and Slicing Machine Setters, Operators, and Tenders",2
378,FORD,RANGER,2010,15001.0,0,0,?,M,Seventies,UNITED STATES,Retail Salespersons,2
386,CHEVROLET,AVALANCHE 1500,2011,30001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Prepress Technicians and Workers,2
387,CHEVROLET,COLORADO,2012,20001.0,1,0,?,M,Twenties,UNITED STATES,Transportation Security Screeners,2
392,FORD,F150,2012,30001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Highway Maintenance Workers,2
401,FORD,F250,2008,25001.0,1,0,?,M,Fifties,UNITED STATES,"Pediatricians, General",2
403,FORD,F150,2013,35001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Firefighting and Prevention Workers,2
406,FORD,F150,2009,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Foreign Language and Literature Teachers, Postsecondary",2
415,FORD,F150,2011,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Film and Video Editors,2
417,FORD,F150,2012,35001.0,1,0,0 - 20000,M,Forties,UNITED STATES,Miscellaneous Food Preparation and Serving Related Workers,2
421,CHEVROLET,SILVERADO 1500,2013,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Therapists,2
424,FORD,F150,2007,20001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Rail Transportation Workers,2
428,FORD,F150,2011,20001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Boilermakers,2
431,GMC,SIERRA 1500,2011,25001.0,1,1,20001 - 40000,M,Seventies,UNITED STATES,Textile Bleaching and Dyeing Machine Operators and Tenders,2
437,CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Supervisors of Personal Care and Service Workers,2
440,FORD,F150,2010,20001.0,1,1,60001 - 80000,M,Sixties,UNITED STATES,Police Officers,2
443,FORD,F250,2008,30001.0,1,0,?,M,Forties,UNITED STATES,Water and Wastewater Treatment Plant and System Operators,2
444,GMC,SIERRA 1500,2011,15001.0,0,0,120001 - 140000,M,Forties,UNITED STATES,Operations Specialties Managers,2
452,FORD,F150,2012,20001.0,0,0,?,U,Unknown,UNITED STATES,Petroleum Engineers,2
455,FORD,F250,2011,35001.0,0,0,?,M,Sixties,UNITED STATES,Healthcare Diagnosing or Treating Practitioners,2
459,GMC,SIERRA 1500,2012,15001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Industrial Production Managers,2
466,CHEVROLET,SILVERADO 2500,2010,30001.0,1,1,200001+,M,Twenties,UNITED STATES,Family Medicine Physicians,2
475,FORD,F150,2012,40001.0,0,0,?,M,Forties,UNITED STATES,Industrial-Organizational Psychologists,2
476,FORD,F150,2010,30001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Advertising and Promotions Managers,2
482,FORD,F150,2009,25001.0,0,0,?,M,Forties,UNITED STATES,Compensation and Benefits Managers,2
486,FORD,F150,2013,25001.0,1,0,?,M,Forties,UNITED STATES,File Clerks,2
487,CHEVROLET,SILVERADO 1500,2011,25001.0,0,1,120001 - 140000,M,Twenties,UNITED STATES,Pharmacists,2
488,CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Legal Occupations,2
493,CHEVROLET,COLORADO,2012,10001.0,1,0,?,M,Forties,UNITED STATES,"Bailiffs, Correctional Officers, and Jailers",2
498,CHEVROLET,SILVERADO HYBRID,2009,25001.0,1,1,140001 - 160000,M,Forties,UNITED STATES,"Dentists, General",2
500,FORD,F350,2012,30001.0,1,0,?,M,Fifties,UNITED STATES,Insurance Sales Agents,2
502,CHEVROLET,SILVERADO 1500,2011,15001.0,0,0,60001 - 80000,M,Thirties,UNITED STATES,Accountants and Auditors,2
508,GMC,SIERRA 1500,2011,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Food Service Managers,2
513,GMC,SIERRA 2500,2009,20001.0,1,0,100001 - 120000,M,Fifties,UNITED STATES,Human Resources Managers,2
518,FORD,F150,2011,25001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Accountants and Auditors,2
522,FORD,F150,2013,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Public Safety Telecommunicators,2
526,CHEVROLET,SILVERADO 1500,2013,25001.0,0,1,?,M,Twenties,UNITED STATES,Surveyors,2
530,FORD,F150,2010,25001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Optometrists,2
531,CHEVROLET,SILVERADO 1500,2012,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Conservation Scientists,2
533,FORD,F150,2010,25001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,"Physical Sciences Teachers, Postsecondary",2
540,CHEVROLET,SILVERADO 1500,2011,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"English Language and Literature Teachers, Postsecondary",2
541,FORD,F150,2011,40001.0,0,1,200001+,M,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
546,FORD,F150,2012,25001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Environmental Scientists and Specialists, Including Health",2
556,FORD,F150,2012,20001.0,0,1,?,M,Seventies,UNITED STATES,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",2
558,FORD,F150,2011,30001.0,1,0,80001 - 100000,M,Fifties,UNITED STATES,Atmospheric and Space Scientists,2
567,CHEVROLET,SILVERADO 1500,2011,25001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Manicurists and Pedicurists,2
571,CHEVROLET,SILVERADO 1500,2012,30001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Public Relations and Fundraising Managers,2
572,FORD,F150,2011,25001.0,1,0,0 - 20000,U,Forties,UNITED STATES,Shoe Machine Operators and Tenders,2
573,GMC,SIERRA 1500,2012,25001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Religious Workers,2
576,FORD,F150,2010,25001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Aircraft Mechanics and Service Technicians,2
585,FORD,F250,2012,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Health Technologists and Technicians,2
587,CHEVROLET,SILVERADO 1500,2012,20001.0,1,0,?,M,Fifties,UNITED STATES,Broadcast Announcers and Radio Disc Jockeys,2
588,FORD,F150,2012,15001.0,0,0,?,M,Forties,UNITED STATES,Sailors and Marine Oilers,2
589,CHEVROLET,SILVERADO 1500,2011,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Computer User Support Specialists,2
592,FORD,F150,2013,40001.0,1,1,60001 - 80000,M,Sixties,UNITED STATES,"Special Education Teachers, Middle School",2
593,GMC,SIERRA 1500,2009,20001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Sales Engineers,2
595,FORD,F150,2007,25001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Locomotive Engineers and Operators,2
607,CHEVROLET,SILVERADO 1500,2012,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Underground Mining Machine Operators and Extraction Workers, All Other",2
618,FORD,F150,2010,35001.0,0,1,40001 - 60000,M,UnderTwenty,UNITED STATES,Licensed Practical and Licensed Vocational Nurses,2
620,FORD,F150,2009,25001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Passenger Attendants,2
628,FORD,F150,2010,30001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Marine Engineers and Naval Architects,2
630,FORD,F150,2012,25001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,Postal Service Workers,2
635,FORD,F150,2011,30001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Information Security Analysts,2
636,CHEVROLET,SILVERADO 2500,2011,40001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Orthotists and Prosthetists,2
641,FORD,F350,2009,30001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Helpers--Extraction Workers,2
647,CHEVROLET,SILVERADO 1500,2013,25001.0,1,0,?,M,Forties,UNITED STATES,Proofreaders and Copy Markers,2
651,CHEVROLET,AVALANCHE 1500,2013,35001.0,0,1,200001+,M,Thirties,UNITED STATES,Family Medicine Physicians,2
654,GMC,SIERRA 1500,2012,35001.0,1,0,40001 - 60000,M,Forties,UNITED STATES,"Dispatchers, Except Police, Fire, and Ambulance",2
664,CHEVROLET,SILVERADO 1500,2009,20001.0,0,0,60001 - 80000,M,Forties,UNITED STATES,Locomotive Engineers and Operators,2
665,CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Career/Technical Education Teachers, Postsecondary",2
669,FORD,F250,2009,30001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,Food Preparation Workers,2
671,FORD,F150,2012,50001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,"Dentists, All Other Specialists",2
675,FORD,F250,2010,30001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Legal Occupations,2
679,CHEVROLET,SILVERADO 1500,2010,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Service Unit Operators, Oil and Gas",2
684,CHEVROLET,SILVERADO 1500,2011,20001.0,0,0,?,M,Thirties,UNITED STATES,Court Reporters and Simultaneous Captioners,2
694,FORD,F150,2010,20001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Lawyers,2
696,CHEVROLET,SILVERADO 1500,2012,20001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Civil Engineers,2
699,FORD,F150,2011,20001.0,1,0,0 - 20000,M,Forties,UNITED STATES,"Fine Artists, Including Painters, Sculptors, and Illustrators",2
700,CHEVROLET,SILVERADO 1500,2009,25001.0,1,0,?,M,Sixties,UNITED STATES,Airfield Operations Specialists,2
702,GMC,SIERRA 1500,2011,25001.0,0,1,140001 - 160000,M,Unknown,UNITED STATES,Architectural and Engineering Managers,2
703,FORD,F250,2012,40001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Radiation Therapists,2
706,FORD,F250,2007,35001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",2
709,FORD,F150,2012,25001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,First-Line Supervisors of Firefighting and Prevention Workers,2
713,GMC,SIERRA 2500,2012,45001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Cabinetmakers and Bench Carpenters,2
715,CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Paperhangers,2
733,FORD,F150,2010,20001.0,0,0,?,M,Sixties,UNITED STATES,Optometrists,2
744,FORD,RANGER,2010,10001.0,1,0,?,M,Sixties,UNITED STATES,Legal Occupations,2
747,GMC,SIERRA 1500,2010,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Education and Library Science Teachers, Postsecondary",2
753,FORD,F150,2012,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Social Workers,2
757,FORD,F150,2012,30001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Social and Community Service Managers,2
766,GMC,SIERRA 1500,2013,35001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Farmers, Ranchers, and Other Agricultural Managers",2
773,FORD,F150,2010,25001.0,1,0,0 - 20000,M,Thirties,UNITED STATES,"Teaching Assistants, Postsecondary",2
775,FORD,F350,2008,25001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Dietitians and Nutritionists,2
781,CHEVROLET,SILVERADO 1500,2010,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Credit Counselors,2
783,CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Executive Secretaries and Executive Administrative Assistants,2
785,FORD,F150,2011,35001.0,1,1,200001+,M,Forties,UNITED STATES,Family Medicine Physicians,2
788,CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Career/Technical Education Teachers, Postsecondary",2
789,FORD,F150,2010,30001.0,1,0,?,F,Forties,UNITED STATES,"Computer Occupations, All Other",2
790,FORD,F150,2011,25001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Chemical Engineers,2
795,FORD,F150,2009,20001.0,1,0,?,U,Twenties,UNITED STATES,Mechanical Drafters,2
796,CHEVROLET,SILVERADO 1500,2013,25001.0,1,1,80001 - 100000,U,Fifties,UNITED STATES,"Power Plant Operators, Distributors, and Dispatchers",2
800,FORD,F150,2008,25001.0,1,1,80001 - 100000,U,Twenties,UNITED STATES,Computer and Information Analysts,2
803,FORD,F150,2010,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Librarians and Media Collections Specialists,2
806,GMC,SIERRA 1500,2011,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Bus Drivers, Transit and Intercity",2
809,FORD,F150,2009,15001.0,0,0,?,M,Forties,UNITED STATES,Bridge and Lock Tenders,2
814,FORD,F150,2010,40001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Cartographers and Photogrammetrists,2
828,FORD,F150,2010,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Surveyors, Cartographers, and Photogrammetrists",2
833,CHEVROLET,SILVERADO 3500,2008,35001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Subway and Streetcar Operators,2
835,FORD,F250,2008,25001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Speech-Language Pathologists,2
853,CHEVROLET,SILVERADO 2500,2008,30001.0,0,1,100001 - 120000,M,Sixties,UNITED STATES,Nurse Practitioners,2
854,CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2
858,CHEVROLET,SILVERADO 1500,2013,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Mental Health and Substance Abuse Social Workers,2
859,FORD,F150,2013,20001.0,0,1,40001 - 60000,M,Seventies,UNITED STATES,Private Detectives and Investigators,2
862,CHEVROLET,SILVERADO 1500,2010,20001.0,0,0,?,M,Forties,UNITED STATES,Animal Breeders,2
874,FORD,F150,2013,25001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Structural Iron and Steel Workers,2
878,FORD,F150,2010,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Web Developers and Digital Interface Designers,2
884,FORD,F150,2011,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Locomotive Engineers and Operators,2
889,FORD,F150,2011,30001.0,0,0,?,M,Forties,UNITED STATES,Atmospheric and Space Scientists,2
890,FORD,F350,2013,50001.0,1,1,200001+,M,Forties,UNITED STATES,Family Medicine Physicians,2
895,GMC,SIERRA 1500,2010,30001.0,0,1,200001+,M,Seventies,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
899,CHEVROLET,SILVERADO 1500,2012,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Real Estate Sales Agents,2
901,GMC,SIERRA 2500,2007,25001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Management Occupations,2
903,FORD,F150,2010,30001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Counter and Rental Clerks and Parts Salespersons,2
904,FORD,F350,2011,40001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Accountants and Auditors,2
908,FORD,F250,2011,25001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,"Medical Scientists, Except Epidemiologists",2
909,FORD,F250,2008,30001.0,0,0,?,M,Sixties,UNITED STATES,Computer and Information Systems Managers,2
912,CHEVROLET,SILVERADO 1500,2013,25001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,Furniture Finishers,2
915,FORD,F150,2010,30001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Sales Representatives, Wholesale and Manufacturing",2
916,CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Supervisors of Transportation and Material Moving Workers,2
917,FORD,F150,2011,20001.0,1,1,60001 - 80000,U,Thirties,UNITED STATES,Dental Hygienists,2
923,FORD,RANGER,2010,15001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Air Traffic Controllers,2
929,FORD,F150,2012,35001.0,1,1,200001+,M,Forties,UNITED STATES,General Internal Medicine Physicians,2
933,FORD,F150,2011,30001.0,1,0,60001 - 80000,M,Twenties,UNITED STATES,Credit Analysts,2
