purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
MINI,COOPER,2012,20001.0,0,1,60001 - 80000,F,Forties,UNITED KINGDOM,"Compensation, Benefits, and Job Analysis Specialists",2
FIAT,500,2013,10001.0,0,0,?,F,Forties,ITALY,Pharmacists,2
MINI,COOPER,2009,15001.0,1,1,40001 - 60000,F,Fifties,UNITED KINGDOM,Structural Metal Fabricators and Fitters,2
MINI,COOPER,2011,20001.0,0,1,0 - 20000,M,Sixties,UNITED KINGDOM,"Motor Vehicle Operators, All Other",2
MINI,COOPER,2008,15001.0,0,1,20001 - 40000,F,Twenties,UNITED KINGDOM,"School Bus Monitors and Protective Service Workers, All Other",2
KIA,SOUL,2011,10001.0,0,1,20001 - 40000,F,Thirties,SOUTH KOREA,Helpers--Extraction Workers,2
KIA,SOUL,2011,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,Forest and Conservation Workers,2
KIA,SOUL,2010,15001.0,0,1,0 - 20000,F,Forties,SOUTH KOREA,Bartenders,2
MINI,COOPER,2008,15001.0,1,1,40001 - 60000,F,Forties,UNITED KINGDOM,Food Service Managers,2
KIA,SOUL,2011,10001.0,1,1,20001 - 40000,F,Thirties,SOUTH KOREA,Grounds Maintenance Workers,2
MINI,COOPER,2011,20001.0,1,1,120001 - 140000,M,Thirties,UNITED KINGDOM,Sales Managers,2
KIA,SOUL,2012,15001.0,1,1,20001 - 40000,F,Twenties,SOUTH KOREA,Animal Trainers,2
MINI,COOPER,2010,15001.0,1,1,60001 - 80000,F,Forties,UNITED KINGDOM,Postsecondary Teachers,2
FIAT,500,2012,10001.0,0,0,60001 - 80000,F,Thirties,ITALY,"Sales Representatives, Wholesale and Manufacturing",2
KIA,SOUL,2012,10001.0,0,1,40001 - 60000,F,Thirties,SOUTH KOREA,Payroll and Timekeeping Clerks,2
FIAT,500,2012,15001.0,0,0,?,F,UnderTwenty,ITALY,Computer and Information Systems Managers,2
FIAT,500,2012,15001.0,1,0,?,F,Twenties,ITALY,"Switchboard Operators, Including Answering Service",2
KIA,SOUL,2012,15001.0,1,1,80001 - 100000,M,Fifties,SOUTH KOREA,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2
FIAT,500,2012,15001.0,0,1,40001 - 60000,F,Thirties,ITALY,Procurement Clerks,2
MINI,COOPER,2011,15001.0,1,1,40001 - 60000,M,Twenties,UNITED KINGDOM,Miscellaneous Legal Support Workers,2
KIA,RIO5,2010,5001.0,0,1,40001 - 60000,M,Forties,SOUTH KOREA,Millwrights,2
MINI,COOPER,2009,15001.0,0,1,60001 - 80000,M,Sixties,UNITED KINGDOM,Aircraft Mechanics and Service Technicians,2
KIA,SPECTRA,2009,10001.0,0,1,20001 - 40000,F,Thirties,SOUTH KOREA,Order Clerks,2
KIA,SOUL,2011,10001.0,1,1,20001 - 40000,M,Forties,SOUTH KOREA,"Paper Goods Machine Setters, Operators, and Tenders",2
KIA,SOUL,2013,15001.0,1,1,80001 - 100000,F,Fifties,SOUTH KOREA,"Industrial Engineers, Including Health and Safety",2
MINI,COOPER,2008,15001.0,0,1,60001 - 80000,M,Forties,UNITED KINGDOM,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2
MINI,COOPER,2011,15001.0,1,1,40001 - 60000,F,Fifties,UNITED KINGDOM,Postal Service Mail Carriers,2
MINI,COOPER,2010,15001.0,0,1,20001 - 40000,M,Forties,UNITED KINGDOM,Other Protective Service Workers,2
MINI,COOPER,2010,15001.0,0,1,40001 - 60000,M,Twenties,UNITED KINGDOM,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2
MINI,COOPER,2009,20001.0,0,1,0 - 20000,M,Sixties,UNITED KINGDOM,"Food Servers, Nonrestaurant",2
KIA,SOUL,2010,10001.0,0,1,80001 - 100000,U,Thirties,SOUTH KOREA,"Business Teachers, Postsecondary",2
FIAT,500,2013,15001.0,0,0,?,F,Fifties,ITALY,"Media and Communication Workers, All Other",2
KIA,SOUL,2012,10001.0,1,1,20001 - 40000,F,Thirties,SOUTH KOREA,Telephone Operators,2
FIAT,500,2012,10001.0,1,1,20001 - 40000,F,Twenties,ITALY,Coaches and Scouts,2
MINI,COOPER,2009,10001.0,0,1,20001 - 40000,M,Thirties,UNITED KINGDOM,Building Cleaning Workers,2
MINI,COOPER,2012,20001.0,1,1,40001 - 60000,F,Thirties,UNITED KINGDOM,"Industrial Machinery Installation, Repair, and Maintenance Workers",2
MINI,COOPER,2009,15001.0,1,1,20001 - 40000,F,Twenties,UNITED KINGDOM,"Cooks, Private Household",2
MINI,COOPER,2011,20001.0,1,1,20001 - 40000,U,Fifties,UNITED KINGDOM,All Occupations,2
MINI,COOPER,2008,10001.0,0,1,0 - 20000,M,Forties,UNITED KINGDOM,Animal Trainers,2
MINI,COOPER,2007,15001.0,1,1,40001 - 60000,M,Forties,UNITED KINGDOM,Other Healthcare Practitioners and Technical Occupations,2
KIA,SOUL,2011,10001.0,0,1,0 - 20000,F,Forties,SOUTH KOREA,Animal Care and Service Workers,2
FIAT,500,2012,10001.0,1,1,60001 - 80000,F,Thirties,ITALY,"Arbitrators, Mediators, and Conciliators",2
KIA,SOUL,2012,15001.0,0,1,0 - 20000,F,Forties,SOUTH KOREA,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2
FIAT,500,2012,10001.0,0,1,20001 - 40000,F,Twenties,ITALY,Pest Control Workers,2
MINI,COOPER,2010,15001.0,0,1,60001 - 80000,F,Sixties,UNITED KINGDOM,Secondary School Teachers,2
KIA,SOUL,2011,15001.0,1,1,20001 - 40000,F,Fifties,SOUTH KOREA,"Baggage Porters, Bellhops, and Concierges",2
KIA,SOUL,2013,10001.0,1,1,20001 - 40000,F,Sixties,SOUTH KOREA,"Food Preparation and Serving Related Workers, All Other",2
KIA,SOUL,2011,10001.0,1,1,0 - 20000,F,Sixties,SOUTH KOREA,Barbers,2
KIA,SOUL,2011,10001.0,0,1,20001 - 40000,F,Fifties,SOUTH KOREA,"Textile Cutting Machine Setters, Operators, and Tenders",2
FIAT,500,2012,10001.0,1,1,60001 - 80000,F,Fifties,ITALY,Chiropractors,2
KIA,SOUL,2011,10001.0,0,1,20001 - 40000,F,Twenties,SOUTH KOREA,Tellers,2
KIA,SOUL,2013,15001.0,0,1,20001 - 40000,M,Forties,SOUTH KOREA,Animal Trainers,2
MINI,COOPER,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED KINGDOM,Dining Room and Cafeteria Attendants and Bartender Helpers,2
KIA,SPECTRA,2009,10001.0,1,1,20001 - 40000,F,Thirties,SOUTH KOREA,"Models, Demonstrators, and Product Promoters",2
FIAT,500,2012,10001.0,0,1,80001 - 100000,M,Thirties,ITALY,"Geoscientists, Except Hydrologists and Geographers",2
MINI,COOPER,2009,15001.0,0,1,40001 - 60000,F,Twenties,UNITED KINGDOM,"Directors, Religious Activities and Education",2
MINI,COOPER,2010,15001.0,1,1,40001 - 60000,U,Twenties,UNITED KINGDOM,Transportation Security Screeners,2
KIA,SOUL,2012,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,Cleaners of Vehicles and Equipment,2
FIAT,500,2012,15001.0,1,1,100001 - 120000,F,Forties,ITALY,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",2
KIA,SOUL,2011,10001.0,0,1,40001 - 60000,U,Twenties,SOUTH KOREA,Carpenters,2
KIA,SOUL,2010,10001.0,1,1,40001 - 60000,F,Thirties,SOUTH KOREA,Logging Workers,2
KIA,SOUL,2011,15001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,"Office and Administrative Support Workers, All Other",2
KIA,SPECTRA,2008,10001.0,0,1,80001 - 100000,M,Forties,SOUTH KOREA,Computer and Information Analysts,2
FIAT,500,2012,15001.0,1,1,0 - 20000,M,Sixties,ITALY,Animal Caretakers,2
MINI,COOPER,2008,15001.0,1,1,40001 - 60000,U,Thirties,UNITED KINGDOM,"Metal Furnace Operators, Tenders, Pourers, and Casters",2
MINI,COOPER,2009,15001.0,1,1,40001 - 60000,U,Thirties,UNITED KINGDOM,Operating Engineers and Other Construction Equipment Operators,2
MINI,COOPER,2011,15001.0,0,1,60001 - 80000,M,Twenties,UNITED KINGDOM,Credit Analysts,2
FIAT,500,2012,10001.0,0,0,0 - 20000,M,Twenties,ITALY,Waiters and Waitresses,2
MINI,COOPER,2010,15001.0,0,1,20001 - 40000,F,Twenties,UNITED KINGDOM,Skincare Specialists,2
FIAT,500,2012,10001.0,0,1,20001 - 40000,F,Fifties,ITALY,"Interviewers, Except Eligibility and Loan",2
KIA,SPECTRA,2007,5001.0,0,1,0 - 20000,M,Twenties,SOUTH KOREA,Gambling Services Workers,2
KIA,SOUL,2012,10001.0,0,1,200001+,F,Sixties,SOUTH KOREA,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
KIA,SOUL,2012,10001.0,1,1,20001 - 40000,F,Fifties,SOUTH KOREA,Bicycle Repairers,2
MINI,COOPER,2007,15001.0,0,1,60001 - 80000,F,Fifties,UNITED KINGDOM,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",2
MINI,COOPER,2010,15001.0,0,1,80001 - 100000,U,Thirties,UNITED KINGDOM,Computer Systems Analysts,2
MINI,COOPER,2009,15001.0,1,1,80001 - 100000,F,Forties,UNITED KINGDOM,Power Distributors and Dispatchers,2
MINI,COOPER,2013,25001.0,1,1,0 - 20000,M,Forties,UNITED KINGDOM,Coaches and Scouts,2
KIA,SOUL,2011,10001.0,1,1,40001 - 60000,M,Twenties,SOUTH KOREA,Machinists,2
MINI,COOPER,2010,15001.0,1,1,60001 - 80000,M,Fifties,UNITED KINGDOM,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2
MINI,COOPER,2008,15001.0,0,1,?,F,Forties,UNITED KINGDOM,Other Educational Instruction and Library Occupations,2
FIAT,500,2012,15001.0,0,1,20001 - 40000,M,Twenties,ITALY,Tour and Travel Guides,2
KIA,SOUL,2011,10001.0,0,1,40001 - 60000,M,Forties,SOUTH KOREA,Athletes and Sports Competitors,2
FIAT,500,2013,10001.0,1,1,40001 - 60000,F,Twenties,ITALY,Dredge Operators,2
KIA,SOUL,2010,10001.0,0,1,20001 - 40000,F,Thirties,SOUTH KOREA,Correspondence Clerks,2
KIA,SOUL,2012,15001.0,1,1,60001 - 80000,M,Forties,SOUTH KOREA,Executive Secretaries and Executive Administrative Assistants,2
MINI,COOPER,2009,20001.0,0,1,120001 - 140000,M,HundredPlus,UNITED KINGDOM,Financial Managers,2
KIA,SOUL,2013,10001.0,0,1,40001 - 60000,F,Fifties,SOUTH KOREA,Hoist and Winch Operators,2
MINI,COOPER,2010,15001.0,0,1,20001 - 40000,M,Fifties,UNITED KINGDOM,Other Production Occupations,2
MINI,COOPER,2009,10001.0,1,1,80001 - 100000,M,Forties,UNITED KINGDOM,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2
KIA,SOUL,2013,15001.0,0,1,20001 - 40000,F,Thirties,SOUTH KOREA,"Agricultural Workers, All Other",2
MINI,COOPER,2009,15001.0,0,1,20001 - 40000,F,Fifties,UNITED KINGDOM,Maids and Housekeeping Cleaners,2
MINI,COOPER,2012,20001.0,0,1,80001 - 100000,M,Twenties,UNITED KINGDOM,Medical Scientists,2
MINI,COOPER,2011,15001.0,1,1,40001 - 60000,U,Forties,UNITED KINGDOM,Carpet Installers,2
FIAT,500,2012,10001.0,1,0,?,M,Fifties,ITALY,Fence Erectors,2
KIA,SOUL,2010,15001.0,1,1,0 - 20000,F,Seventies,SOUTH KOREA,Other Teachers and Instructors,2
KIA,SOUL,2010,10001.0,0,1,40001 - 60000,M,Fifties,SOUTH KOREA,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2
FIAT,500,2012,10001.0,1,1,20001 - 40000,F,Thirties,ITALY,Animal Control Workers,2
KIA,SPECTRA,2007,10001.0,0,1,0 - 20000,F,Twenties,SOUTH KOREA,Sales and Related Occupations,2
KIA,SOUL,2012,15001.0,0,1,40001 - 60000,M,Twenties,SOUTH KOREA,Watch and Clock Repairers,2
MINI,COOPER,2012,20001.0,1,1,80001 - 100000,M,Fifties,UNITED KINGDOM,"Health Teachers, Postsecondary",2
KIA,SOUL,2011,15001.0,1,1,60001 - 80000,M,Thirties,SOUTH KOREA,"Secondary School Teachers, Except Special and Career/Technical Education",2
FIAT,500,2012,10001.0,0,1,40001 - 60000,F,Thirties,ITALY,Motorboat Operators,2
FIAT,500,2012,15001.0,0,1,0 - 20000,F,Fifties,ITALY,Skincare Specialists,2
MINI,COOPER,2011,20001.0,1,1,40001 - 60000,F,Forties,UNITED KINGDOM,Computer Support Specialists,2
MINI,COOPER,2010,15001.0,1,1,140001 - 160000,F,Forties,UNITED KINGDOM,"Dentists, General",2
KIA,SOUL,2011,15001.0,0,1,40001 - 60000,F,Sixties,SOUTH KOREA,Commercial Divers,2
MINI,COOPER,2007,15001.0,1,1,40001 - 60000,F,Thirties,UNITED KINGDOM,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",2
KIA,SOUL,2011,10001.0,0,1,40001 - 60000,F,Thirties,SOUTH KOREA,"Rotary Drill Operators, Oil and Gas",2
MINI,COOPER,2009,20001.0,1,1,0 - 20000,U,Sixties,UNITED KINGDOM,Dishwashers,2
MINI,COOPER,2010,15001.0,1,1,0 - 20000,F,Twenties,UNITED KINGDOM,"Food Servers, Nonrestaurant",2
FIAT,500,2012,10001.0,0,1,100001 - 120000,F,Twenties,ITALY,Software Developers and Software Quality Assurance Analysts and Testers,2
KIA,SOUL,2011,10001.0,1,1,20001 - 40000,F,Fifties,SOUTH KOREA,"Building Cleaning Workers, All Other",2
MINI,COOPER,2008,15001.0,1,1,80001 - 100000,M,Twenties,UNITED KINGDOM,Database Administrators and Architects,2
MINI,COOPER,2011,20001.0,0,1,40001 - 60000,F,UnderTwenty,UNITED KINGDOM,Interpreters and Translators,2
KIA,SOUL,2011,10001.0,0,1,40001 - 60000,M,Sixties,SOUTH KOREA,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2
MINI,COOPER,2008,10001.0,1,1,40001 - 60000,M,Forties,UNITED KINGDOM,Insulation Workers,2
KIA,SOUL,2011,10001.0,0,1,40001 - 60000,F,Twenties,SOUTH KOREA,Precision Instrument and Equipment Repairers,2
KIA,SOUL,2010,10001.0,1,1,40001 - 60000,F,Twenties,SOUTH KOREA,Animal Breeders,2
KIA,SOUL,2011,10001.0,1,1,60001 - 80000,F,Thirties,SOUTH KOREA,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2
KIA,SPECTRA5,2007,10001.0,0,1,60001 - 80000,F,Forties,SOUTH KOREA,Training and Development Specialists,2
FIAT,500,2012,15001.0,1,1,120001 - 140000,M,Thirties,ITALY,Natural Sciences Managers,2
KIA,SOUL,2012,15001.0,1,1,40001 - 60000,F,Thirties,SOUTH KOREA,Bus and Truck Mechanics and Diesel Engine Specialists,2
MINI,COOPER,2008,15001.0,1,1,60001 - 80000,M,Fifties,UNITED KINGDOM,Police and Sheriff's Patrol Officers,2
KIA,SPECTRA,2008,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,"Hotel, Motel, and Resort Desk Clerks",2
MINI,COOPER,2012,15001.0,1,1,80001 - 100000,F,Forties,UNITED KINGDOM,"Mining and Geological Engineers, Including Mining Safety Engineers",2
MINI,COOPER,2009,15001.0,0,1,40001 - 60000,M,Thirties,UNITED KINGDOM,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",2
MINI,COOPER,2010,20001.0,1,1,20001 - 40000,F,Twenties,UNITED KINGDOM,"Helpers, Construction Trades",2
FIAT,500,2012,10001.0,1,0,0 - 20000,F,Twenties,ITALY,Motion Picture Projectionists,2
MINI,COOPER,2009,15001.0,1,1,20001 - 40000,F,Thirties,UNITED KINGDOM,"Switchboard Operators, Including Answering Service",2
KIA,SOUL,2011,10001.0,0,1,0 - 20000,F,Twenties,SOUTH KOREA,Pharmacy Aides,2
FIAT,500,2012,15001.0,1,1,100001 - 120000,F,Fifties,ITALY,Medical and Health Services Managers,2
FIAT,500,2012,10001.0,1,1,80001 - 100000,M,Forties,ITALY,"Education Administrators, All Other",2
MINI,COOPER,2010,15001.0,1,1,40001 - 60000,U,Thirties,UNITED KINGDOM,Interior Designers,2
KIA,SOUL,2010,10001.0,1,1,20001 - 40000,F,Fifties,SOUTH KOREA,"Paper Goods Machine Setters, Operators, and Tenders",2
KIA,SOUL,2011,10001.0,1,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Ushers, Lobby Attendants, and Ticket Takers",2
KIA,SOUL,2011,15001.0,0,1,80001 - 100000,F,Forties,SOUTH KOREA,Power Plant Operators,2
MINI,COOPER,2011,25001.0,1,1,20001 - 40000,F,Forties,UNITED KINGDOM,Floor Sanders and Finishers,2
MINI,COOPER,2009,15001.0,1,1,20001 - 40000,F,Forties,UNITED KINGDOM,Customer Service Representatives,2
KIA,SPECTRA,2008,5001.0,0,1,40001 - 60000,M,Forties,SOUTH KOREA,Massage Therapists,2
KIA,SOUL,2010,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,Miscellaneous Production Workers,2
MINI,COOPER,2011,15001.0,0,1,40001 - 60000,F,Fifties,UNITED KINGDOM,Control and Valve Installers and Repairers,2
KIA,SOUL,2011,10001.0,0,1,20001 - 40000,F,Forties,SOUTH KOREA,Home Health and Personal Care Aides,2
MINI,COOPER,2009,15001.0,1,1,0 - 20000,F,Sixties,UNITED KINGDOM,Cooks,2
KIA,RIO5,2008,10001.0,1,1,40001 - 60000,M,Thirties,SOUTH KOREA,Tire Builders,2
MINI,COOPER,2007,15001.0,1,1,40001 - 60000,M,Fifties,UNITED KINGDOM,"Career/Technical Education Teachers, Postsecondary",2
FIAT,500,2013,10001.0,0,1,80001 - 100000,F,Thirties,ITALY,Detectives and Criminal Investigators,2
KIA,SOUL,2010,15001.0,1,1,0 - 20000,F,UnderTwenty,SOUTH KOREA,Sewing Machine Operators,2
KIA,SOUL,2012,10001.0,0,1,40001 - 60000,F,Forties,SOUTH KOREA,Supervisors of Transportation and Material Moving Workers,2
FIAT,500,2012,10001.0,0,1,80001 - 100000,F,Forties,ITALY,Social Scientists and Related Workers,2
KIA,SOUL,2012,15001.0,0,1,0 - 20000,F,Sixties,SOUTH KOREA,"Hairdressers, Hairstylists, and Cosmetologists",2
MINI,COOPER,2009,15001.0,0,1,80001 - 100000,F,Forties,UNITED KINGDOM,"Mining and Geological Engineers, Including Mining Safety Engineers",2
KIA,SOUL,2011,10001.0,1,1,20001 - 40000,M,Thirties,SOUTH KOREA,Grounds Maintenance Workers,2
FIAT,500,2012,10001.0,0,1,60001 - 80000,F,Twenties,ITALY,Technical Writers,2
KIA,SOUL,2013,20001.0,1,1,20001 - 40000,F,Twenties,SOUTH KOREA,File Clerks,2
FIAT,500,2012,10001.0,0,0,?,M,Fifties,ITALY,Stockers and Order Fillers,2
KIA,SOUL,2011,15001.0,1,1,40001 - 60000,F,Twenties,SOUTH KOREA,Legal Support Workers,2
MINI,COOPER,2010,15001.0,0,1,20001 - 40000,F,Thirties,UNITED KINGDOM,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2
KIA,SOUL,2011,10001.0,0,1,20001 - 40000,M,Thirties,SOUTH KOREA,"Library Assistants, Clerical",2
MINI,COOPER,2010,20001.0,0,1,20001 - 40000,M,Forties,UNITED KINGDOM,Food Preparation and Serving Related Occupations,2
FIAT,500,2012,15001.0,0,0,?,F,Fifties,ITALY,Bioengineers and Biomedical Engineers,2
KIA,SOUL,2010,10001.0,1,1,20001 - 40000,M,UnderTwenty,SOUTH KOREA,Helpers--Production Workers,2
MINI,COOPER,2007,15001.0,1,1,20001 - 40000,M,Twenties,UNITED KINGDOM,Counter and Rental Clerks,2
FIAT,500,2012,15001.0,0,1,20001 - 40000,M,Forties,ITALY,"Helpers, Construction Trades, All Other",2
MINI,COOPER,2010,15001.0,0,1,60001 - 80000,U,Forties,UNITED KINGDOM,"Psychology Teachers, Postsecondary",2
KIA,SOUL,2010,10001.0,0,1,40001 - 60000,M,Forties,SOUTH KOREA,Insurance Sales Agents,2
