purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
FORD,MUSTANG,2006,15001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,Other Office and Administrative Support Workers,2
JEEP,WRANGLER,2005,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",2
VOLKSWAGEN,BEETLE,2005,5001.0,0,1,20001 - 40000,F,Fifties,GERMANY,Miscellaneous Office and Administrative Support Workers,2
MAZDA,MX-5 MIATA,2003,10001.0,0,1,80001 - 100000,F,Fifties,JAPAN,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2
FORD,MUSTANG,2004,10001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Community Health Workers,2
FORD,MUSTANG,2002,10001.0,0,0,?,M,Sixties,UNITED STATES,Painting Workers,2
FORD,MUSTANG,2007,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Probation Officers and Correctional Treatment Specialists,2
FORD,MUSTANG,2004,10001.0,1,1,0 - 20000,M,Fifties,UNITED STATES,"Production Workers, All Other",2
MAZDA,MX-5 MIATA,2007,15001.0,0,1,80001 - 100000,M,Forties,JAPAN,"Mining and Geological Engineers, Including Mining Safety Engineers",2
HONDA,S2000,2003,15001.0,0,1,40001 - 60000,U,UnderTwenty,JAPAN,Wellhead Pumpers,2
VOLKSWAGEN,BEETLE,2008,10001.0,0,1,20001 - 40000,F,Sixties,GERMANY,"Electrical, Electronics, and Electromechanical Assemblers",2
JEEP,WRANGLER,2002,5001.0,1,0,?,M,Thirties,UNITED STATES,Mechanical Engineering Technologists and Technicians,2
JEEP,WRANGLER,2007,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Sailors and Marine Oilers,2
FORD,MUSTANG,2006,5001.0,0,0,0 - 20000,M,Thirties,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",2
VOLKSWAGEN,BEETLE,2006,10001.0,1,0,?,F,Sixties,GERMANY,"Sales and Related Workers, All Other",2
FORD,MUSTANG,2006,10001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,Loan Interviewers and Clerks,2
VOLKSWAGEN,BEETLE,2007,5001.0,1,1,0 - 20000,M,Seventies,GERMANY,Childcare Workers,2
FORD,MUSTANG,2003,10001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Insurance Underwriters,2
FORD,MUSTANG,2007,15001.0,0,0,?,M,Fifties,UNITED STATES,Passenger Attendants,2
CHEVROLET,CORVETTE,2005,25001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Construction and Related Workers,2
MAZDA,MX-5 MIATA,2005,10001.0,0,1,0 - 20000,F,Fifties,JAPAN,"Teaching Assistants, Postsecondary",2
VOLKSWAGEN,BEETLE,2010,10001.0,1,1,20001 - 40000,F,Fifties,GERMANY,"Helpers, Construction Trades",2
FORD,MUSTANG,2005,10001.0,0,0,?,F,Forties,UNITED STATES,"Interviewers, Except Eligibility and Loan",2
PORSCHE,BOXSTER,2005,25001.0,0,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
FORD,MUSTANG,2005,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",2
FORD,MUSTANG,2006,10001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Hydrologists,2
CHEVROLET,CORVETTE,2002,20001.0,0,0,?,M,Fifties,UNITED STATES,Law Enforcement Workers,2
FORD,MUSTANG,2005,10001.0,0,1,120001 - 140000,F,Thirties,UNITED STATES,Lawyers,2
FORD,MUSTANG,2007,15001.0,0,1,120001 - 140000,M,Forties,UNITED STATES,Petroleum Engineers,2
VOLKSWAGEN,BEETLE,2003,10001.0,0,1,40001 - 60000,U,Twenties,GERMANY,Media and Communication Equipment Workers,2
FORD,MUSTANG,2007,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Brickmasons, Blockmasons, and Stonemasons",2
JEEP,WRANGLER,2004,10001.0,0,1,20001 - 40000,F,Sixties,UNITED STATES,Agricultural Equipment Operators,2
JEEP,WRANGLER,2006,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Supervisors of Office and Administrative Support Workers,2
HONDA,S2000,2006,20001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Textile, Apparel, and Furnishings Workers",2
FORD,MUSTANG,2008,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Telephone Operators,2
JEEP,WRANGLER,2007,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",2
FORD,MUSTANG,2007,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Textile, Apparel, and Furnishings Workers, All Other",2
FORD,MUSTANG,2005,15001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Education and Childcare Administrators,2
VOLKSWAGEN,BEETLE,2004,10001.0,1,1,20001 - 40000,F,Thirties,GERMANY,"Pressers, Textile, Garment, and Related Materials",2
FORD,MUSTANG,2006,15001.0,1,0,60001 - 80000,M,Thirties,UNITED STATES,"Surveyors, Cartographers, and Photogrammetrists",2
MAZDA,MX-5 MIATA,2006,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Fence Erectors,2
VOLKSWAGEN,EOS,2007,15001.0,0,1,20001 - 40000,F,Fifties,GERMANY,Septic Tank Servicers and Sewer Pipe Cleaners,2
PORSCHE,BOXSTER,2004,20001.0,0,0,?,M,Forties,GERMANY,Fabric and Apparel Patternmakers,2
VOLKSWAGEN,BEETLE,2005,10001.0,1,1,40001 - 60000,F,UnderTwenty,GERMANY,Designers,2
FORD,MUSTANG,2006,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Gambling Service Workers, All Other",2
VOLKSWAGEN,BEETLE,2009,10001.0,0,1,40001 - 60000,M,Thirties,GERMANY,Parking Enforcement Workers,2
FORD,MUSTANG,2007,10001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Health Specialties Teachers, Postsecondary",2
MAZDA,MX-5 MIATA,2006,15001.0,1,1,?,M,Thirties,JAPAN,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2
FORD,MUSTANG,2005,10001.0,1,0,0 - 20000,M,Sixties,UNITED STATES,Building and Grounds Cleaning and Maintenance Occupations,2
FORD,MUSTANG,2006,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Title Examiners, Abstractors, and Searchers",2
MAZDA,MX-5 MIATA,2002,10001.0,1,1,0 - 20000,M,Sixties,JAPAN,Tour and Travel Guides,2
CHEVROLET,CORVETTE,2005,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,First-Line Supervisors of Housekeeping and Janitorial Workers,2
MAZDA,MX-5 MIATA,2004,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Reservation and Transportation Ticket Agents and Travel Clerks,2
VOLKSWAGEN,BEETLE,2008,10001.0,0,1,20001 - 40000,F,Forties,GERMANY,Phlebotomists,2
FORD,MUSTANG,2005,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Bartenders,2
JEEP,WRANGLER,2004,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Communications Equipment Operators,2
PORSCHE,BOXSTER,2007,20001.0,0,0,120001 - 140000,M,Thirties,GERMANY,Natural Sciences Managers,2
BMW,Z4,2004,15001.0,0,1,40001 - 60000,F,Fifties,GERMANY,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",2
MAZDA,MX-5 MIATA,2008,10001.0,1,1,40001 - 60000,M,Forties,JAPAN,Private Detectives and Investigators,2
JEEP,WRANGLER,2007,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2
VOLKSWAGEN,BEETLE,2007,10001.0,1,1,0 - 20000,F,Seventies,GERMANY,Broadcast Announcers and Radio Disc Jockeys,2
FORD,MUSTANG,2007,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Stationary Engineers and Boiler Operators,2
FORD,MUSTANG,2006,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Production, Planning, and Expediting Clerks",2
FORD,MUSTANG,2007,10001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2
VOLKSWAGEN,EOS,2008,15001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Costume Attendants,2
CHEVROLET,CORVETTE,2005,25001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Cashiers,2
FORD,MUSTANG,2004,10001.0,0,0,?,U,Twenties,UNITED STATES,"Physics Teachers, Postsecondary",2
FORD,MUSTANG,2006,15001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Civil Engineers,2
FORD,MUSTANG,2006,10001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2
FORD,MUSTANG,2008,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,"Logging Workers, All Other",2
VOLKSWAGEN,EOS,2007,15001.0,0,1,40001 - 60000,U,Twenties,GERMANY,Animal Breeders,2
JEEP,WRANGLER,2003,15001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Postal Service Mail Carriers,2
FORD,MUSTANG,2006,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Medical Equipment Preparers,2
CHEVROLET,CORVETTE,1997,5001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,Barbers,2
CHEVROLET,CORVETTE,2003,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Materials Engineers,2
JEEP,WRANGLER,2007,20001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,Emergency Medical Technicians and Paramedics,2
VOLKSWAGEN,BEETLE,2006,10001.0,0,1,20001 - 40000,M,Forties,GERMANY,Tour and Travel Guides,2
FORD,MUSTANG,2006,10001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Dishwashers,2
FORD,MUSTANG,2007,10001.0,0,1,0 - 20000,M,UnderTwenty,UNITED STATES,Other Food Preparation and Serving Related Workers,2
FORD,MUSTANG,2005,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2
MAZDA,MX-5 MIATA,2006,10001.0,0,1,20001 - 40000,U,Forties,JAPAN,Customer Service Representatives,2
FORD,MUSTANG,2004,10001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,Tour and Travel Guides,2
FORD,MUSTANG,2005,10001.0,0,1,140001 - 160000,M,Fifties,UNITED STATES,Architectural and Engineering Managers,2
FORD,MUSTANG,2003,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Maids and Housekeeping Cleaners,2
FORD,MUSTANG,2007,15001.0,1,0,?,M,Forties,UNITED STATES,Other Healthcare Support Occupations,2
PORSCHE,BOXSTER,2002,10001.0,0,0,?,M,Twenties,GERMANY,Nurse Practitioners,2
FORD,MUSTANG,2004,5001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Cooks, Institution and Cafeteria",2
VOLKSWAGEN,BEETLE,2004,10001.0,0,1,60001 - 80000,F,Thirties,GERMANY,Funeral Home Managers,2
JEEP,WRANGLER,2008,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Mobile Heavy Equipment Mechanics, Except Engines",2
MAZDA,MX-5 MIATA,2006,15001.0,0,0,?,F,Sixties,JAPAN,Elevator and Escalator Installers and Repairers,2
FORD,MUSTANG,2003,5001.0,0,1,20001 - 40000,M,UnderTwenty,UNITED STATES,Telephone Operators,2
FORD,MUSTANG,2006,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Aircraft Service Attendants and Transportation Workers, All Other",2
MAZDA,MX-5 MIATA,2003,5001.0,0,1,20001 - 40000,M,Forties,JAPAN,Library Technicians,2
JEEP,WRANGLER,2006,5001.0,0,0,40001 - 60000,M,Thirties,UNITED STATES,Food Service Managers,2
FORD,MUSTANG,2006,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,All Occupations,2
JEEP,WRANGLER,2002,10001.0,0,0,?,F,Sixties,UNITED STATES,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",2
FORD,MUSTANG,2004,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Elementary School Teachers, Except Special Education",2
FORD,MUSTANG,2006,15001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Nuclear Engineers,2
FORD,MUSTANG,2007,10001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Art Directors,2
CHEVROLET,CORVETTE,2004,20001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",2
JEEP,WRANGLER,2005,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Captains, Mates, and Pilots of Water Vessels",2
VOLKSWAGEN,BEETLE,2005,10001.0,0,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
VOLKSWAGEN,BEETLE,2009,10001.0,1,1,0 - 20000,F,Fifties,GERMANY,"Cooks, All Other",2
FORD,MUSTANG,2007,10001.0,1,1,0 - 20000,F,Thirties,UNITED STATES,"Tailors, Dressmakers, and Sewers",2
FORD,MUSTANG,2005,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Cutters and Trimmers, Hand",2
VOLKSWAGEN,BEETLE,2007,10001.0,0,1,40001 - 60000,F,Sixties,GERMANY,Environmental Engineering Technologists and Technicians,2
FORD,MUSTANG,2006,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Construction and Extraction Occupations,2
VOLKSWAGEN,EOS,2008,10001.0,1,1,20001 - 40000,U,Twenties,GERMANY,Food Cooking Machine Operators and Tenders,2
VOLKSWAGEN,BEETLE,2006,10001.0,0,1,20001 - 40000,F,Twenties,GERMANY,"Office and Administrative Support Workers, All Other",2
FORD,MUSTANG,2003,15001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Farmers, Ranchers, and Other Agricultural Managers",2
FORD,MUSTANG,2008,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Sales and Related Workers, All Other",2
PORSCHE,BOXSTER,2007,30001.0,1,1,40001 - 60000,M,Twenties,GERMANY,Structural Metal Fabricators and Fitters,2
FORD,MUSTANG,2007,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Coin, Vending, and Amusement Machine Servicers and Repairers",2
JEEP,WRANGLER,2007,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Medical Assistants,2
VOLKSWAGEN,BEETLE,2008,15001.0,1,1,20001 - 40000,F,Forties,GERMANY,"Miscellaneous Textile, Apparel, and Furnishings Workers",2
JEEP,WRANGLER,2007,20001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Miscellaneous Rail Transportation Workers,2
MAZDA,MX-5 MIATA,2006,10001.0,0,0,?,M,Fifties,JAPAN,Crossing Guards and Flaggers,2
PORSCHE,BOXSTER,2006,25001.0,0,0,?,M,Seventies,GERMANY,"Education Administrators, Kindergarten through Secondary",2
FORD,MUSTANG,2003,10001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,"Sewers, Hand",2
FORD,MUSTANG,2005,15001.0,0,0,?,M,Twenties,UNITED STATES,Financial Managers,2
HONDA,S2000,2004,20001.0,0,1,80001 - 100000,M,Fifties,JAPAN,Civil Engineers,2
FORD,MUSTANG,2005,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Residential Advisors,2
VOLKSWAGEN,BEETLE,2006,10001.0,1,1,20001 - 40000,F,Forties,GERMANY,"Teaching Assistants, Postsecondary",2
JEEP,WRANGLER,2006,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Light Truck Drivers,2
